timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
95283.49,253952,62,226502,14923585722,144,621,5917502,4,59995,68,17247,135801977,1244,1,0,67,70,1,5,18068,621,0,0,0,58609828,131068253,4404930997,0,621,436,2,1,8,8,13466,1,4410944799,4365825392,927917373,338846879,338863263,2,1,14909262676,73389,73389,8,8,8,338846879,12,3,358113,6022001,3241821,33668,4410944799,5917502,55371152,28748
96321.27,253952,62,228711,15069151102,144,621,6016081,4,60598,68,17247,135801977,1244,1,0,67,70,1,5,18068,621,0,0,0,59180004,132648579,4447435900,0,621,436,2,1,8,8,13466,1,4453412127,4408434740,933857526,342158162,342174546,2,1,15054959128,73389,73389,8,8,8,342158162,12,3,358608,6121034,3276856,33992,4453412127,6016081,55906328,28748
97358.71,253952,62,231326,15241324098,145,621,6075459,4,61361,68,17247,135801977,1244,1,0,67,70,1,5,18068,621,0,0,0,60066708,135254673,4497280157,0,621,436,2,1,8,8,13466,1,4503481631,4458777196,1014435685,346059269,346075653,2,1,15226607836,73389,73389,8,8,8,346059269,12,3,366097,6180929,3337173,34374,4503481631,6075459,56732751,28748
98387.70,253952,62,233856,15407926534,145,621,6173061,4,62051,68,17247,135801977,1244,1,0,67,70,1,5,18068,621,0,0,0,60511642,136229326,4545683031,0,621,436,2,1,8,8,13466,1,4552109343,4507479807,1017573441,349862072,349862072,2,1,15393931168,73389,73389,8,8,8,349862072,12,3,367473,6279062,3380116,34745,4552109343,6173061,57134780,28748
99418.82,253952,62,236169,15560573110,146,621,6254087,4,62736,68,17247,136067429,1244,1,0,67,70,1,5,18068,621,0,0,0,61974712,140243011,4590413257,0,621,436,2,1,8,8,13466,1,4596804895,4552066765,1071850641,353335036,353335036,2,1,15546020688,73389,73389,8,8,8,353318652,12,3,370177,6365122,3425490,35086,4596804895,6254087,58552515,28748
100461.56,253952,62,238162,15691717262,146,621,6310366,4,63279,68,17247,136067429,1244,1,0,67,70,1,5,18068,621,0,0,0,62577727,141923057,4628066899,0,621,436,2,1,8,8,13466,1,4635077919,4590450340,1079800029,356312606,356312606,2,1,15677033768,73389,73389,8,8,8,356296222,12,3,372486,6421808,3452769,35378,4635077919,6310366,59128289,28748
101504.88,253952,62,239844,15802745170,146,621,6448135,4,63738,68,17247,136067429,1244,1,0,67,70,1,5,18068,621,0,0,0,62986674,143472810,4660736449,0,621,436,2,1,8,8,13466,1,4667321631,4622875993,1091496445,358837457,358837457,2,1,15788848108,73389,73389,8,8,8,358837457,12,3,372922,6559912,3474603,35624,4667321631,6448135,59515430,28748
102540.25,253952,62,241726,15926614826,146,621,6524481,4,64255,68,17247,136067429,1244,1,0,67,70,1,5,18068,621,0,0,0,63557564,145412326,4696423385,0,621,436,2,1,8,8,13466,1,4703628575,4659125025,1110706572,361651187,361651187,2,1,15911931332,73389,73389,8,8,8,361634803,12,3,373988,6636640,3504400,35901,4703628575,6524481,60056558,28748
103556.92,253952,62,243322,16032006638,147,621,6595243,4,64745,68,17247,136332881,1244,1,0,67,70,1,5,18068,621,0,0,0,64289280,148124856,4727783045,0,621,436,2,1,8,8,13466,1,4734430495,4689898622,1142299439,364036774,364053158,2,1,16017618056,73389,73389,8,8,8,364036774,12,3,374473,6707730,3526007,36136,4734430495,6595243,60766700,28748
104571.80,253952,62,244943,16138771398,147,621,6679948,4,65188,68,17247,136332881,1244,1,0,67,70,1,5,18068,621,0,0,0,65375419,152372313,4758880909,0,621,436,2,1,8,8,13466,1,4765756703,4721170666,1179131677,366457288,366473672,2,1,16124120672,73389,73389,8,8,8,366457288,12,3,378846,6792754,3561537,36375,4765756703,6679948,61817341,28748
105602.43,253952,62,246837,16263427486,147,621,6766058,4,65702,68,17247,136332881,1244,1,0,67,70,1,5,18068,621,0,0,0,65866949,154037856,4795090170,0,621,436,2,1,8,8,13466,1,4802194719,4757612849,1185057867,369303786,369303786,2,1,16248645688,73389,73389,8,8,8,369287402,12,3,379657,6879239,3581578,36653,4802194719,6766058,62288863,28748
106626.41,253952,62,248916,16400473186,148,621,6844950,4,66309,68,17247,136332881,1244,1,0,67,70,1,5,18068,621,0,0,0,66462539,155779119,4837200691,0,621,436,2,1,8,8,13466,1,4842171679,4797686217,1204772190,372418461,372418461,2,1,16385691388,73389,73389,8,8,8,372402077,12,3,381119,6958534,3613861,36958,4842171679,6844950,62852207,28748
107670.14,253952,62,250246,16487901518,148,621,6921689,4,66688,68,17247,136332881,1244,1,0,67,70,1,5,18068,621,0,0,0,66650624,156606061,4863051395,0,621,436,2,1,8,8,13466,1,4867599647,4823221699,1205807221,374406958,374406958,2,1,16473906152,73389,73389,8,8,8,374406958,12,3,381120,7035521,3633901,37152,4867599647,6921689,63020285,28748
108713.34,253952,62,251346,16560522022,148,621,6953652,4,66988,68,17247,136332881,1244,1,0,67,70,1,5,18068,621,0,0,0,66860203,157719698,4883524691,0,621,436,2,1,8,8,13466,1,4888833311,4844444263,1208800833,376057424,376057424,2,1,16545805760,73389,73389,8,8,8,376041040,12,3,381816,7067695,3651385,37314,4888833311,6953652,63212402,28748
109766.71,253952,62,252627,16645004542,148,621,7063346,4,67323,68,17247,136332881,1244,1,0,67,70,1,5,18068,621,0,0,0,67553089,160702075,4907275636,0,621,436,2,1,8,8,13466,1,4913343775,4869104208,1225254372,377970034,377986418,2,1,16630681496,73389,73389,8,8,8,377970034,12,3,384069,7177622,3677736,37501,4913343775,7063346,63878963,28748
110837.46,253952,62,254294,16754783958,148,621,7146148,4,67792,68,17247,136332881,1244,1,0,67,70,1,5,18068,621,0,0,0,68004196,162654725,4939548841,0,621,436,2,1,8,8,13466,1,4945456415,4901226976,1234426653,380472468,380472468,2,1,16740067696,73389,73389,8,8,8,380456084,12,3,384891,7260720,3699474,37746,4945456415,7146148,64308359,28748
111867.88,253952,62,255491,16833496002,149,621,7244768,4,68174,68,17247,136332881,1244,1,0,67,70,1,5,18068,621,0,0,0,68229419,163814307,4963038162,0,621,436,2,1,8,8,13466,1,4968525087,4924176625,1238336424,382256165,382272549,2,1,16819271260,73389,73389,8,8,8,382256165,12,3,385076,7359613,3717669,37922,4968525087,7244768,64515415,28748
112905.85,253952,62,256657,16910176430,149,621,7334549,4,68494,68,17247,136332881,1244,1,0,67,70,1,5,18068,621,0,0,0,68482406,165081366,4985608622,0,621,436,2,1,8,8,13466,1,4990676255,4946607810,1267004791,383998902,384015286,2,1,16895951688,73389,73389,8,8,8,383998902,12,3,385359,7449681,3735221,38091,4990676255,7334549,64750875,28748
113948.80,253952,62,257818,16986794630,149,621,7366896,4,68809,68,17247,136332881,1244,1,0,67,70,1,5,18068,621,0,0,0,69268678,168551409,5008706133,0,621,436,2,1,8,8,13466,1,5013351711,4969049105,1283100682,385747672,385747672,2,1,16972176672,73389,73389,8,8,8,385731288,12,3,387074,7482256,3761079,38264,5013351711,7366896,65511320,28748
114980.88,253952,62,259054,17068328030,149,621,7429138,4,69146,68,17247,136332881,1244,1,0,67,70,1,5,18068,621,0,0,0,69458758,169388186,5032198007,0,621,436,2,1,8,8,13466,1,5036813599,4992795358,1284129243,387594746,387611130,2,1,17054168824,73389,73389,8,8,8,387594746,12,3,387349,7544748,3779291,38443,5036813599,7429138,65683216,28748
116019.95,253952,62,260557,17167359542,149,621,7471719,4,69558,68,17247,136332881,1244,1,0,67,70,1,5,18068,621,0,0,0,70451568,173180699,5061722449,0,621,436,2,1,8,8,13466,1,5065911583,5021836841,1309790869,389851420,389851420,2,1,17153462480,73389,73389,8,8,8,389851420,12,3,388263,7587668,3798395,38665,5065911583,7471719,66656954,28748
117082.69,253952,62,262032,17264556046,150,621,7537896,4,70013,68,17247,136598333,1244,1,0,67,70,1,5,18068,621,0,0,0,71198199,176378793,5090331053,0,621,436,2,1,8,8,13466,1,5094485279,5050173393,1325201102,392050750,392067134,2,1,17250233000,73389,73389,8,8,8,392050750,12,3,389990,7654204,3841252,38883,5094485279,7537896,67360757,28748
118114.51,253952,62,263689,17373680102,150,621,7615244,4,70466,68,17247,136598333,1244,1,0,67,70,1,5,18068,621,0,0,0,71522075,177665780,5122214950,0,621,436,2,1,8,8,13466,1,5126466847,5082095341,1334541890,394536800,394553184,2,1,17359619200,73389,73389,8,8,8,394536800,12,3,390161,7731896,3863616,39127,5126466847,7615244,67662300,28748
119136.51,253952,62,265511,17493883050,150,621,7662470,4,70965,68,17247,136598333,1244,1,0,67,70,1,5,18068,621,0,0,0,71769687,178429014,5157769832,0,621,436,2,1,8,8,13466,1,5161725215,5117204094,1335579522,397274643,397274643,2,1,17480084292,73389,73389,8,8,8,397274643,12,3,390164,7785764,3878139,39396,5161725215,7662470,67895429,28748
120168.79,253952,62,267097,17598354050,151,621,7751448,4,71450,68,17247,136598333,1244,1,0,67,70,1,5,18068,621,0,0,0,72283360,180242884,5188342828,0,621,436,2,1,8,8,13466,1,5192264991,5147778797,1341218738,399637813,399654197,2,1,17584063772,73389,73389,8,8,8,399637813,12,3,390627,7875065,3908255,39629,5192264991,7751448,68379023,28748
121211.04,253952,62,268455,17687882842,151,621,7816859,4,71812,68,17247,136863785,1244,1,0,67,70,1,5,18068,621,0,0,0,72831812,182289718,5214458840,0,621,436,2,1,8,8,13466,1,5218086175,5173954561,1352185236,401681495,401681495,2,1,17673985780,73389,73389,8,8,8,401681495,12,3,392560,7940788,3940809,39826,5218086175,7816859,68894956,28748
122234.72,253952,62,270016,17790715442,151,621,7918509,4,72245,68,17247,136863785,1244,1,0,67,70,1,5,18068,621,0,0,0,73690585,185694487,5244375987,0,621,436,2,1,8,8,13466,1,5248232735,5203999681,1375581492,404003705,404020089,2,1,17776163020,73389,73389,8,8,8,404003705,12,3,393497,8042780,3968912,40056,5248232735,7918509,69725659,28748
123264.54,253952,62,271590,17894400010,151,621,8051668,4,72678,68,17247,136863785,1244,1,0,67,70,1,5,18068,621,0,0,0,73958395,186721579,5275472928,0,621,436,2,1,8,8,13466,1,5278903583,5234337749,1377903868,406375067,406375067,2,1,17880502948,73389,73389,8,8,8,406375067,12,3,393553,8176318,3988192,40290,5278903583,8051668,69974223,28748
124291.18,253952,62,273251,18003786210,152,621,8106519,4,73169,68,17247,136863785,1244,1,0,67,70,1,5,18068,621,0,0,0,74338871,188062185,5306438884,0,621,436,2,1,8,8,13466,1,5310754079,5266370228,1381385531,408844733,408861117,2,1,17989168252,73389,73389,8,8,8,408844733,12,3,393797,8231553,4009068,40533,5310754079,8106519,70333858,28748
125314.71,253952,62,275111,18126214074,152,621,8175379,4,73680,68,17247,136863785,1244,1,0,67,70,1,5,18068,621,0,0,0,75023286,190006672,5340946238,0,621,436,2,1,8,8,13466,1,5346012447,5302137811,1389360020,411625695,411642079,2,1,18111530580,73389,73389,8,8,8,411625695,12,3,393932,8300869,4041567,40802,5346012447,8175379,70985813,28748
126336.10,253952,62,277038,18253298302,152,621,8219257,4,74215,68,17247,136863785,1244,1,0,67,70,1,5,18068,621,0,0,0,75956755,192932301,5378862689,0,621,436,2,1,8,8,13466,1,5383367967,5339305914,1410662185,414510994,414527378,2,1,18238483736,73389,73389,8,8,8,414510994,12,3,395002,8345175,4079496,41087,5383367967,8219257,71881391,28748
127353.41,253952,62,279995,18448150062,153,621,8304586,4,75078,68,17247,137129237,1244,1,0,67,70,1,5,18068,621,0,0,0,76713822,194239263,5436573442,0,621,436,2,1,8,8,13466,1,5440646431,5396318733,1414722733,418950614,418950614,2,1,18433827016,73389,73389,8,8,8,418950614,12,3,395433,8431098,4121227,41524,5440646431,8304586,72596768,28748
128371.04,253952,62,282876,18638021086,153,621,8366910,4,75860,68,17247,137129237,1244,1,0,67,70,1,5,18068,621,0,0,0,77385707,195223227,5491794606,0,621,436,2,1,8,8,13466,1,5495958815,5451816394,1419644604,423267354,423267354,2,1,18623042680,73389,73389,8,8,8,423250970,12,3,395468,8493929,4164303,41946,5495958815,8366910,73225624,28748
129391.39,253952,62,286267,18861580922,154,621,8448331,4,76843,68,17247,137394689,1244,1,0,67,70,1,5,18068,621,0,0,0,79163048,200629024,5555401191,0,621,436,2,1,8,8,13466,1,5561101599,5517116571,1476829213,428351983,428351983,2,1,18846766356,73389,73389,8,8,8,428335599,12,3,406605,8578918,4249749,42443,5561101599,8448331,74917555,28748
130419.83,253952,62,289689,19087172374,154,621,8555862,4,77776,68,17247,137394689,1244,1,0,67,70,1,5,18068,621,0,0,0,80264393,203177936,5619665684,0,621,436,2,1,8,8,13466,1,5627161887,5583094502,1499433176,433477572,433477572,2,1,19072292272,73389,73389,8,8,8,433461188,12,3,407921,8687089,4283155,42947,5627161887,8555862,75985531,28748
131422.97,253952,62,295054,19440270730,156,621,8596973,4,79282,68,17247,137394689,1244,1,0,67,70,1,5,18068,621,0,0,0,81743126,205101791,5720242624,0,621,436,2,1,8,8,13466,1,5729650119,5686266352,1512840405,441507003,441507003,2,1,19426308132,73389,73389,8,8,8,441507003,12,3,415049,8728917,4332265,43733,5729650119,8596973,77415202,28748
132426.27,253952,62,306834,20216532042,158,621,8633687,4,82615,68,17247,137925593,1244,1,0,67,70,1,5,18068,621,0,0,0,84194827,205438120,5948648397,0,621,436,2,1,8,8,13466,1,5956142535,5913188232,1519085271,459150795,459150795,2,1,20202634980,73389,73389,8,8,8,459150795,12,3,418573,8766671,4393698,45461,5956142535,8633687,79805557,28748
133429.45,253952,62,318637,20994035230,160,621,8676108,4,85945,68,17247,138191045,1244,1,0,67,70,1,5,18068,621,0,0,0,86328606,205438182,6173259103,0,621,436,2,1,8,8,13466,1,6183290311,6140500326,1523059329,476821322,476821322,2,1,20979417272,73389,73389,8,8,8,476804938,12,3,423071,8810263,4452797,47194,6183290311,8676108,81880324,28748
134432.88,253952,62,330644,21785012682,162,621,8712420,4,89329,68,17247,138721949,1244,1,0,67,70,1,5,18068,621,0,0,0,88513847,205438204,6407944146,0,621,436,2,1,8,8,13466,1,6413825808,6371650067,1526892416,494798827,494798827,2,1,21771148388,73389,73389,8,8,8,494798827,12,3,424015,8847629,4499705,48958,6413825808,8712420,84018747,28748
135436.32,253952,62,342707,22579820682,164,621,8749640,4,92728,68,17247,138987401,1244,1,0,67,70,1,5,18068,621,0,0,0,90589299,205438221,6637537104,0,621,436,2,1,8,8,13466,1,6645954320,6604032071,1530272148,512860411,512860411,2,1,22565858084,73389,73389,8,8,8,512860411,12,3,427440,8885864,4546453,50729,6645954320,8749640,86047534,28748
136439.68,253952,62,354574,23361259338,167,621,8793319,4,96128,68,17247,139518305,1244,1,0,67,70,1,5,18068,621,0,0,0,92703242,205461634,6865792443,0,621,436,2,1,8,8,13466,1,6873301986,6832475528,1537848566,530618891,530618891,2,1,23347231204,73389,73389,8,8,8,530618891,12,3,435749,8930546,4605140,52468,6873301986,8793319,88102878,28748
137443.03,253952,62,366760,24164393718,169,621,8837934,4,99562,68,17247,139783757,1244,1,0,67,70,1,5,18068,621,0,0,0,94840430,205461654,7101246409,0,621,436,2,1,8,8,13466,1,7107789794,7067199652,1542108793,548874924,548874924,2,1,24150496656,73389,73389,8,8,8,548874924,12,3,440599,8976180,4661603,54257,7107789794,8837934,90183686,28748
138446.30,253952,62,378538,24940523958,172,621,8877031,4,102965,68,17247,140302595,1244,1,0,67,70,1,5,18068,621,0,0,0,96918647,205462441,7326826674,0,621,436,2,1,8,8,13466,1,7334337089,7294130090,1545598518,566510524,566510524,2,1,24926463056,73389,73389,8,8,8,566510524,12,3,440913,9016248,4718231,55986,7334337089,8877031,92205353,28748
139449.19,253952,62,390874,25753223286,174,621,8913590,4,106413,68,17247,140568047,1244,1,0,67,70,1,5,18068,621,0,0,0,99037026,205463159,7563366590,0,621,436,2,1,8,8,13466,1,7571577409,7531645594,1550082711,584981708,584981708,2,1,25739195152,73389,73389,8,8,8,584981708,12,3,443706,9053780,4764208,57796,7571577409,8913590,94277840,28748
140358.34,253952,62,400935,26415466446,178,621,8945088,4,109410,75,17247,148439424,1251,1,1039,74,77,1,67,18088,621,520,1039,88,103803314,214266947,7768488217,8,621,436,2,1,8,8,13466,1,7763456807,7725180361,7302363437,600037902,600037902,2,1,26401667688,73389,73389,8,8,8,600037902,12,3,472163,9086164,4902434,59276,7763456807,8945088,98906053,28748
