timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
114973.89,253952,62,188409,12413319370,138,621,5749487,5,49276,71,109,134740169,1244,1,0,70,70,37,8,1194,621,0,0,0,51824967,133358389,3628577425,0,621,193,2,1,8,8,297,1,3677203743,3632033802,941897510,281803563,281819947,2,1,12399356772,73389,73389,8,8,8,281803563,5,3,539797,5823712,3819172,28070,3677203743,5749487,48008345,10051
115998.28,253952,62,189991,12517528226,138,621,5848279,5,49707,71,109,134740169,1244,1,0,70,70,37,8,1194,621,0,0,0,52345727,135565641,3658888109,0,621,193,2,1,8,8,297,1,3707743519,3662539370,957695219,284174925,284191309,2,1,12503696700,73389,73389,8,8,8,284174925,5,3,542036,5922826,3852056,28303,3707743519,5848279,48496253,10051
117027.70,253952,62,191331,12605877370,138,621,5898343,5,50069,71,109,134740169,1244,1,0,70,70,37,8,1194,621,0,0,0,52761775,137409735,3685002060,0,621,193,2,1,8,8,297,1,3733564703,3688307029,974375773,286169455,286185839,2,1,12591456020,73389,73389,8,8,8,286169455,5,3,542735,5973183,3872000,28500,3733564703,5898343,48892388,10051
118071.06,253952,62,192802,12702811730,138,621,5984090,5,50467,71,109,134740169,1244,1,0,70,70,37,8,1194,621,0,0,0,52988358,138270046,3713084656,0,621,193,2,1,8,8,297,1,3761745183,3716648975,976838324,288376977,288393361,2,1,12688586988,73389,73389,8,8,8,288376977,5,3,542991,6059261,3886185,28715,3761745183,5984090,49104821,10051
119089.48,253952,62,194417,12809183274,139,621,6087701,5,50968,71,109,134740169,1244,1,0,70,70,37,8,1194,621,0,0,0,53212308,139076078,3744705949,0,621,193,2,1,8,8,297,1,3792940319,3747725154,977870542,290805683,290805683,2,1,12795450052,73389,73389,8,8,8,290805683,5,3,543529,6172936,3904935,28953,3792940319,6087701,49310059,10051
120122.64,253952,62,195970,12911491586,139,621,6131750,5,51391,71,109,134740169,1244,1,0,70,70,37,8,1194,621,0,0,0,54390701,143910162,3775278776,0,621,193,2,1,8,8,297,1,3822955807,3777677126,1012940923,293127893,293127893,2,1,12896906396,73389,73389,8,8,8,293111509,5,3,545425,6217330,3931702,29182,3822955807,6131750,50461718,10051
121154.79,253952,62,197489,13011571674,139,621,6216282,5,51804,71,109,134740169,1244,1,0,70,70,37,8,1194,621,0,0,0,54594285,144748537,3804670658,0,621,193,2,1,8,8,297,1,3852184863,3806882254,1013982704,295400951,295417335,2,1,12997641844,73389,73389,8,8,8,295400951,5,3,545449,6302188,3946975,29405,3852184863,6216282,50650059,10051
122174.33,253952,62,198964,13108768178,139,621,6277251,5,52210,71,109,134740169,1244,1,0,70,70,37,8,1194,621,0,0,0,55061872,146560776,3832491082,0,621,193,2,1,8,8,297,1,3880627487,3835304242,1020670205,297608473,297624857,2,1,13094772812,73389,73389,8,8,8,297608473,5,3,545613,6363447,3960937,29622,3880627487,6277251,51103715,10051
123215.46,253952,62,200326,13198559114,140,621,6338645,5,52636,71,109,135005621,1244,1,0,70,70,37,8,1194,621,0,0,0,55558100,148415817,3858737211,0,621,193,2,1,8,8,297,1,3906710815,3861573782,1027932481,299643963,299660347,2,1,13184334372,73389,73389,8,8,8,299643963,5,3,546506,6425125,3983158,29821,3906710815,6338645,51577753,10051
124245.99,253952,62,202245,13325119054,140,621,6431770,5,53158,71,109,135005621,1244,1,0,70,70,37,8,1194,621,0,0,0,56645154,152596459,3895601477,0,621,193,2,1,8,8,297,1,3943935263,3898579073,1051616760,302529262,302529262,2,1,13310566632,73389,73389,8,8,8,302512878,5,3,547895,6529084,4022128,30105,3943935263,6431770,52625871,10051
125275.77,253952,62,204489,13472978194,140,621,6496697,5,53770,71,109,135005621,1244,1,0,70,70,37,8,1194,621,0,0,0,57198583,153997769,3938759778,0,621,193,2,1,8,8,297,1,3986926879,3941798827,1056567555,305889697,305889697,2,1,13459146668,73389,73389,8,8,8,305889697,5,3,548285,6618239,4044691,30438,3987582239,6507833,53156772,10051
126304.69,253952,62,206679,13617298390,141,621,6564749,5,54422,71,109,135271073,1244,1,0,70,70,37,8,1194,621,0,0,0,58441356,158104814,3981395779,0,621,193,2,1,8,8,297,1,4029132063,3984055740,1094940155,309160020,309176404,2,1,13603040880,73389,73389,8,8,8,309160020,5,3,552349,6678642,4087420,30755,4029132063,6564749,54356855,10051
127331.67,253952,62,208829,13758997146,141,621,6605366,5,55005,71,109,135271073,1244,1,0,70,70,37,8,1194,621,0,0,0,58948594,159356398,4021673262,0,621,193,2,1,8,8,297,1,4070681887,4025463297,1099182747,312372999,312389383,2,1,13744411956,73389,73389,8,8,8,312372999,5,3,552700,6719755,4104069,31072,4070681887,6605366,54847483,10051
128352.35,253952,62,212310,13988189770,142,621,6668155,5,56011,71,109,135271073,1244,1,0,70,70,37,8,1194,621,0,0,0,60623608,163861614,4088559651,0,621,193,2,1,8,8,297,1,4137659679,4092536941,1135130094,317590859,317590859,2,1,13973276900,73389,73389,8,8,8,317574475,5,3,567072,6783211,4203024,31583,4137659679,6668155,56423580,10051
129378.44,253952,62,215553,14201784826,142,621,6742047,5,56890,71,109,135271073,1244,1,0,70,70,37,8,1194,621,0,0,0,61386818,165092030,4150988545,0,621,193,2,1,8,8,297,1,4199787807,4154955989,1140382593,322431887,322448271,2,1,14187003028,73389,73389,8,8,8,322431887,5,3,567340,6861205,4246402,32057,4199787807,6742047,57143449,10051
130403.87,253952,62,218864,14420101782,143,621,6809069,5,57856,71,109,135536525,1244,1,0,70,70,37,8,1194,621,0,0,0,62211379,166769601,4213284123,0,621,193,2,1,8,8,297,1,4263488799,4218697331,1153457050,327401828,327418212,2,1,14405680432,73389,73389,8,8,8,327401828,5,3,570585,6928871,4301793,32543,4263488799,6809069,57912658,10051
131407.07,253952,62,223934,14754227466,144,621,6873034,5,59239,71,109,135536525,1244,1,0,70,70,37,8,1194,621,0,0,0,64263756,170506614,4311502152,0,621,193,2,1,8,8,297,1,4361268511,4316388115,1193318075,334988891,335005275,2,1,14739511204,73389,73389,8,8,8,334988891,5,3,577365,6993659,4380803,33289,4361268511,6873034,59886069,10051
132410.39,253952,62,235066,15487755998,145,621,6917740,5,62329,71,109,135801977,1244,1,0,70,70,37,8,1194,621,0,0,0,66408786,170708542,4525627376,0,621,193,2,1,8,8,297,1,4575702303,4530826075,1197797202,351659994,351676378,2,1,15473039736,73389,73389,8,8,8,351659994,5,3,577670,7039447,4422658,34925,4575702303,6917740,61989327,10051
133413.44,253952,62,246164,16219056306,147,621,6962187,5,65467,71,109,136332881,1244,1,0,70,70,37,8,1194,621,0,0,0,68514619,170708548,4736870655,0,621,193,2,1,8,8,297,1,4789087519,4744605363,1201370653,368298329,368298329,2,1,16205126476,73389,73389,8,8,8,368298329,5,3,581784,7084901,4499288,36553,4789087519,6962187,64018624,10051
134416.60,253952,62,257267,16950418842,149,621,7006491,5,68605,71,109,136332881,1244,1,0,70,70,37,8,1194,621,0,0,0,70580951,170708587,4952700498,0,621,193,2,1,8,8,297,1,5002865951,4958401920,1207164940,384922439,384922439,2,1,16936587316,73389,73389,8,8,8,384922439,5,3,582954,7130216,4544665,38184,5002865951,7006491,66039670,10051
135419.64,253952,62,268357,17681460314,151,621,7050550,5,71740,71,109,136863785,1244,1,0,70,70,37,8,1194,621,0,0,0,72682165,170708657,5167089106,0,621,193,2,1,8,8,297,1,5216382239,5172104050,1210730660,401534039,401534039,2,1,17667497716,73389,73389,8,8,8,401534039,5,3,587833,7175316,4584859,39813,5216382239,7050550,68100775,10051
136422.51,253952,62,279564,18419904046,153,621,7094478,5,74905,71,109,137129237,1244,1,0,70,70,37,8,1194,621,0,0,0,74690326,170708698,5382133084,0,621,193,2,1,8,8,297,1,5432126751,5388026661,1215087530,418295254,418311638,2,1,18404991176,73389,73389,8,8,8,418295254,5,3,588359,7220180,4619840,41459,5432126751,7094478,70074050,10051
137425.48,253952,62,290688,19152908290,154,621,7138863,5,77995,71,109,137394689,1244,1,0,70,70,37,8,1194,621,0,0,0,76885066,170708713,5597045027,0,621,193,2,1,8,8,297,1,5646298399,5602270299,1222700916,434974549,434974549,2,1,19138880156,73389,73389,8,8,8,434974549,5,3,592990,7265673,4672183,43093,5646298399,7138863,72216527,10051
138428.87,253952,62,301323,19853504982,157,621,7181379,5,81058,71,109,137925593,1244,1,0,70,70,37,8,1194,621,0,0,0,78943535,170709123,5800672090,0,621,193,2,1,8,8,297,1,5850367431,5807046111,1225670894,450900180,450900180,2,1,19839607920,73389,73389,8,8,8,450900180,5,3,593260,7309250,4730259,44654,5850367431,7181379,74217000,10051
139432.69,253952,62,312238,20572281298,159,621,7224077,5,84145,71,109,137925593,1244,1,0,70,70,37,8,1194,621,0,0,0,81070506,170709320,6010995505,0,621,193,2,1,8,8,297,1,6059951559,6017232863,1228750971,467223345,467239729,2,1,20557827180,73389,73389,8,8,8,467223345,5,3,593492,7352985,4775995,46253,6059951559,7224077,76298321,10051
140435.69,253952,62,323148,21291100306,161,621,7266524,5,87229,71,109,138456497,1244,1,0,70,70,37,8,1194,621,0,0,0,83135785,170709416,6220904657,0,621,193,2,1,8,8,297,1,6269515536,6227312507,1231701813,483572801,483572801,2,1,21277203244,73389,73389,8,8,8,483572801,5,3,594893,7396476,4838214,47857,6269515536,7266524,78301469,10051
141439.61,253952,62,334077,22011325030,163,621,7308792,5,90322,71,109,138987401,1244,1,0,70,70,37,8,1194,621,0,0,0,85206593,170709445,6431490307,0,621,193,2,1,8,8,297,1,6479886096,6437808789,1239688124,499932608,499948992,2,1,21997034752,73389,73389,8,8,8,499932608,5,3,602643,7439810,4910923,49462,6479886096,7308792,80299656,10051
142442.82,253952,62,345100,22737710138,165,621,7351463,5,93436,71,109,139252853,1244,1,0,70,70,37,8,1194,621,0,0,0,87304472,170709557,6643780513,0,621,193,2,1,8,8,297,1,6692091664,6650245975,1243815263,516431679,516448063,2,1,22722993876,73389,73389,8,8,8,516431679,5,3,605651,7483529,4974490,51081,6692091664,7351463,82334052,10051
143446.06,253952,62,355790,23441228632,168,621,7389207,5,96516,71,109,139518305,1244,1,0,70,70,37,8,1194,621,0,0,0,89388681,170709595,6848797523,0,621,193,2,1,8,8,297,1,6896632802,6855888708,1246880937,532435356,532435356,2,1,23427155664,73389,73389,8,8,8,532435356,5,3,605904,7522291,5022522,52646,6896632802,7389207,84370311,10051
144448.90,253952,62,367058,24183923446,169,621,7430060,5,99643,71,109,139783757,1244,1,0,70,70,37,8,1194,621,0,0,0,91473748,170709748,7065021917,0,621,193,2,1,8,8,297,1,7113425890,7072942886,1256901643,549317292,549317292,2,1,24169960848,73389,73389,8,8,8,549317292,5,3,610131,7564187,5072740,54300,7113425890,7430060,86405245,10051
145452.09,253952,62,377917,24899560650,171,621,7468518,5,102751,71,109,140302595,1244,1,0,70,70,37,8,1194,621,0,0,0,93525579,170709811,7274218865,0,621,193,2,1,8,8,297,1,7322147393,7282132349,1260455825,565570603,565586987,2,1,24885106532,73389,73389,8,8,8,565570603,5,3,613664,7603623,5114101,55893,7322147393,7468518,88415808,10051
146455.23,253952,62,388896,25622796722,173,621,7510374,5,105853,71,109,140568047,1244,1,0,70,70,37,8,1194,621,0,0,0,95583979,170709989,7485199376,0,621,193,2,1,8,8,297,1,7533173313,7493516731,1266576768,582006297,582022681,2,1,25608277068,73389,73389,8,8,8,582006297,5,3,619016,7646519,5168824,57503,7533173313,7510374,90419571,10051
147458.30,253952,62,399965,26352461938,175,621,7552265,5,108982,71,109,141098951,1244,1,0,70,70,37,8,1194,621,0,0,0,97677425,170710050,7696432476,0,621,193,2,1,8,8,297,1,7746550907,7706817093,1269625893,598601513,598601513,2,1,26337745676,73389,73389,8,8,8,598585129,5,3,619875,7689435,5222421,59132,7746550907,7552265,92459502,10051
147629.47,253952,62,400935,26415466446,178,621,7555475,5,109410,78,109,148439424,1251,1,1039,77,77,37,70,1217,621,522,1039,80,101774719,180251919,7767937688,8,621,193,2,1,8,8,297,1,7763456807,7725180361,6594142684,600037902,600037902,2,1,26401667688,73389,73389,8,8,8,600037902,5,3,676869,7692743,5496003,59276,7763456807,7555475,96283285,10051
