timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
78999.63,3,253952,62,224226,14773629430,144,621,5013687,14,59374,71,8982,135801977,1244,1,0,70,70,4130,8,9330,621,0,0,0,61676100,121973101,4348148981,0,621,333,2,1,8,8,518,1,4367035679,4322022067,923247660,335437292,335453676,2,1,14759240848,73389,73389,8,8,8,335437292,11,3,530037,5117128,3706654,33333,4367035679,5013687,57972408,27954
80029.79,3,253952,62,225505,14857715426,144,621,5083172,14,59718,71,8982,135801977,1244,1,0,70,70,4130,8,9330,621,0,0,0,61847412,122821823,4372292794,0,621,333,2,1,8,8,518,1,4391415071,4346658936,924270649,337343869,337360253,2,1,14843130236,73389,73389,8,8,8,337343869,11,3,530064,5186895,3719352,33519,4391415071,5083172,58131049,27954
81054.02,3,253952,62,226883,14948554938,144,621,5175953,14,60093,71,8982,135801977,1244,1,0,70,70,4130,8,9330,621,0,0,0,62863702,126913486,4399716114,0,621,333,2,1,8,8,518,1,4418153759,4373188984,1016736663,339420319,339420319,2,1,14933773140,73389,73389,8,8,8,339403935,11,3,532256,5279954,3745531,33723,4418153759,5175953,59121186,27954
82091.39,3,253952,62,228390,15047848594,144,621,5235233,14,60508,71,8982,135801977,1244,1,0,70,70,4130,8,9330,621,0,0,0,63148229,127961067,4428976725,0,621,333,2,1,8,8,518,1,4447382815,4402236715,1018823708,341660609,341676993,2,1,15033066796,73389,73389,8,8,8,341660609,11,3,532769,5339536,3763690,33946,4447382815,5235233,59387586,27954
83159.37,3,253952,62,229792,15140260970,144,621,5304755,14,60892,71,8982,135801977,1244,1,0,70,70,4130,8,9330,621,0,0,0,63709956,130743158,4455482256,0,621,333,2,1,8,8,518,1,4473859359,4429198141,1040922535,343769827,343786211,2,1,15125872388,73389,73389,8,8,8,343769827,11,3,539760,5409321,3803115,34148,4473859359,5304755,59909920,27954
84201.10,3,253952,62,231245,15236015682,145,621,5375173,14,61342,71,8982,135801977,1244,1,0,70,70,4130,8,9330,621,0,0,0,64102512,132516770,4483694562,0,621,333,2,1,8,8,518,1,4501908767,4457190784,1049102032,345944581,345960965,2,1,15221561564,73389,73389,8,8,8,345944581,11,3,542072,5480039,3824811,34362,4501908767,5375173,60280809,27954
85236.79,3,253952,62,232502,15318659886,145,621,5385656,14,61684,71,8982,135801977,1244,1,0,70,70,4130,8,9330,621,0,0,0,64579172,134849215,4507837525,0,621,333,2,1,8,8,518,1,4526288159,4481349138,1058830778,347818390,347834774,2,1,15304009160,73389,73389,8,8,8,347818390,11,3,543342,5490757,3845080,34548,4526288159,5385656,60737225,27954
86265.68,3,253952,62,234011,15418084614,145,621,5438733,14,62095,71,8982,135801977,1244,1,0,70,70,4130,8,9330,621,0,0,0,64824962,135960641,4536441041,0,621,333,2,1,8,8,518,1,4555123999,4510461744,1061601057,350091448,350091448,2,1,15403302816,73389,73389,8,8,8,350075064,11,3,544380,5544134,3863388,34768,4555123999,5438733,60964736,27954
87312.70,3,253952,62,235324,15504664286,145,621,5568228,14,62455,71,8982,135801977,1244,1,0,70,70,4130,8,9330,621,0,0,0,65436120,138934378,4562028211,0,621,333,2,1,8,8,518,1,4580551967,4535717602,1083016743,352053210,352069594,2,1,15490341240,73389,73389,8,8,8,352053210,11,3,546687,5673931,3902679,34962,4580551967,5568228,61536635,27954
88347.74,3,253952,62,237022,15616740770,146,621,5632988,14,62968,71,8982,136067429,1244,1,0,70,70,4130,8,9330,621,0,0,0,65988918,141172004,4594173860,0,621,333,2,1,8,8,518,1,4613057823,4568457475,1091695026,354602637,354619021,2,1,15602516028,73389,73389,8,8,8,354602637,11,3,550581,5753054,3938225,35210,4613057823,5632988,62053920,27954
89393.74,3,253952,62,238407,15708039034,146,621,5772125,14,63352,71,8982,136067429,1244,1,0,70,70,4130,8,9330,621,0,0,0,66197137,142260604,4621463521,0,621,333,2,1,8,8,518,1,4639927583,4595125805,1094125633,356679087,356695471,2,1,15693879828,73389,73389,8,8,8,356679087,11,3,550790,5892468,3951139,35415,4639927583,5772125,62249253,27954
90431.72,3,253952,62,239855,15803466066,146,621,5842974,14,63745,71,8982,136067429,1244,1,0,70,70,4130,8,9330,621,0,0,0,66425221,143308275,4648884926,0,621,333,2,1,8,8,518,1,4667845919,4623104863,1096184957,358853841,358853841,2,1,15788848108,73389,73389,8,8,8,358837457,11,3,550999,5963591,3970318,35628,4667845919,5842974,62458186,27954
91462.72,3,253952,62,241832,15933561642,146,621,5908676,14,64280,71,8982,136067429,1244,1,0,70,70,4130,8,9330,621,0,0,0,66673329,144086141,4687190862,0,621,333,2,1,8,8,518,1,4705856799,4661147243,1097222375,361798643,361815027,2,1,15919140292,73389,73389,8,8,8,361798643,11,3,551063,6029666,3992860,35918,4705856799,5908676,62683783,27954
92501.53,3,253952,62,243767,16061170158,147,621,5976910,14,64861,71,8982,136332881,1244,1,0,70,70,4130,8,9330,621,0,0,0,68219358,150606095,4724057010,0,621,333,2,1,8,8,518,1,4742819103,4698458913,1155556301,364692134,364708518,2,1,16046453896,73389,73389,8,8,8,364692134,11,3,553705,6098294,4028127,36200,4742819103,5976910,64194583,27954
93534.72,3,253952,62,245647,16185174194,147,621,6027956,14,65374,71,8982,136332881,1244,1,0,70,70,4130,8,9330,621,0,0,0,68660438,152200376,4760789833,0,621,333,2,1,8,8,518,1,4779257119,4734736832,1164723126,367511897,367528281,2,1,16170523468,73389,73389,8,8,8,367511897,11,3,555777,6149675,4057411,36478,4779257119,6027956,64606409,27954
94564.80,3,253952,62,247571,16311796362,147,621,6106451,14,65901,71,8982,136332881,1244,1,0,70,70,4130,8,9330,621,0,0,0,68924298,153200798,4797392701,0,621,333,2,1,8,8,518,1,4816219423,4771713035,1167465663,370391163,370407547,2,1,16297211172,73389,73389,8,8,8,370391163,11,3,555980,6228528,4070804,36760,4816219423,6106451,64855911,27954
95587.13,3,253952,62,250058,16475580750,148,621,6155321,14,66609,71,8982,136332881,1244,1,0,70,70,4130,8,9330,621,0,0,0,70010092,157322494,4845795126,0,621,333,2,1,8,8,518,1,4863929631,4819646798,1198411697,374112046,374128430,2,1,16460930024,73389,73389,8,8,8,374112046,11,3,557879,6277840,4100777,37124,4863929631,6155321,65911768,27954
96602.72,3,253952,62,252744,16652672254,148,621,6204278,14,67369,71,8982,136332881,1244,1,0,70,70,4130,8,9330,621,0,0,0,70747691,159781267,4897341039,0,621,333,2,1,8,8,518,1,4915703071,4871405766,1211781462,378150258,378150258,2,1,16637890456,73389,73389,8,8,8,378133874,11,3,559713,6327263,4132950,37519,4915703071,6204278,66617231,27954
97620.21,3,253952,62,255560,16838017986,149,621,6249710,14,68178,71,8982,136332881,1244,1,0,70,70,4130,8,9330,621,0,0,0,71384481,161251121,4951904008,0,621,333,2,1,8,8,518,1,4969835807,4925514855,1218956910,382354469,382370853,2,1,16823596636,73389,73389,8,8,8,382354469,11,3,561004,6373206,4155641,37932,4969835807,6249710,67231371,27954
98642.57,3,253952,62,258042,17001474694,149,621,6330132,14,68872,71,8982,136332881,1244,1,0,70,70,4130,8,9330,621,0,0,0,71812002,162313661,4999388312,0,621,333,2,1,8,8,518,1,5017414943,4973268446,1223569175,386075352,386091736,2,1,16987315488,73389,73389,8,8,8,386075352,11,3,561103,6454114,4180572,38295,5017414943,6330132,67634003,27954
99672.72,3,253952,62,260469,17161592374,149,621,6407875,14,69532,71,8982,136332881,1244,1,0,70,70,4130,8,9330,621,0,0,0,72151917,163165357,5046478441,0,621,333,2,1,8,8,518,1,5064207647,5020149720,1226122401,389720348,389720348,2,1,17147695312,73389,73389,8,8,8,389720348,11,3,561194,6532319,4205462,38652,5064207647,6407875,67949061,27954
100707.86,3,253952,62,262076,17267439630,150,621,6430264,14,70027,71,8982,136598333,1244,1,0,70,70,4130,8,9330,621,0,0,0,73854004,169508138,5075867888,0,621,333,2,1,8,8,518,1,5095271711,5051017367,1286080701,392116286,392132670,2,1,17253116584,73389,73389,8,8,8,392116286,11,3,567144,6560031,4247174,38889,5095271711,6430264,69608469,27954
101729.91,3,253952,62,263883,17386659538,150,621,6460663,14,70513,71,8982,136598333,1244,1,0,70,70,4130,8,9330,621,0,0,0,74216567,170712543,5110766020,0,621,333,2,1,8,8,518,1,5130399007,5085857881,1291709570,394837745,394837745,2,1,17372139884,73389,73389,8,8,8,394821361,11,3,567464,6590776,4263565,39157,5130399007,6460663,69954682,27954
102769.77,3,253952,62,266091,17532014590,150,621,6501537,14,71116,71,8982,136598333,1244,1,0,70,70,4130,8,9330,621,0,0,0,74468464,171472560,5152874567,0,621,333,2,1,8,8,518,1,5172604191,5128352074,1292733910,398126611,398149028,2,1,17517570884,73389,73389,8,8,8,398126611,11,3,567566,6632075,4282123,39479,5172604191,6501537,70188057,27954
103798.64,3,253952,62,268092,17664093274,151,621,6547973,14,71718,71,8982,136863785,1244,1,0,70,70,4130,8,9330,621,0,0,0,75253352,174218049,5193412325,0,621,333,2,1,8,8,518,1,5211139359,5167026567,1308788723,401124439,401140823,2,1,17649475316,73389,73389,8,8,8,401124439,11,3,570142,6678920,4318193,39773,5211139359,6547973,70937909,27954
104831.72,3,253952,62,270325,17811231518,151,621,6651365,14,72329,71,8982,136863785,1244,1,0,70,70,4130,8,9330,621,0,0,0,76019663,176628975,5236309224,0,621,333,2,1,8,8,518,1,5254393119,5210036973,1323842227,404484874,404484874,2,1,17797334456,73389,73389,8,8,8,404484874,11,3,573268,6782770,4362202,40103,5254393119,6651365,71661245,27954
105867.15,3,253952,62,272074,17926384886,151,621,6734176,14,72806,71,8982,136863785,1244,1,0,70,70,4130,8,9330,621,0,0,0,76319553,177767116,5270026215,0,621,333,2,1,8,8,518,1,5288078623,5243685624,1327305662,407101996,407101996,2,1,17911766928,73389,73389,8,8,8,407085612,11,3,573554,6865912,4384662,40360,5288078623,6734176,71938709,27954
107121.74,3,253952,62,273836,18042390222,152,621,6805850,14,73340,71,8982,136863785,1244,1,0,70,70,4130,8,9330,621,0,0,0,76762421,179261287,5304269637,0,621,333,2,1,8,8,518,1,5322026271,5277620639,1330770147,409735502,409735502,2,1,18028362088,73389,73389,8,8,8,409735502,11,3,574529,6937925,4407028,40619,5322026271,6805850,72359244,27954
108181.77,3,253952,62,275651,18161868966,152,621,6868531,14,73837,71,8982,136863785,1244,1,0,70,70,4130,8,9330,621,0,0,0,77049753,180607824,5339168766,0,621,333,2,1,8,8,518,1,5356760351,5312572462,1332738420,412450928,412450928,2,1,18147119936,73389,73389,8,8,8,412434544,11,3,574605,7000933,4428399,40884,5356760351,6868531,72625236,27954
109214.35,3,253952,62,277146,18260376190,152,621,6906450,14,74241,71,8982,136863785,1244,1,0,70,70,4130,8,9330,621,0,0,0,77303524,181836476,5368164120,0,621,333,2,1,8,8,518,1,5385465119,5341368930,1335097910,414674834,414691218,2,1,18245692696,73389,73389,8,8,8,414674834,11,3,574653,7039151,4439520,41103,5385465119,6906450,72867916,27954
110250.64,3,253952,62,278463,18347218006,152,621,6982167,14,74599,71,8982,136863785,1244,1,0,70,70,4130,8,9330,621,0,0,0,77850190,184412068,5393747944,0,621,333,2,1,8,8,518,1,5411024159,5366745946,1347294193,416652980,416669364,2,1,18332731120,73389,73389,8,8,8,416652980,11,3,575016,7115121,4454619,41298,5411024159,6982167,73399510,27954
111300.26,3,253952,62,279752,18432224814,153,621,7072240,14,75006,71,8982,137129237,1244,1,0,70,70,4130,8,9330,621,0,0,0,78620600,187491678,5418679754,0,621,333,2,1,8,8,518,1,5435796767,5391649248,1364169804,418590166,418590166,2,1,18417967304,73389,73389,8,8,8,418590166,11,3,575846,7205469,4480458,41487,5435796767,7072240,74144108,27954
112337.02,3,253952,62,280973,18512775174,153,621,7180012,14,75341,71,8982,137129237,1244,1,0,70,70,4130,8,9330,621,0,0,0,79147926,190190624,5442037730,0,621,333,2,1,8,8,518,1,5459127583,5415169605,1371972803,420420856,420420856,2,1,18497796768,73389,73389,8,8,8,420404472,11,3,576125,7313501,4501980,41665,5459127583,7180012,74649939,27954
113385.76,3,253952,62,282325,18601910750,153,621,7219263,14,75710,71,8982,137129237,1244,1,0,70,70,4130,8,9330,621,0,0,0,79329177,191036310,5468149673,0,621,333,2,1,8,8,518,1,5485473055,5441260427,1373005583,422431770,422448154,2,1,18586997880,73389,73389,8,8,8,422431770,11,3,576317,7353032,4516333,41866,5485473055,7219263,74816867,27954
114425.46,3,253952,62,283634,18687962826,153,621,7273409,14,76067,71,8982,137129237,1244,1,0,70,70,4130,8,9330,621,0,0,0,80827935,197187992,5493605783,0,621,333,2,1,8,8,518,1,5510376735,5466392189,1429976784,424403883,424403883,2,1,18673049956,73389,73389,8,8,8,424387499,11,3,581930,7407425,4552221,42056,5510376735,7273409,76279770,27954
115451.79,3,253952,62,285076,18782996642,153,621,7388017,14,76458,71,8982,137129237,1244,1,0,70,70,4130,8,9330,621,0,0,0,81260941,199242624,5521552317,0,621,333,2,1,8,8,518,1,5538426143,5494208261,1472027514,426562253,426562253,2,1,18768018236,73389,73389,8,8,8,426545869,11,3,583530,7525374,4579194,42270,5538426143,7388017,76685831,27954
116478.71,3,253952,62,286816,18897825638,154,621,7420823,14,76993,71,8982,137394689,1244,1,0,70,70,4130,8,9330,621,0,0,0,81954322,202295340,5554353297,0,621,333,2,1,8,8,518,1,5571587359,5527697581,1482035488,429177216,429177216,2,1,18883076608,73389,73389,8,8,8,429160832,11,3,584732,7558542,4603167,42523,5571587359,7420823,77355273,27954
117508.64,3,253952,62,288411,19002886462,154,621,7504356,14,77428,71,8982,137394689,1244,1,0,70,70,4130,8,9330,621,0,0,0,82177322,203099302,5585056657,0,621,333,2,1,8,8,518,1,5602651423,5558456764,1483062644,431548578,431564962,2,1,18988137432,73389,73389,8,8,8,431548578,11,3,584744,7652471,4615276,42760,5602651423,7504356,77566195,27954
118539.46,3,253952,62,289953,19104473878,154,621,7563797,14,77848,71,8982,137394689,1244,1,0,70,70,4130,8,9330,621,0,0,0,82941903,206318065,5615236212,0,621,333,2,1,8,8,518,1,5632404767,5588153085,1540873631,433870788,433870788,2,1,19089593776,73389,73389,8,8,8,433854404,11,3,584894,7712254,4635615,42987,5632404767,7563797,78310471,27954
119555.89,3,253952,62,291660,19216874734,155,621,7658601,14,78328,71,8982,137394689,1244,1,0,70,70,4130,8,9330,621,0,0,0,83500186,208289749,5647513417,0,621,333,2,1,8,8,518,1,5665041695,5620899465,1552374035,436422374,436438758,2,1,19202584456,73389,73389,8,8,8,436422374,11,3,586383,7807447,4670253,43236,5665041695,7658601,78834144,27954
120593.76,3,253952,62,293400,19331438278,155,621,7750130,14,78844,71,8982,137394689,1244,1,0,70,70,4130,8,9330,621,0,0,0,84062974,210403064,5680708098,0,621,333,2,1,8,8,518,1,5698071839,5654430352,1571948919,439023112,439039496,2,1,19317016928,73389,73389,8,8,8,439023112,11,3,587376,7899315,4697049,43488,5698071839,7750130,79370171,27954
121636.87,3,253952,62,295279,19455016330,156,621,7809476,14,79411,71,8982,137394689,1244,1,0,70,70,4130,8,9330,621,0,0,0,84539660,211998089,5716779716,0,621,333,2,1,8,8,518,1,5733975495,5690525575,1580123076,441834683,441851067,2,1,19440726052,73389,73389,8,8,8,441834683,11,3,588807,7959023,4713109,43766,5733975495,7809476,79830834,27954
122671.49,3,253952,62,297111,19575874638,156,621,7887702,14,79909,71,8982,137660141,1244,1,0,70,70,4130,8,9330,621,0,0,0,85069692,213879523,5751548848,0,621,333,2,1,8,8,518,1,5768840647,5725881237,1588138363,444588910,444588910,2,1,19561191144,73389,73389,8,8,8,444572526,11,3,589633,8043662,4744350,44032,5768840647,7887702,80329665,27954
123692.73,3,253952,62,299163,19711150866,157,621,7973070,14,80522,71,8982,137925593,1244,1,0,70,70,4130,8,9330,621,0,0,0,85798142,216375545,5789989319,0,621,333,2,1,8,8,518,1,5808555463,5765427796,1603356501,447654433,447670817,2,1,19696795052,73389,73389,8,8,8,447654433,11,3,591146,8129490,4775129,44335,5808555463,7973070,81027371,27954
124725.70,3,253952,62,301178,19844002262,157,621,8063403,14,81069,71,8982,137925593,1244,1,0,70,70,4130,8,9330,621,0,0,0,86858211,219977427,5828429246,0,621,333,2,1,8,8,518,1,5847745991,5804292746,1675074734,450670804,450687188,2,1,19829515376,73389,73389,8,8,8,450670804,11,3,591994,8220253,4808948,44634,5847745991,8063403,82053656,27954
125754.75,3,253952,62,303940,20025809050,157,621,8104007,14,81826,71,8982,137925593,1244,1,0,70,70,4130,8,9330,621,0,0,0,88274074,224599383,5881418224,0,621,333,2,1,8,8,518,1,5900699079,5857438326,1725006514,454801287,454817671,2,1,20011256628,73389,73389,8,8,8,454801287,11,3,595019,8261373,4837497,45038,5900699079,8104007,83441006,27954
126786.75,3,253952,62,306031,20163375730,158,621,8143645,14,82450,71,8982,137925593,1244,1,0,70,70,4130,8,9330,621,0,0,0,88901367,226339565,5922744127,0,621,333,2,1,8,8,518,1,5940544967,5897691913,1731153653,457926313,457942697,2,1,20148757772,73389,73389,8,8,8,457926313,11,3,596025,8301432,4863318,45342,5940544967,8143645,84042524,27954
127809.70,3,253952,62,308156,20303436086,158,621,8190525,14,83032,71,8982,137925593,1244,1,0,70,70,4130,8,9330,621,0,0,0,89207729,227042222,5963410322,0,621,333,2,1,8,8,518,1,5981439431,5938622506,1732182796,461122908,461139292,2,1,20289407952,73389,73389,8,8,8,461122908,11,3,596030,8348742,4881235,45654,5981439431,8190525,84331004,27954
128829.86,3,253952,62,311097,20497239270,159,621,8221384,14,83859,71,8982,137925593,1244,1,0,70,70,4130,8,9330,621,0,0,0,90624291,230091956,6020332904,0,621,333,2,1,8,8,518,1,6038324679,5995315709,1755721785,465513376,465529760,2,1,20482588544,73389,73389,8,8,8,465513376,11,3,597354,8380152,4911125,46088,6038324679,8221384,85717716,27954
129846.71,3,253952,62,313591,20661482410,159,621,8263627,14,84568,71,8982,137925593,1244,1,0,70,70,4130,8,9330,621,0,0,0,90955821,230778670,6068733964,0,621,333,2,1,8,8,518,1,6086297031,6043284852,1756755503,469250643,469267027,2,1,20647028292,73389,73389,8,8,8,469250643,11,3,598077,8422860,4938878,46454,6086297031,8263627,86021532,27954
130882.68,3,253952,62,317228,20901164102,160,621,8332641,14,85575,71,8982,137925593,1244,1,0,70,70,4130,8,9330,621,0,0,0,92414830,234127086,6138503074,0,621,333,2,1,8,8,518,1,6156289479,6113344286,1794370553,474695720,474712104,2,1,20886611680,73389,73389,8,8,8,474695720,11,3,599848,8492482,4989167,46988,6156289479,8332641,87430292,27954
131886.61,3,253952,62,325647,21455791786,162,621,8382716,14,87967,71,8982,138577157,1244,1,0,70,70,4130,8,9330,621,0,0,0,94998037,237551866,6298455469,0,621,333,2,1,8,8,518,1,6317618960,6275337415,1822526827,487301876,487324293,2,1,21441282544,73389,73389,8,8,8,487301876,11,3,603134,8543520,5056406,48224,6317618960,8382716,89946325,27954
132890.42,3,253952,62,336604,22177996310,163,621,8422645,14,91012,71,8982,138987401,1244,1,0,70,70,4130,8,9330,621,0,0,0,97358349,238343606,6509830149,0,621,333,2,1,8,8,518,1,6528907024,6486543600,1854914944,503725060,503741444,2,1,22163902640,73389,73389,8,8,8,503725060,11,3,608464,8584512,5114513,49836,6528907024,8422645,92248618,27954
133894.73,3,253952,62,347052,22865908478,166,621,8462413,14,94024,71,8982,139518305,1244,1,0,70,70,4130,8,9330,621,0,0,0,99409780,238343691,6709621407,0,621,333,2,1,8,8,518,1,6728991714,6687684727,1857845253,519357938,519374322,2,1,22851749272,73389,73389,8,8,8,519357938,11,3,608750,8625342,5169728,51367,6728991714,8462413,94244916,27954
134898.40,3,253952,62,357725,23568825082,168,621,8505599,14,97042,71,8982,139518305,1244,1,0,70,70,4130,8,9330,621,0,0,0,101536753,238343747,6916385398,0,621,333,2,1,8,8,518,1,6934119394,6893121148,1862540967,535337039,535337039,2,1,23554108820,73389,73389,8,8,8,535320655,11,3,613574,8669644,5234412,52932,6934119394,8505599,96307292,27954
135901.88,3,253952,62,368593,24285317562,170,621,8547296,14,100117,71,8982,140037143,1244,1,0,70,70,4130,8,9330,621,0,0,0,103521175,238343777,7123956686,0,621,333,2,1,8,8,518,1,7142917090,7102583315,1870447448,551604575,551620959,2,1,24270601300,73389,73389,8,8,8,551604575,11,3,620001,8712342,5294485,54525,7142917090,8547296,98231725,27954
136905.22,3,253952,62,379672,25015372686,172,621,8584498,14,103285,71,8982,140568047,1244,1,0,70,70,4130,8,9330,621,0,0,0,105583093,238343790,7338005878,0,621,333,2,1,8,8,518,1,7355963969,7315966959,1873484617,568210142,568226526,2,1,25001246248,73389,73389,8,8,8,568210142,11,3,621512,8750453,5353358,56151,7355963969,8584498,100234849,27954
137908.72,3,253952,62,390953,25758666082,174,621,8619673,14,106468,71,8982,140833499,1244,1,0,70,70,4130,8,9330,621,0,0,0,107618240,238343976,7553967723,0,621,333,2,1,8,8,518,1,7573019201,7533174663,1876498943,585102429,585102429,2,1,25743520528,73389,73389,8,8,8,585080012,11,3,622993,8786538,5407394,57807,7573019201,8619673,102216043,27954
138864.30,3,253952,62,400935,26415466446,178,621,8650403,14,109410,78,8982,148439424,1251,1,1038,77,77,4156,70,9350,621,633,1038,73,112376323,246009453,7768664148,8,621,333,2,1,8,8,518,1,7763456807,7725180361,8156180824,600037902,600037902,2,1,26401667688,73389,73389,8,8,8,600037902,11,3,651570,8818091,5571067,59276,7763456807,8650403,106810602,27954
