timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
77690.76,253952,62,236622,15590260918,146,621,5374842,43,62865,70,16116,136067429,1244,1,0,69,70,1,7,16471,621,0,0,0,64013174,121108491,4589370716,0,621,355,2,1,8,8,451,1,4605455647,4560795524,853703936,354006780,354006780,2,1,15576298320,73389,73389,8,8,8,354006780,10,3,544737,5470414,3871761,35152,4605455647,5374842,60144501,29759
78721.30,253952,62,237963,15678675598,146,621,5447037,43,63229,70,16116,136067429,1244,1,0,69,70,1,7,16471,621,0,0,0,64200254,121972331,4614958548,0,621,355,2,1,8,8,451,1,4630883615,4586625003,854755155,356017694,356017694,2,1,15664057640,73389,73389,8,8,8,356001310,10,3,544761,5542904,3885657,35346,4630883615,5447037,60317712,29759
79794.01,253952,62,239327,15768597606,146,621,5581070,43,63601,70,16116,136067429,1244,1,0,69,70,1,7,16471,621,0,0,0,64982537,125346894,4640808494,0,621,355,2,1,8,8,451,1,4657491231,4612911210,884899506,358061376,358061376,2,1,15753979648,73389,73389,8,8,8,358044992,10,3,551603,5677251,3929144,35549,4657491231,5581070,61056536,29759
80827.76,253952,62,240745,15862058558,146,621,5651265,43,63988,70,16116,136067429,1244,1,0,69,70,1,7,16471,621,0,0,0,65223260,126433304,4668887426,0,621,355,2,1,8,8,451,1,4685147423,4640208482,894713136,360186978,360186978,2,1,15847506136,73389,73389,8,8,8,360170594,10,3,552751,5747739,3949437,35760,4685147423,5651265,61276999,29759
81857.89,253952,62,242164,15955585046,146,621,5728964,43,64375,70,16116,136067429,1244,1,0,69,70,1,7,16471,621,0,0,0,65469908,127526462,4695918136,0,621,355,2,1,8,8,451,1,4712279327,4667592403,897176659,362296196,362312580,2,1,15941032624,73389,73389,8,8,8,362296196,10,3,555754,5825748,3986498,35967,4712279327,5728964,61486620,29759
82899.31,253952,62,243590,16049570286,147,621,5803090,43,64819,70,16116,136332881,1244,1,0,69,70,1,7,16471,621,0,0,0,66179369,130791696,4723605499,0,621,355,2,1,8,8,451,1,4739411231,4695065752,991768748,364429990,364446374,2,1,16034919560,73389,73389,8,8,8,364429990,10,3,558018,5900133,4016459,36174,4739411231,5803090,62166148,29759
83945.99,253952,62,245098,16148929478,147,621,5884663,43,65226,70,16116,136332881,1244,1,0,69,70,1,7,16471,621,0,0,0,66382383,131633643,4752865236,0,621,355,2,1,8,8,451,1,4768771359,4724126817,992813330,366703048,366703048,2,1,16134213216,73389,73389,8,8,8,366686664,10,3,558059,5982007,4035316,36398,4768771359,5884663,62350338,29759
84968.11,253952,62,246374,16233084318,147,621,5996192,43,65575,70,16116,136332881,1244,1,0,69,70,1,7,16471,621,0,0,0,66852877,133954667,4777272286,0,621,355,2,1,8,8,451,1,4793150751,4748725402,1018696606,368615658,368615658,2,1,16218368056,73389,73389,8,8,8,368599274,10,3,558896,6093815,4061805,36584,4793150751,5996192,62793371,29759
85997.84,253952,62,247735,16322809718,147,621,6120609,43,65950,70,16116,136332881,1244,1,0,69,70,1,7,16471,621,0,0,0,67155011,135325278,4803516257,0,621,355,2,1,8,8,451,1,4819365151,4774951501,1022908088,370642956,370659340,2,1,16308290064,73389,73389,8,8,8,370642956,10,3,559199,6218540,4077393,36784,4819365151,6120609,63079952,29759
87063.89,253952,62,249119,16413776994,148,621,6200969,43,66380,70,16116,136332881,1244,1,0,69,70,1,7,16471,621,0,0,0,67904846,138920613,4829630242,0,621,355,2,1,8,8,451,1,4845841695,4801533321,1065312851,372713373,372729757,2,1,16399388412,73389,73389,8,8,8,372713373,10,3,564122,6299173,4119010,36986,4845841695,6200969,63788197,29759
88089.56,253952,62,250915,16532010554,148,621,6280220,43,66869,70,16116,136332881,1244,1,0,69,70,1,7,16471,621,0,0,0,68419435,141099282,4864266863,0,621,355,2,1,8,8,451,1,4880706847,4836140912,1078891276,375396031,375412415,2,1,16517425364,73389,73389,8,8,8,375396031,10,3,565193,6378793,4150053,37252,4880706847,6280220,64271779,29759
89122.00,253952,62,252314,16624226322,148,621,6441880,43,67252,70,16116,136332881,1244,1,0,69,70,1,7,16471,621,0,0,0,68795627,142763823,4890902665,0,621,355,2,1,8,8,451,1,4907183391,4863069042,1084028506,377505249,377505249,2,1,16610230956,73389,73389,8,8,8,377505249,10,3,566373,6540742,4175136,37454,4907183391,6441880,64622916,29759
90164.77,253952,62,253875,16727058922,148,621,6473972,43,67678,70,16116,136332881,1244,1,0,69,70,1,7,16471,621,0,0,0,69012359,143638544,4921340636,0,621,355,2,1,8,8,451,1,4937461023,4893118855,1086007162,379843843,379843843,2,1,16712408196,73389,73389,8,8,8,379827459,10,3,567282,6573131,4193099,37685,4937461023,6473972,64823722,29759
91191.86,253952,62,255294,16820585410,149,621,6569361,43,68120,70,16116,136332881,1244,1,0,69,70,1,7,16471,621,0,0,0,69240444,144724577,4949024991,0,621,355,2,1,8,8,451,1,4964723999,4920413151,1088338458,381961253,381977637,2,1,16806295132,73389,73389,8,8,8,381961253,10,3,568130,6668803,4206333,37893,4964723999,6569361,65036599,29759
92208.23,253952,62,257167,16943865242,149,621,6627712,43,68630,70,16116,136332881,1244,1,0,69,70,1,7,16471,621,0,0,0,69904166,147580625,4985103485,0,621,355,2,1,8,8,451,1,5000768799,4956467439,1101595449,384758599,384774983,2,1,16929378356,73389,73389,8,8,8,384758599,10,3,572544,6727501,4235181,38168,5000768799,6627712,65671509,29759
93244.71,253952,62,258763,17048991602,149,621,6679017,43,69067,70,16116,136332881,1244,1,0,69,70,1,7,16471,621,0,0,0,70233295,148914631,5016068260,0,621,355,2,1,8,8,451,1,5031439647,4987217327,1105285770,387162729,387162729,2,1,17035160076,73389,73389,8,8,8,387162729,10,3,573012,6779118,4248788,38402,5031439647,6679017,65987061,29759
94270.60,253952,62,260795,17182957110,150,621,6742517,43,69647,70,16116,136332881,1244,1,0,69,70,1,7,16471,621,0,0,0,72318514,157503246,5054769970,0,621,355,2,1,8,8,451,1,5070761247,5026316906,1176661017,390203676,390220060,2,1,17168961744,73389,73389,8,8,8,390203676,10,3,583687,6842969,4323212,38702,5070761247,6742517,67997886,29759
95294.90,253952,62,263006,17328653562,150,621,6877540,43,70276,70,16116,136598333,1244,1,0,69,70,1,7,16471,621,0,0,0,72649016,158413385,5097796594,0,621,355,2,1,8,8,451,1,5113359647,5068922090,1178610198,393514959,393531343,2,1,17314658196,73389,73389,8,8,8,393514959,10,3,586248,6978438,4358874,39027,5113359647,6877540,68292764,29759
96324.79,253952,62,265848,17515968682,150,621,6943325,43,71056,70,16116,136598333,1244,1,0,69,70,1,7,16471,621,0,0,0,73778348,162336757,5151835220,0,621,355,2,1,8,8,451,1,5168147743,5123670926,1227657365,397766163,397782547,2,1,17501711172,73389,73389,8,8,8,397766163,10,3,591541,7044768,4425982,39445,5168147743,6943325,69356025,29759
97343.63,253952,62,267829,17646591854,151,621,7026697,43,71646,70,16116,136863785,1244,1,0,69,70,1,7,16471,621,0,0,0,74040662,163113455,5190016132,0,621,355,2,1,8,8,451,1,5206158623,5161918389,1228698583,400741574,400741574,2,1,17631908360,73389,73389,8,8,8,400725190,10,3,592856,7137602,4453079,39735,5206158623,7026697,69591280,29759
98371.88,253952,62,270073,17794450994,151,621,7161105,43,72258,70,16116,136863785,1244,1,0,69,70,1,7,16471,621,0,0,0,74481442,164271639,5232782532,0,621,355,2,1,8,8,451,1,5249543455,5205131884,1233337615,404102009,404102009,2,1,17779767500,73389,73389,8,8,8,404085625,10,3,593368,7272467,4487040,40066,5249543455,7161105,69998136,29759
99404.73,253952,62,272889,17980062178,151,621,7261069,43,73030,70,16116,136863785,1244,1,0,69,70,1,7,16471,621,0,0,0,76509562,170982274,5287869787,0,621,355,2,1,8,8,451,1,5303414047,5259390344,1290824931,408320445,408320445,2,1,17965378684,73389,73389,8,8,8,408304061,10,3,601394,7372977,4544102,40477,5303414047,7261069,71968649,29759
100430.58,253952,62,274517,18087285690,152,621,7327016,43,73524,70,16116,136863785,1244,1,0,69,70,1,7,16471,621,0,0,0,77349830,173827403,5318047396,0,621,355,2,1,8,8,451,1,5335002399,5290735983,1308126429,410757343,410757343,2,1,18073323092,73389,73389,8,8,8,410757343,10,3,603017,7439255,4574853,40718,5335002399,7327016,72778197,29759
101463.38,253952,62,275921,18179829138,152,621,7366835,43,73908,70,16116,136863785,1244,1,0,69,70,1,7,16471,621,0,0,0,78193146,176596360,5345864271,0,621,355,2,1,8,8,451,1,5361872159,5317784644,1322522037,412850177,412866561,2,1,18165407788,73389,73389,8,8,8,412850177,10,3,609277,7488114,4608525,40923,5361872159,7366835,73587872,29759
102494.05,253952,62,277675,18295310186,152,621,7445036,43,74389,70,16116,136863785,1244,1,0,69,70,1,7,16471,621,0,0,0,78741087,178390293,5379847831,0,621,355,2,1,8,8,451,1,5395819807,5351576719,1329107634,415483683,415483683,2,1,18280561156,73389,73389,8,8,8,415467299,10,3,609988,7566688,4640137,41182,5395819807,7445036,74104234,29759
103538.46,253952,62,279374,18407452206,153,621,7524845,43,74896,70,16116,137129237,1244,1,0,69,70,1,7,16471,621,0,0,0,79270781,180144214,5412519813,0,621,355,2,1,8,8,451,1,5428587807,5384385089,1334596749,418016726,418033110,2,1,18392735944,73389,73389,8,8,8,418016726,10,3,610920,7646845,4665284,41432,5428587807,7524845,74608818,29759
104551.76,253952,62,281227,18529421318,153,621,7630731,43,75412,70,16116,137129237,1244,1,0,69,70,1,7,16471,621,0,0,0,79696603,181577541,5447550419,0,621,355,2,1,8,8,451,1,5463977247,5420071400,1337627740,420797688,420797688,2,1,18514377376,73389,73389,8,8,8,420781304,10,3,611874,7753099,4698355,41702,5463977247,7630731,75001605,29759
105572.70,253952,62,282886,18638676446,153,621,7717560,43,75865,70,16116,137129237,1244,1,0,69,70,1,7,16471,621,0,0,0,79897376,182396523,5479957213,0,621,355,2,1,8,8,451,1,5495958815,5451979141,1338650001,423283738,423283738,2,1,18623763576,73389,73389,8,8,8,423267354,10,3,611881,7840279,4708309,41946,5495958815,7717560,75192457,29759
106590.88,253952,62,284682,18757175458,153,621,7789428,43,76351,70,16116,137129237,1244,1,0,69,70,1,7,16471,621,0,0,0,80563948,184923032,5515904891,0,621,355,2,1,8,8,451,1,5530823967,5486616274,1351725126,425972429,425988813,2,1,18742786876,73389,73389,8,8,8,425972429,10,3,612392,7912516,4731100,42212,5530823967,7789428,75836272,29759
107633.88,253952,62,286159,18854503034,154,621,7836824,43,76810,70,16116,137394689,1244,1,0,69,70,1,7,16471,621,0,0,0,80848985,186188474,5544508209,0,621,355,2,1,8,8,451,1,5559266591,5515045839,1356328529,428188143,428204527,2,1,18840278292,73389,73389,8,8,8,428188143,10,3,614845,7960223,4748327,42429,5559266591,7836824,76104112,29759
108674.85,253952,62,287256,18926926930,154,621,7859507,43,77113,70,16116,137394689,1244,1,0,69,70,1,7,16471,621,0,0,0,81038629,187202130,5564980184,0,621,355,2,1,8,8,451,1,5580238111,5536199810,1358625503,429838609,429838609,2,1,18912177900,73389,73389,8,8,8,429822225,10,3,614911,7983135,4757571,42589,5580238111,7859507,76284539,29759
109726.77,253952,62,288654,19018811710,154,621,7894366,43,77494,70,16116,137394689,1244,1,0,69,70,1,7,16471,621,0,0,0,82066723,191175057,5592011150,0,621,355,2,1,8,8,451,1,5607238943,5563102626,1381800387,431925410,431925410,2,1,19003997144,73389,73389,8,8,8,431909026,10,3,616756,8018272,4777643,42795,5607238943,7894366,77292590,29759
110773.84,253952,62,289845,19097395990,154,621,7920444,43,77817,70,16116,137394689,1244,1,0,69,70,1,7,16471,621,0,0,0,82223071,192048489,5615104172,0,621,355,2,1,8,8,451,1,5630045471,5586016943,1382861970,433706948,433723332,2,1,19083105712,73389,73389,8,8,8,433706948,10,3,616780,8044567,4783617,42969,5630045471,7920444,77442988,29759
111800.85,253952,62,291245,19189677294,154,621,8031506,43,78201,70,16116,137394689,1244,1,0,69,70,1,7,16471,621,0,0,0,82402298,192910077,5642132763,0,621,355,2,1,8,8,451,1,5657177375,5613020699,1383902796,435799782,435816166,2,1,19175190408,73389,73389,8,8,8,435799782,10,3,616786,8155918,4800750,43176,5657177375,8031506,77605112,29759
112844.53,253952,62,292512,19272976858,155,621,8075965,43,78597,70,16116,137394689,1244,1,0,69,70,1,7,16471,621,0,0,0,82569833,193772885,5666407369,0,621,355,2,1,8,8,451,1,5681294623,5637390574,1384948528,437689975,437706359,2,1,19258358900,73389,73389,8,8,8,437689975,10,3,616899,8214561,4814721,43360,5681294623,8075965,77758699,29759
113898.75,253952,62,293984,19369976754,155,621,8153604,43,78999,70,16116,137394689,1244,1,0,69,70,1,7,16471,621,0,0,0,82836074,195015676,5694633781,0,621,355,2,1,8,8,451,1,5709622021,5665735438,1392493722,439897497,439913881,2,1,19355489868,73389,73389,8,8,8,439897497,10,3,616961,8292507,4826884,43577,5709622021,8153604,78012809,29759
114923.26,253952,62,295263,19453967754,156,621,8215549,43,79373,70,16116,137394689,1244,1,0,69,70,1,7,16471,621,0,0,0,83552611,198902721,5718490106,0,621,355,2,1,8,8,451,1,5733582279,5690254766,1409526385,441818299,441818299,2,1,19439284260,73389,73389,8,8,8,441801915,10,3,622967,8354687,4862284,43763,5733582279,8215549,78693968,29759
115956.68,253952,62,296923,19563288418,156,621,8327157,43,79858,70,16116,137660141,1244,1,0,69,70,1,7,16471,621,0,0,0,83780207,199705083,5750504169,0,621,355,2,1,8,8,451,1,5765432775,5722246474,1410556369,444287965,444304349,2,1,19548670460,73389,73389,8,8,8,444287965,10,3,623320,8466643,4885508,44006,5765432775,8327157,78898374,29759
116982.38,253952,62,299050,19703745298,157,621,8357411,43,80452,70,16116,137925593,1244,1,0,69,70,1,7,16471,621,0,0,0,84133532,200600222,5791302011,0,621,355,2,1,8,8,451,1,5806589383,5763263783,1412805227,447490593,447506977,2,1,19689586092,73389,73389,8,8,8,447490593,10,3,625177,8500689,4905309,44320,5806589383,8357411,79231932,29759
118017.98,253952,62,300632,19807954154,157,621,8454420,43,80919,70,16116,137925593,1244,1,0,69,70,1,7,16471,621,0,0,0,84955120,204088554,5821875336,0,621,355,2,1,8,8,451,1,5836735943,5793768103,1435838767,449861955,449861955,2,1,19793926020,73389,73389,8,8,8,449861955,10,3,626582,8598014,4929511,44550,5836735943,8454420,80029359,29759
119056.54,253952,62,302828,19952667566,157,621,8526525,43,81523,70,16116,137925593,1244,1,0,69,70,1,7,16471,621,0,0,0,85679842,206921973,5864116693,0,621,355,2,1,8,8,451,1,5879072199,5836075550,1562007390,453140470,453156854,2,1,19938180680,73389,73389,8,8,8,453140470,10,3,631520,8670542,4977700,44873,5879072199,8526525,80705928,29759
120093.78,253952,62,304898,20088857990,158,621,8550221,43,82097,70,16116,137925593,1244,1,0,69,70,1,7,16471,621,0,0,0,85950091,207756927,5904523821,0,621,355,2,1,8,8,451,1,5918918087,5875875161,1563438302,456249112,456249112,2,1,20074240032,73389,73389,8,8,8,456232728,10,3,631913,8694650,4991177,45177,5918918087,8550221,80962735,29759
121129.14,253952,62,306628,20202766174,158,621,8609626,43,82615,70,16116,137925593,1244,1,0,69,70,1,7,16471,621,0,0,0,87535863,214668909,5937065013,0,621,355,2,1,8,8,451,1,5952079303,5909194661,1628427914,458833466,458849850,2,1,20188672504,73389,73389,8,8,8,458833466,10,3,635294,8754403,5021543,45430,5952079303,8609626,82518179,29759
122159.27,253952,62,308359,20317005346,158,621,8671594,43,83086,70,16116,137925593,1244,1,0,69,70,1,7,16471,621,0,0,0,88030311,216417022,5970392627,0,621,355,2,1,8,8,451,1,5985502663,5942558685,1634776041,461423853,461440237,2,1,20302649532,73389,73389,8,8,8,461423853,10,3,636318,8816732,5052883,45685,5985502663,8671594,82981321,29759
123211.79,253952,62,310059,20428947450,158,621,8710992,43,83548,70,16116,137925593,1244,1,0,69,70,1,7,16471,621,0,0,0,88250243,217219070,6002929249,0,621,355,2,1,8,8,451,1,6018401735,5975319318,1635797895,463975439,463975439,2,1,20414198420,73389,73389,8,8,8,463959055,10,3,636729,8856438,5067368,45936,6018401735,8710992,83186796,29759
124248.74,253952,62,312103,20563433938,159,621,8809081,43,84163,70,16116,137925593,1244,1,0,69,70,1,7,16471,621,0,0,0,89569630,222325566,6042549389,0,621,355,2,1,8,8,451,1,6057330119,6014659842,1724918462,467026737,467043121,2,1,20549176428,73389,73389,8,8,8,467026737,10,3,642179,8960925,5114355,46233,6057330119,8809081,84459232,29759
125275.86,253952,62,314231,20703690902,159,621,8856083,43,84742,70,16116,137925593,1244,1,0,69,70,1,7,16471,621,0,0,0,90675550,226128894,6083740750,0,621,355,2,1,8,8,451,1,6098355655,6055640116,1751246043,470206948,470223332,2,1,20689105712,73389,73389,8,8,8,470206948,10,3,648295,9008363,5150692,46546,6098355655,8856083,85528849,29759
126308.77,253952,62,316668,20864198490,159,621,8954521,43,85404,70,16116,137925593,1244,1,0,69,70,1,7,16471,621,0,0,0,91568529,229065761,6130571017,0,621,355,2,1,8,8,451,1,6145279431,6102554951,1793004842,473862295,473878679,2,1,20849940980,73389,73389,8,8,8,473862295,10,3,648864,9107286,5191958,46904,6145279431,8954521,86380601,29759
127325.12,253952,62,319351,21041093386,160,621,9041502,43,86192,70,16116,138191045,1244,1,0,69,70,1,7,16471,621,0,0,0,92409185,231319585,6182936241,0,621,355,2,1,8,8,451,1,6196950741,6154228546,1803206272,477875931,477892315,2,1,21026540964,73389,73389,8,8,8,477875931,10,3,651061,9194770,5227657,47300,6196950741,9041502,87185594,29759
128347.70,253952,62,322861,21272026022,161,621,9108472,43,87203,70,16116,138456497,1244,1,0,69,70,1,7,16471,621,0,0,0,93263469,232998547,6248461996,0,621,355,2,1,8,8,451,1,6263748368,6221735377,1813952340,483140784,483140784,2,1,21257473600,73389,73389,8,8,8,483124400,10,3,651862,9262298,5257616,47813,6263748368,9108472,88009959,29759
129373.26,253952,62,325530,21448003414,162,621,9158784,43,87930,70,16116,138456497,1244,1,0,69,70,1,7,16471,621,0,0,0,93776235,234096802,6298827303,0,621,355,2,1,8,8,451,1,6315390736,6273163778,1818534795,487138036,487138036,2,1,21434073584,73389,73389,8,8,8,487138036,10,3,653301,9313053,5282918,48207,6315390736,9158784,88497452,29759
130397.11,253952,62,329874,21734284510,162,621,9231752,43,89170,70,16116,138721949,1244,1,0,69,70,1,7,16471,621,0,0,0,96080252,240680350,6382492742,0,621,355,2,1,8,8,451,1,6399014672,6356855256,1908861170,493645914,493662298,2,1,21720420216,73389,73389,8,8,8,493645914,10,3,665207,9386817,5370055,48845,6399014672,9231752,90714957,29759
131400.90,253952,62,335193,22084994110,163,621,9280575,43,90625,70,16116,138987401,1244,1,0,69,70,1,7,16471,621,0,0,0,97742502,243149225,6484381073,0,621,355,2,1,8,8,451,1,6501512976,6459352442,1924481003,501615842,501615842,2,1,22070376152,73389,73389,8,8,8,501599458,10,3,676914,9436351,5450281,49627,6501512976,9280575,92297033,29759
132404.85,253952,62,346093,22803052838,165,621,9320723,43,93706,70,16116,139252853,1244,1,0,69,70,1,7,16471,621,0,0,0,100157110,243918313,6693392634,0,621,355,2,1,8,8,451,1,6710966032,6669364948,1944996550,517912272,517928656,2,1,22788139968,73389,73389,8,8,8,517912272,10,3,685083,9477521,5499651,51225,6710966032,9320723,94662353,29759
133408.18,253952,62,356751,23504727566,168,621,9361728,43,96778,70,16116,139518305,1244,1,0,69,70,1,7,16471,621,0,0,0,102333990,243918385,6899196682,0,621,355,2,1,8,8,451,1,6914982882,6874337557,1949699807,533872830,533889214,2,1,23490404520,73389,73389,8,8,8,533872830,10,3,688894,9519521,5554482,52786,6914982882,9361728,96784490,29759
134411.91,253952,62,367593,24219250658,170,621,9405946,43,99844,70,16116,139783757,1244,1,0,69,70,1,7,16471,621,0,0,0,104435519,243918408,7108471460,0,621,355,2,1,8,8,451,1,7123911650,7083291165,1952688571,550117949,550117949,2,1,24205189756,73389,73389,8,8,8,550117949,10,3,689972,9564865,5614106,54380,7123911650,9405946,98826481,29759
135415.30,253952,62,378538,24940523958,172,621,9447047,43,102925,70,16116,140302595,1244,1,0,69,70,1,7,16471,621,0,0,0,106527125,243918447,7317407421,0,621,355,2,1,8,8,451,1,7334337089,7294130090,1958426740,566510524,566510524,2,1,24926463056,73389,73389,8,8,8,566510524,10,3,694989,9606994,5678251,55986,7334337089,9447047,100854032,29759
136418.73,253952,62,389445,25659041438,173,621,9488639,43,106003,70,16116,140568047,1244,1,0,69,70,1,7,16471,621,0,0,0,108650027,243918478,7527993344,0,621,355,2,1,8,8,451,1,7544183361,7504099072,1961509182,582831530,582847914,2,1,25644587320,73389,73389,8,8,8,582831530,10,3,696559,9649665,5720825,57587,7544183361,9488639,102934449,29759
137422.71,253952,62,400313,26375009630,176,621,9525190,43,109127,70,16116,141098951,1244,1,0,69,70,1,7,16471,621,0,0,0,110608714,243918504,7736369505,0,621,355,2,1,8,8,451,1,7752627412,7713404100,1967694957,599115450,599115450,2,1,26361079800,73389,73389,8,8,8,599115450,10,3,699159,9687227,5761077,59182,7752627412,9525190,104852968,29759
137538.51,253952,62,400935,26415466446,178,621,9527497,43,109410,77,16116,148439424,1251,1,1038,76,77,1,69,16492,621,587,1038,69,112652198,248004678,7768652499,8,621,355,2,1,8,8,451,1,7763456807,7725180361,8281472469,600037902,600037902,2,1,26401667688,73389,73389,8,8,8,600037902,10,3,727629,9689596,5873906,59276,7763456807,9527497,106783767,29759
