timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
104012.40,2,253952,62,217348,14320218302,142,621,5331634,50,57385,70,7552,135271073,1244,1,0,69,70,6544,7,151307,621,0,0,0,59164692,137013559,4225538718,0,621,347,2,1,8,8,670,1,4234652959,4189592765,1051920706,325120578,325136962,2,1,14305305432,73389,73389,8,8,8,325120578,10,3,430643,5430604,3317364,32323,4234652959,5331634,55849350,6208
105047.75,2,253952,62,218836,14418266774,143,621,5386181,50,57845,70,7552,135536525,1244,1,0,69,70,6544,7,151307,621,0,0,0,59659516,138714215,4253884525,0,621,347,2,1,8,8,670,1,4263095583,4218202544,1060346847,327352676,327369060,2,1,14403517744,73389,73389,8,8,8,327352676,10,3,430955,5485481,3333692,32540,4263095583,5386181,56327882,6208
106069.96,2,253952,62,220298,14514611310,143,621,5490448,50,58244,70,7552,135536525,1244,1,0,69,70,6544,7,151307,621,0,0,0,59888582,139497374,4282357930,0,621,347,2,1,8,8,670,1,4291407135,4246343159,1061377508,329560198,329560198,2,1,14499927816,73389,73389,8,8,8,329543814,10,3,431009,5590067,3355265,32756,4291407135,5490448,56535403,6208
107167.70,2,253952,62,221805,14613904966,143,621,5533135,50,58653,70,7552,135536525,1244,1,0,69,70,6544,7,151307,621,0,0,0,60478377,141561872,4310964007,0,621,347,2,1,8,8,670,1,4320242975,4275414314,1069124771,331800488,331816872,2,1,14599221472,73389,73389,8,8,8,331800488,10,3,431244,5633042,3376450,32976,4320242975,5533135,57104042,6208
108225.75,2,253952,62,223110,14699960350,143,621,5602687,50,59012,70,7552,135536525,1244,1,0,69,70,6544,7,151307,621,0,0,0,60901137,143370736,4338258225,0,621,347,2,1,8,8,670,1,4345408799,4300524827,1079091630,333762250,333778634,2,1,14685539000,73389,73389,8,8,8,333762250,10,3,432535,5702864,3399313,33168,4345408799,5602687,57503975,6208
109293.97,2,253952,62,224145,14768321014,144,621,5696199,50,59348,70,7552,135801977,1244,1,0,69,70,6544,7,151307,621,0,0,0,61164882,144746772,4358468793,0,621,347,2,1,8,8,670,1,4365462815,4320523628,1094501525,335322604,335322604,2,1,14754194576,73389,73389,8,8,8,335322604,10,3,434632,5796609,3413930,33321,4365462815,5696199,57753129,6208
110334.33,2,253952,62,225530,14859353826,144,621,5788126,50,59724,70,7552,135801977,1244,1,0,69,70,6544,7,151307,621,0,0,0,61824076,147444036,4384580557,0,621,347,2,1,8,8,670,1,4391677215,4347130245,1104909344,337393021,337393021,2,1,14844572028,73389,73389,8,8,8,337376637,10,3,436576,5888811,3438443,33521,4391677215,5788126,58387838,6208
111380.75,2,253952,62,226664,14934202554,144,621,5818330,50,60038,70,7552,135801977,1244,1,0,69,70,6544,7,151307,621,0,0,0,61992750,148440227,4406362869,0,621,347,2,1,8,8,670,1,4414090527,4369035714,1109615302,339092639,339109023,2,1,14920076116,73389,73389,8,8,8,339092639,10,3,436841,5919255,3446144,33692,4414090527,5818330,58548836,6208
112427.66,2,253952,62,227898,15015604882,144,621,5893642,50,60376,70,7552,135801977,1244,1,0,69,70,6544,7,151307,621,0,0,0,62710118,151586723,4429721201,0,621,347,2,1,8,8,670,1,4437421343,4392795210,1141568937,340939713,340956097,2,1,15001347372,73389,73389,8,8,8,340939713,10,3,438297,5994829,3471710,33870,4437421343,5893642,59240665,6208
113508.80,2,253952,62,229178,15099756414,144,621,5979884,50,60724,70,7552,135801977,1244,1,0,69,70,6544,7,151307,621,0,0,0,62911328,152594453,4454783453,0,621,347,2,1,8,8,670,1,4462193951,4417404254,1143780684,342846290,342862674,2,1,15085236760,73389,73389,8,8,8,342846290,10,3,438635,6081353,3487172,34059,4462193951,5979884,59426440,6208
114548.67,2,253952,62,230474,15185221974,145,621,6071568,50,61128,70,7552,135801977,1244,1,0,69,70,6544,7,151307,621,0,0,0,63329186,154780751,4479321436,0,621,347,2,1,8,8,670,1,4487228703,4442331681,1151301170,344791668,344808052,2,1,15170833392,73389,73389,8,8,8,344791668,10,3,441948,6173310,3513695,34250,4487228703,6071568,59817804,6208
115563.64,2,253952,62,231907,15279400514,145,621,6165631,50,61522,70,7552,135801977,1244,1,0,69,70,6544,7,151307,621,0,0,0,63513772,155605574,4506352219,0,621,347,2,1,8,8,670,1,4514491679,4469886840,1152336216,346927621,346944005,2,1,15264815324,73389,73389,8,8,8,346927621,10,3,441985,6267656,3527641,34458,4514491679,6165631,59988474,6208
116598.69,2,253952,62,233628,15392984326,145,621,6240245,50,61991,70,7552,135801977,1244,1,0,69,70,6544,7,151307,621,0,0,0,63734442,156410811,4540071602,0,621,347,2,1,8,8,670,1,4547783967,4503099109,1153361885,349518008,349534392,2,1,15378792352,73389,73389,8,8,8,349518008,10,3,442007,6342623,3548779,34712,4547783967,6240245,60188043,6208
117632.73,2,253952,62,235773,15534355402,145,621,6322596,50,62578,70,7552,135801977,1244,1,0,69,70,6544,7,151307,621,0,0,0,64693721,159679524,4581394675,0,621,347,2,1,8,8,670,1,4589202719,4544404067,1187355856,352730987,352747371,2,1,15520163428,73389,73389,8,8,8,352730987,10,3,442498,6425372,3570957,35028,4589202719,6322596,61125176,6208
118664.65,2,253952,62,237567,15652457890,146,621,6382082,50,63119,70,7552,136067429,1244,1,0,69,70,6544,7,151307,621,0,0,0,65039082,160828149,4615505763,0,621,347,2,1,8,8,670,1,4623412511,4578966260,1196940653,355421837,355421837,2,1,15638560828,73389,73389,8,8,8,355421837,10,3,443752,6485213,3593074,35289,4623412511,6382082,61448454,6208
119682.60,2,253952,62,239440,15776003174,146,621,6505975,50,63628,70,7552,136067429,1244,1,0,69,70,6544,7,151307,621,0,0,0,65405308,162238386,4651584409,0,621,347,2,1,8,8,670,1,4659719455,4615053526,1217681916,358225216,358241600,2,1,15761909504,73389,73389,8,8,8,358225216,10,3,443894,6609490,3614604,35566,4659719455,6505975,61793184,6208
120719.97,2,253952,62,241316,15899745066,146,621,6571467,50,64142,70,7552,136067429,1244,1,0,69,70,6544,7,151307,621,0,0,0,66266187,165443452,4687794338,0,621,347,2,1,8,8,670,1,4695764255,4651224475,1236456078,361028595,361044979,2,1,15885258180,73389,73389,8,8,8,361028595,10,3,446423,6675392,3651283,35841,4695764255,6571467,62617418,6208
121749.72,2,253952,62,243009,16011228418,147,621,6620923,50,64660,70,7552,136332881,1244,1,0,69,70,6544,7,151307,621,0,0,0,67335179,169743440,4720596651,0,621,347,2,1,8,8,670,1,4728401183,4683886786,1264342671,363571989,363571989,2,1,15997167516,73389,73389,8,8,8,363571989,10,3,447489,6725224,3673618,36090,4728401183,6620923,63664109,6208
122779.42,2,253952,62,244536,16111832794,147,621,6739751,50,65077,70,7552,136332881,1244,1,0,69,70,6544,7,151307,621,0,0,0,67745597,171303111,4750251743,0,621,347,2,1,8,8,670,1,4758023455,4713256992,1271357661,365861431,365861431,2,1,16097182068,73389,73389,8,8,8,365845047,10,3,447931,6844396,3698416,36316,4758023455,6739751,64049766,6208
123804.68,2,253952,62,246198,16221549982,147,621,6805504,50,65530,70,7552,136332881,1244,1,0,69,70,6544,7,151307,621,0,0,0,68220307,173248787,4781087265,0,621,347,2,1,8,8,670,1,4789742879,4745351367,1288320906,368353514,368353514,2,1,16206568268,73389,73389,8,8,8,368331097,10,3,448375,6910502,3713382,36558,4789742879,6805504,64509548,6208
124837.79,2,253952,62,248167,16351121270,147,621,6855995,50,66065,70,7552,136332881,1244,1,0,69,70,6544,7,151307,621,0,0,0,68720950,174817149,4819397886,0,621,347,2,1,8,8,670,1,4827884831,4783215272,1292609929,371298316,371298316,2,1,16336405008,73389,73389,8,8,8,371281932,10,3,448394,6961432,3737987,36849,4827884831,6855995,64985627,6208
125871.58,2,253952,62,250430,16500225594,148,621,6976185,50,66731,70,7552,136332881,1244,1,0,69,70,6544,7,151307,621,0,0,0,69812462,178534283,4863342330,0,621,347,2,1,8,8,670,1,4871007519,4826834136,1312995970,374675135,374691519,2,1,16485705940,73389,73389,8,8,8,374675135,10,3,454115,7082093,3791113,37178,4871007519,6976185,66024048,6208
126896.36,2,253952,62,252541,16639102994,148,621,7103842,50,67303,70,7552,136332881,1244,1,0,69,70,6544,7,151307,621,0,0,0,70132660,179451920,4904274435,0,621,347,2,1,8,8,670,1,4911639839,4867434689,1319685072,377832929,377849313,2,1,16624648876,73389,73389,8,8,8,377832929,10,3,454931,7210152,3820345,37488,4911639839,7103842,66315049,6208
127919.71,2,253952,62,256433,16895496366,149,621,7176227,50,68415,70,7552,136332881,1244,1,0,69,70,6544,7,151307,621,0,0,0,72339131,185203810,4977847028,0,621,347,2,1,8,8,670,1,4986350879,4942307591,1364492548,383671222,383687606,2,1,16881533768,73389,73389,8,8,8,383671222,10,3,465314,7283273,3912561,38058,4986350879,7176227,68429341,6208
128935.81,2,253952,62,259182,17076716638,149,621,7259714,50,69181,70,7552,136332881,1244,1,0,69,70,6544,7,151307,621,0,0,0,72934102,186601738,5029132273,0,621,347,2,1,8,8,670,1,5039697183,4995327113,1398086409,387791354,387791354,2,1,17062819576,73389,73389,8,8,8,387791354,10,3,467139,7367293,3952112,38465,5039697183,7259714,68984800,6208
129959.47,2,253952,62,262002,17262589966,150,621,7318575,50,70006,70,7552,136598333,1244,1,0,69,70,6544,7,151307,621,0,0,0,73987235,188411080,5083563465,0,621,347,2,1,8,8,670,1,5093829919,5049641402,1405356100,392001598,392017982,2,1,17248070312,73389,73389,8,8,8,392001598,10,3,470420,7430491,3999643,38878,5093829919,7318575,69990440,6208
130984.71,2,253952,62,265314,17480707006,150,621,7387076,50,70907,70,7552,136598333,1244,1,0,69,70,6544,7,151307,621,0,0,0,74579215,189377285,5147302815,0,621,347,2,1,8,8,670,1,5157793055,5113369518,1409090521,396973698,396973698,2,1,17466121816,73389,73389,8,8,8,396957314,10,3,474212,7499619,4044399,39366,5157793055,7387076,70537697,6208
131988.03,2,253952,62,275197,18132115622,152,621,7429689,50,73660,70,7552,136863785,1244,1,0,69,70,6544,7,151307,621,0,0,0,77303166,192083122,5335466442,0,621,347,2,1,8,8,670,1,5348371743,5303851142,1450964764,411762800,411779184,2,1,18117563200,73389,73389,8,8,8,411762800,10,3,485710,7543287,4111848,40820,5348371743,7429689,73194280,6208
132991.46,2,253952,62,286098,18850505338,154,621,7468327,50,76744,70,7552,137394689,1244,1,0,69,70,6544,7,151307,621,0,0,0,79414923,192083166,5546051509,0,621,347,2,1,8,8,670,1,5558086943,5513892676,1455098407,428089839,428106223,2,1,18835952916,73389,73389,8,8,8,428089839,10,3,487135,7582963,4159085,42420,5558086943,7468327,75258883,6208
133994.63,2,253952,62,296985,19567472310,156,621,7507976,50,79822,70,7552,137660141,1244,1,0,69,70,6544,7,151307,621,0,0,0,81491278,192083209,5754923082,0,621,347,2,1,8,8,670,1,5766612423,5723404868,1458052322,444386269,444408686,2,1,19552995836,73389,73389,8,8,8,444386269,10,3,487604,7623647,4218468,44015,5766612423,7507976,77275945,6208
134997.90,2,253952,62,307825,20281743670,158,621,7549449,50,82885,70,7552,137925593,1244,1,0,69,70,6544,7,151307,621,0,0,0,83590490,192083262,5962493711,0,621,347,2,1,8,8,670,1,5975410119,5932260289,1461091686,460631388,460631388,2,1,20267781072,73389,73389,8,8,8,460631388,10,3,488834,7666138,4275219,45608,5975410119,7549449,79318495,6208
136001.05,2,253952,62,318714,20999081502,160,621,7590145,50,85966,70,7552,138191045,1244,1,0,69,70,6544,7,151307,621,0,0,0,86034097,192830659,6171638294,0,621,347,2,1,8,8,670,1,6184601031,6141959088,1477987625,476936010,476936010,2,1,20985184440,73389,73389,8,8,8,476936010,10,3,501874,7707855,4347176,47204,6184601031,7590145,81690219,6208
137004.23,2,253952,62,329647,21719407838,162,621,7634222,50,89059,70,7552,138721949,1244,1,0,69,70,6544,7,151307,621,0,0,0,88127737,192830929,6381022604,0,621,347,2,1,8,8,670,1,6394558224,6352411137,1480960105,493301850,493318234,2,1,21705281400,73389,73389,8,8,8,493301850,10,3,502441,7752999,4399455,48811,6394558224,7634222,83731662,6208
138007.49,2,253952,62,340673,22445989554,164,621,7678410,50,92173,70,7552,138987401,1244,1,0,69,70,6544,7,151307,621,0,0,0,90249474,192831288,6594361843,0,621,347,2,1,8,8,670,1,6607025936,6564933099,1485948284,509817305,509817305,2,1,22431961420,73389,73389,8,8,8,509817305,10,3,504154,7798158,4464089,50432,6607025936,7678410,85788850,6208
139010.72,2,253952,62,351514,23159657370,167,621,7718635,50,95293,70,7552,139518305,1244,1,0,69,70,6544,7,151307,621,0,0,0,92278856,192831527,6800689458,0,621,347,2,1,8,8,670,1,6814450658,6773531059,1488926529,526023623,526040007,2,1,23145039412,73389,73389,8,8,8,526023623,10,3,507623,7839349,4508919,52019,6814450658,7718635,87773492,6208
140013.66,2,253952,62,362641,23892858222,169,621,7757129,50,98440,70,7552,139783757,1244,1,0,69,70,6544,7,151307,621,0,0,0,94359102,192831922,7016125722,0,621,347,2,1,8,8,670,1,7028491234,6987793951,1495935634,542694726,542711110,2,1,23878567944,73389,73389,8,8,8,542694726,10,3,511734,7878774,4563295,53652,7028491234,7757129,89799448,6208
141016.74,2,253952,62,373577,24613541698,171,621,7798769,50,101524,70,7552,140037143,1244,1,0,69,70,6544,7,151307,621,0,0,0,96402301,192831985,7226646206,0,621,347,2,1,8,8,670,1,7238916673,7198562483,1502205802,559079109,559079109,2,1,24599480796,73389,73389,8,8,8,559079109,10,3,518290,7921457,4615372,55258,7238916673,7798769,91790654,6208
142019.91,2,253952,62,384593,25339468054,172,621,7838712,50,104626,70,7552,140568047,1244,1,0,69,70,6544,7,151307,621,0,0,0,98456185,192832023,7439580512,0,621,347,2,1,8,8,670,1,7450597953,7410700673,1505200005,575569988,575586372,2,1,25325079472,73389,73389,8,8,8,575569988,10,3,520464,7962429,4668094,56873,7450597953,7838712,93791904,6208
143022.74,2,253952,62,395636,26067163882,174,621,7875307,50,107746,70,7552,140833499,1244,1,0,69,70,6544,7,151307,621,0,0,0,100578916,192832117,7651214942,0,621,347,2,1,8,8,670,1,7663327809,7623395449,1508286938,592118211,592118211,2,1,26053201284,73389,73389,8,8,8,592118211,10,3,522736,7999990,4726775,58496,7663327809,7875307,95856038,6208
143589.17,2,253952,62,400935,26415466446,178,621,7893392,50,109410,77,7552,148439424,1251,1,1039,76,77,6544,69,151325,621,542,1039,70,104339733,200768094,7768358215,8,621,347,2,1,8,8,670,1,7763456807,7725180361,6948528223,600037902,600037902,2,1,26401667688,73389,73389,8,8,8,600037902,10,3,542439,8018565,4853615,59276,7763456807,7893392,99491120,6208
