timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
563588.75,40,253952,62,367051,24183756420,13,102872590,0,2473,16,16,10605,2406,9,792,2821755,40,144223,20,28,155550006,1586,1,0,4,662,457260577,9,1829042308,19,30,8,14,120,792,0,0,188939665,12902396,7837035363,0,792,471,3,1,14,14,1116,3,7830247001,7631709866,304279285,463914221,463914221,1,3,1,24123539524,73389,73389,14,14,14,463914225,5,3,336555,2890688,3787590,64953,7830247001,2821755,185159572,2047
565592.89,40,253952,62,373014,24575802452,14,105282027,0,2495,16,16,10605,2440,9,792,2855607,40,146539,20,28,156177438,1586,1,0,4,662,464650073,9,1858600292,19,30,8,14,120,792,0,0,191400377,12902995,7969602641,0,792,471,3,1,14,14,1116,3,7962328285,7755862705,309169408,471409457,471409457,1,3,1,24513291796,73389,73389,14,14,14,471409461,5,3,338657,2925420,3837500,66046,7962328285,2855607,187570461,2047
567599.81,42,253952,62,381367,25126108434,14,106764336,0,2556,17,17,10605,2496,10,792,2918436,40,149801,20,28,156503220,1586,1,0,4,662,474985057,9,1899875424,19,31,8,14,120,792,0,0,195701567,12987208,8159899945,0,792,471,3,1,14,14,1116,3,8152589108,7930543339,315027460,481900362,481900362,1,3,1,25058818856,73389,73389,14,14,14,481900366,5,3,344399,2989781,3914292,67623,8152589108,2918436,191795021,2047
569604.45,43,253952,62,388614,25603521356,15,109161020,0,2612,17,17,10605,2539,11,801,2967572,40,152636,20,28,158290646,1604,1,0,4,662,483974155,9,1935896620,19,31,8,14,120,801,0,0,199232680,13036726,8319951311,0,801,481,3,1,14,14,1116,3,8312373528,8081348635,320995186,491058130,491058130,1,3,1,25535022792,73389,73389,14,14,14,491058134,5,3,346344,3040196,3974034,68946,8312373528,2967572,195266527,2084
571615.02,44,253952,62,395182,26036460632,15,110641222,0,2631,18,18,10605,2584,11,819,3010651,40,155214,20,28,161624113,1640,1,0,4,662,492116372,9,1968400960,19,32,8,14,120,819,0,0,202238141,13053034,8467829921,0,819,490,3,1,14,14,1116,3,8460772865,8218940146,325496056,499300109,499300109,1,3,1,25963605700,73389,73389,14,14,14,499300113,5,3,350242,3084412,4034005,70188,8460772865,3010651,198212129,2141
573623.51,48,253952,62,403193,26563955124,15,112127135,0,2703,18,18,10605,2634,11,819,3077607,40,158352,20,28,161624113,1640,1,0,4,662,502081651,9,2008326604,19,32,8,14,120,819,0,0,206656650,13229138,8644362542,0,819,490,3,1,14,14,1116,3,8636642451,8385770311,331555739,509391765,509391765,1,3,1,26488371812,73389,73389,14,14,14,509391769,5,3,351212,3153022,4110923,71650,8636642451,3077607,202553885,2141
575633.23,48,253952,62,411117,27086097898,15,113660280,0,2770,18,18,10605,2685,11,873,3156506,40,161449,20,28,171254626,1748,1,0,4,662,511899790,9,2047534468,19,32,8,14,120,873,0,0,211046948,13345519,8829864620,0,873,545,3,1,14,14,1116,3,8821848223,8551608705,337559900,519350190,519350190,1,3,1,27006209912,73389,73389,14,14,14,519350194,5,3,356464,3233568,4198776,73189,8821848223,3156506,206856496,2339
577642.25,49,253952,62,419137,27614031972,15,115196335,0,2834,18,18,10605,2736,11,927,3229153,40,164576,20,28,180886578,1856,1,0,4,662,521823376,9,2087228868,19,32,8,14,120,927,0,0,215440804,13474146,9014350184,0,927,604,3,1,14,14,1116,3,9005906452,8719202896,343621585,529415111,529415111,1,3,1,27529585804,73389,73389,14,14,14,529415115,5,3,359930,3307968,4286454,74720,9005906452,3229153,211162839,2546
579646.64,49,253952,62,425358,28024518674,16,117643911,0,2869,18,18,10605,2776,11,936,3273359,40,166997,20,28,183301903,1874,1,0,4,662,529526132,9,2118104528,19,32,8,14,120,936,0,0,218318166,13516363,9163300012,0,936,613,3,1,14,14,1116,3,9154875707,8849470745,348981632,537243616,537243616,1,3,1,27936668064,73389,73389,14,14,14,537243620,5,3,363845,3353320,4354443,75953,9154875707,3273359,213972324,2573
581653.84,49,253952,62,432206,28476180910,16,119032240,0,2900,19,19,10605,2819,11,954,3330122,40,169684,20,28,186299689,1910,1,0,4,662,538003795,9,2152015180,19,33,8,14,120,954,0,0,221838287,13593431,9321457780,0,954,634,3,1,14,14,1116,3,9313403264,8993066394,353947224,545842169,545842169,1,3,1,28383792820,73389,73389,14,14,14,545842173,5,3,369617,3411487,4427412,77263,9313403264,3330122,217419602,2638
583662.43,49,253952,62,439953,28986346092,16,120555385,0,2967,19,19,10605,2868,11,963,3406407,40,172694,20,28,188462065,1928,1,0,4,662,547550373,9,2190201492,19,33,8,14,120,963,0,0,226238857,13743090,9507113118,0,963,640,3,1,14,14,1116,3,9498269975,9155899347,360013212,555505682,555505682,1,3,1,28886295496,73389,73389,14,14,14,555505686,5,3,371395,3489551,4523485,78803,9498269975,3406407,221724262,2670
585671.74,49,253952,62,448014,29517153582,16,121982341,0,3041,19,19,10605,2919,11,981,3480702,40,175811,20,28,191703499,1964,1,0,4,662,557408786,9,2229635144,19,33,8,14,120,981,0,0,230706915,13883350,9694563060,0,981,655,3,1,14,14,1116,3,9685817440,9325383330,366018770,565572762,565572762,1,3,1,29409783656,73389,73389,14,14,14,565572766,5,3,375115,3565574,4605414,80357,9685817440,3480702,226110553,2733
587677.91,49,253952,62,456233,30057119686,16,123342223,0,3114,19,19,10605,2974,11,1206,3555956,40,179022,20,28,228475554,2414,1,0,4,662,567595812,9,2270383248,19,33,8,14,120,1206,0,0,235283685,14009379,9887269302,0,1206,879,3,1,14,14,1116,3,9879761264,9495991550,372071937,575905219,575905219,1,3,1,29946219452,73389,73389,14,14,14,575888839,5,3,377932,3642593,4696477,81981,9879761264,3555956,230595427,3539
589691.76,49,253952,62,464366,30591681166,16,124783258,0,3185,19,19,10605,3023,13,1494,3632289,40,182172,20,28,277448709,2990,1,0,4,662,577582060,9,2310198764,19,33,8,14,120,1494,0,0,239758111,14131124,10082249542,0,1494,1142,3,1,14,14,1116,3,10072907507,9666724423,378101383,586031358,586031358,1,3,1,30473630648,73389,73389,14,14,14,586031362,5,3,382978,3720663,4798394,83584,10072907507,3632289,234969104,4593
591696.19,49,253952,62,471544,31064871978,16,125976167,0,3240,19,19,10605,3067,13,1800,3693790,40,184946,20,28,330450430,3602,1,0,4,662,586357987,9,2345431948,19,33,8,14,120,1800,0,0,243428991,14229151,10254633120,0,1800,1404,3,1,14,14,1116,3,10245545451,9817927929,383058024,594984326,594984326,1,3,1,30939184984,73389,73389,14,14,14,594984330,5,3,389770,3783571,4895545,84996,10245545451,3693790,238542975,5662
593292.63,49,253952,62,475529,31328125318,20,128369846,3,3249,22,22,10605,3127,13,1800,3717044,40,186584,28,28,339986915,3609,1,1226,4,662,591599349,9,2366397396,27,43,8,20,170,1800,1226,1215,245400079,14242912,10341687612,8,1800,1404,3,1,14,14,1116,3,10332125942,9900792781,529779140,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,5,3,417553,3807440,4984741,85662,10332125942,3717044,240424941,5662
