timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
304913.17,64,253952,62,404334,26638774018,13,97842613,2292,16,16,5919,2641,6,1278,3053108,2,27,158492,11,246194855,2558,1,0,4,4070,502470776,7,2009753600,10,30,180,6,6186,1278,0,0,202447472,5377004,8873425249,0,1276,1308,2,3,1,14,14,4755,3,8866320060,8424497220,305259519,509801995,509801995,1,3,1,26509703772,73389,73389,14,14,14,509801999,7,3,336058,3130215,4192748,73731,8866320060,3053108,198262577,4787
306919.41,64,253952,62,412973,27207545778,13,98964632,2367,16,16,5919,2694,6,1413,3126150,2,27,161841,11,269630613,2828,1,0,4,4070,513083349,7,2052333396,10,30,180,6,6186,1413,0,0,206975523,5481208,9080113686,0,1411,1450,2,3,1,14,14,4755,3,9073518014,8605872947,310993708,520581779,520598163,1,3,1,27070252540,73389,73389,14,14,14,520581783,7,3,343694,3205029,4284478,75444,9073518014,3126150,202699075,5248
308925.70,64,253952,62,418624,27580209572,14,101701612,2383,16,16,5919,2732,6,1593,3157191,2,27,164053,11,300607024,3188,1,0,4,4070,520067543,7,2080270172,10,30,180,6,6186,1593,0,0,209267706,5481327,9213325377,0,1591,1561,2,3,1,14,14,4755,3,9205564487,8724477143,316022711,527681196,527681196,1,3,1,27439422224,73389,73389,14,14,14,527681200,7,3,347452,3236895,4318470,76536,9205564487,3157191,204957356,5720
310931.41,65,253952,62,426201,28079623420,14,102876111,2436,17,17,5919,2777,7,1638,3212734,2,27,167000,11,309218882,3278,1,0,4,4070,529436916,7,2117747664,10,31,180,6,6186,1638,0,0,212964622,5521090,9393886931,0,1636,1603,2,3,1,14,14,4755,3,9385720600,8883302865,320855012,537197253,537197253,1,3,1,27934257188,73389,73389,14,14,14,537197257,7,3,350831,3293968,4390479,78011,9385720600,3212734,208582405,5869
312945.37,65,253952,62,433125,28535114672,15,105436090,2466,18,18,5919,2824,7,1638,3258326,2,27,169688,11,309894578,3278,1,0,4,4070,537949557,7,2151798228,10,32,180,6,6186,1638,0,0,216065546,5539774,9558130989,0,1636,1603,2,3,1,14,14,4755,3,9550635429,9028936568,326601261,545808316,545808316,1,3,1,28382032464,73389,73389,14,14,14,545808320,7,3,357853,3340832,4440253,79375,9550635429,3258326,211633682,5869
314953.31,66,253952,62,441860,29110431274,15,106614758,2549,18,18,5919,2876,7,1647,3336161,2,27,173086,11,312334332,3296,1,0,4,4070,548726971,7,2194907884,10,32,180,6,6186,1647,0,0,220840991,5611326,9768380729,0,1645,1612,2,3,1,14,14,4755,3,9759919275,9212203981,332617366,556733397,556733397,1,3,1,28950136676,73389,73389,14,14,14,556733401,7,3,359690,3420488,4527161,81093,9759919275,3336161,216322410,5900
316960.21,66,253952,62,450860,29703380368,15,107874988,2637,18,18,5919,2932,8,1647,3412197,2,27,176574,11,312973830,3296,1,0,4,4070,559819252,7,2239147556,10,32,180,6,6186,1647,0,0,225566249,5652731,9985193977,0,1645,1612,2,3,1,14,14,4755,3,9976943311,9401259858,338633723,567983999,567983999,1,3,1,29535167980,73389,73389,14,14,14,567984003,7,3,367261,3498403,4643029,82876,9976943311,3412197,220931987,5900
318974.17,66,253952,62,459813,30293297534,15,109184551,2715,18,18,5919,2985,9,1647,3489276,2,27,180052,11,314542410,3296,1,0,4,4070,570863831,7,2283390756,10,32,180,6,6186,1647,0,0,230248046,5714456,10202713303,0,1645,1612,2,3,1,14,14,4755,3,10194936058,9589424223,344669736,579185449,579185449,1,3,1,30117643380,73389,73389,14,14,14,579185453,7,3,374168,3577358,4762847,84667,10194936058,3489276,225494149,5900
320979.21,67,253952,62,466943,30763428856,16,111345031,2756,18,18,5919,3035,9,1647,3541262,2,27,182814,11,316074792,3296,1,0,4,4070,579615510,7,2318397672,10,32,180,6,6186,1647,0,0,233502445,5743510,10380150503,0,1645,1612,2,3,1,14,14,4755,3,10371830066,9739755168,350111317,588078914,588078914,1,3,1,30580103560,73389,73389,14,14,14,588078918,7,3,377682,3630639,4829840,86143,10371830066,3541262,228681682,5900
322985.10,67,253952,62,474562,31265595216,16,112908397,2796,19,19,5919,3089,9,1647,3593724,2,27,185792,11,317317590,3296,1,0,4,4070,589110101,7,2356375768,10,33,180,6,6186,1647,0,0,237100984,5764185,10559250746,0,1645,1612,2,3,1,14,14,4755,3,10550921815,9899308947,355290943,597627739,597627739,1,3,1,31076642460,73389,73389,14,14,14,597627743,7,3,388664,3684430,4925833,87598,10550921815,3593724,232184368,5900
323471.60,67,253952,62,476457,31390137260,16,113180796,2821,19,19,5919,3127,9,1647,3608060,2,27,186584,18,324658063,3303,1,1226,4,4070,591599349,7,2366397396,17,40,180,10,6216,1647,1226,1349,238257368,5788706,10601251418,8,1645,1612,2,3,1,14,14,4755,3,10592110410,9938443081,485834414,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,7,3,389394,3699120,4945849,87927,10592110410,3608060,233320782,5900
