timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
575866.40,15,253952,62,382672,25212997538,18,108135745,2611,21,21,4529,2512,18,747,2934667,693,150449,19,147326692,1496,1,0,4,5208,477001313,10,1908005252,18,35,13,1810,747,0,0,196308193,11231725,8115585709,0,747,799,3,1,14,14,5865,3,8107955122,7952689154,315050952,483912547,483912547,1,3,1,25163452476,73389,73389,14,14,14,483912551,8,3,365920,3007099,4092767,67255,8107955122,2934667,192223185,2405
577873.78,15,253952,62,390829,25750120616,18,109662928,2670,21,21,4529,2559,28,801,3009714,693,153621,19,156147956,1604,1,0,4,5208,487054892,10,1948219568,18,35,13,1810,801,0,0,200675482,11392742,8309867319,0,801,840,3,1,14,14,5865,3,8302728360,8123113133,321039384,494129242,494129242,1,3,1,25694720616,73389,73389,14,14,14,494129246,8,3,371342,3083964,4192875,68858,8302728360,3009714,196490523,2599
579878.88,16,253952,62,396810,26143997860,19,112373000,2694,21,21,4529,2597,29,810,3049495,693,155942,19,157914712,1622,1,0,4,5208,494435729,10,1977742916,18,35,13,1810,810,0,0,203290825,11412376,8447177060,0,810,846,3,1,14,14,5865,3,8440069903,8248089360,325838427,501620160,501636544,1,3,1,26084248352,73389,73389,14,14,14,501620164,8,3,373178,3124755,4231692,69992,8440069903,3049495,199067146,2626
581889.73,16,253952,62,404116,26625313604,19,113638952,2740,22,22,4529,2643,29,819,3112315,693,158772,19,159984153,1640,1,0,4,5208,503398327,10,2013528528,18,36,13,1810,819,0,0,207112662,11535253,8623833450,0,819,853,3,1,14,14,5865,3,8615797858,8402145584,331628150,510728776,510745160,1,3,1,26557896384,73389,73389,14,14,14,510728780,8,3,383387,3189111,4324535,71447,8615797858,3112315,202796281,2656
583898.92,17,253952,62,412165,27155306212,19,115071232,2807,22,22,4529,2693,29,828,3185506,693,161916,19,161727608,1658,1,0,4,5208,513364498,10,2053457992,18,36,13,1810,828,0,0,211487198,11738389,8811735600,0,828,862,3,1,14,14,5865,3,8804205723,8570548351,337633198,520836816,520836816,1,3,1,27082662496,73389,73389,14,14,14,520820436,8,3,384820,3264049,4401327,72994,8804205723,3185506,207102060,2684
585910.11,18,253952,62,420457,27701844396,19,116484360,2880,22,22,4529,2748,35,837,3264881,693,165142,19,163181343,1676,1,0,4,5208,523616101,10,2094399788,18,36,13,1810,837,0,0,215983465,11886200,9013141554,0,837,868,3,1,14,14,5865,3,9005163351,8744806436,343658281,531216907,531216907,1,3,1,27623279196,73389,73389,14,14,14,531216911,8,3,388717,3345305,4503366,74658,9005163351,3264881,211488577,2711
587918.89,18,253952,62,428899,28257408632,19,117851793,2953,22,22,4529,2798,35,1035,3341101,693,168429,19,195862363,2072,1,0,4,5208,534031113,10,2136124452,18,36,13,1810,1035,0,0,220566067,11975462,9212447937,0,1035,1066,3,1,14,14,5865,3,9204558412,8921353639,349660247,541779381,541795765,1,3,1,28172527844,73389,73389,14,14,14,541779385,8,3,395906,3423380,4604774,76301,9204558412,3341101,215969947,3383
589925.77,18,253952,62,437201,28803506826,19,119298855,3019,22,22,4529,2854,35,1287,3414688,693,171640,19,238848357,2576,1,0,4,5208,544161279,10,2176645116,18,36,13,1810,1287,0,0,225036682,12111919,9410480219,0,1287,1286,3,1,14,14,5865,3,9402421803,9095822915,355717936,552119586,552119586,1,3,1,28710218504,73389,73389,14,14,14,552119590,8,3,401057,3498800,4705528,77950,9402421803,3414688,220339972,4274
591930.65,19,253952,62,444026,29251556800,20,121534575,3069,22,22,4529,2897,36,1521,3468083,693,174283,19,278822074,3044,1,0,4,5208,552576857,10,2210307428,18,36,13,1810,1521,0,0,228434918,12144423,9577258472,0,1521,1487,3,1,14,14,5865,3,9568413565,9238457721,361376753,560638822,560638822,1,3,1,29153218776,73389,73389,14,14,14,560638826,8,3,406156,3553523,4777531,79320,9568413565,3468083,223666334,5009
593939.07,19,253952,62,450506,29680006738,20,123152264,3095,23,23,4529,2935,36,1611,3519452,693,176824,19,295956370,3224,1,0,4,5208,560613655,10,2242454620,18,37,13,1810,1611,0,0,231565326,12198515,9732238572,0,1611,1553,3,1,14,14,5865,3,9723671156,9374955087,366178012,568774305,568774305,1,3,1,29576263892,73389,73389,14,14,14,568774309,8,3,411621,3606079,4839403,80594,9723671156,3519452,226734992,5259
595944.57,19,253952,62,456316,30062701458,21,125301096,3117,23,23,4529,2974,36,1809,3559240,693,179052,19,329504538,3620,1,0,4,5208,567726682,10,2270906728,18,37,13,1810,1809,0,0,234090684,12205817,9876321950,0,1809,1679,3,1,14,14,5865,3,9867263491,9497291757,370856378,575988854,575988854,1,3,1,29951420440,73389,73389,14,14,14,575988858,8,3,414728,3646838,4885292,81782,9867263491,3559240,229214562,5834
597949.78,19,253952,62,461657,30414795706,21,127553950,3138,23,23,4529,3006,36,2016,3592268,693,181125,19,365053644,4034,1,0,4,5208,574276574,10,2297106296,18,37,13,1810,2016,0,0,236310137,12205842,10005421976,0,2016,1799,3,1,14,14,5865,3,9996274664,9609636644,375328856,582664446,582664446,1,3,1,30298551224,73389,73389,14,14,14,582664450,8,3,417330,3680743,4928195,82847,9996274664,3592268,231391206,6367
599960.66,19,253952,62,468726,30880449878,21,128693442,3175,24,24,4529,3054,39,2304,3657959,693,183875,19,415338688,4610,1,0,4,5208,582955972,10,2331759176,18,38,13,1810,2304,0,0,239986050,12349394,10180136501,0,2304,2075,3,1,14,14,5865,3,10172018843,9758773633,380296744,591451415,591451415,1,3,1,30755473612,73389,73389,14,14,14,591451419,8,3,423061,3747956,5015148,84305,10172018843,3657959,234980293,7307
601952.89,19,253952,62,475556,31330208506,21,130716131,3196,24,24,4529,3127,39,2340,3717655,693,186584,26,430849778,4689,1,1226,4,5208,591599349,10,2366397396,25,45,18,1846,2340,1226,124,243993836,12473842,10334231908,8,2340,2117,3,1,14,14,5865,3,10324798450,9901248152,529114861,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,8,3,439241,3809135,5103257,85505,10324798450,3717655,238900111,7422
