timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
491118.43,30,253952,62,420640,27713628932,10,87846352,0,3047,13,13,4954,2745,5,1287,3208557,0,9,164873,19,13,247065889,2576,1,0,4,464,522751589,7,2090941564,18,27,14,74,1287,0,0,0,215639301,5789942,9232320470,0,1287,931,0,3,1,14,14,969,3,9224224443,8765704249,308664188,530324423,530324423,1,3,1,27576870028,73389,73389,14,14,14,530324427,6,3,319526,3288912,4266934,76693,9224224443,3208557,211380805,3589
493133.85,30,253952,62,426229,28082395232,10,90042598,0,3102,13,13,4954,2778,6,1296,3266569,0,9,167052,19,13,249806529,2594,1,0,4,464,529641423,7,2118500968,18,27,14,74,1296,0,0,0,218873405,6483920,9363407182,0,1296,937,0,3,1,14,14,969,3,9355308269,8882820585,314772611,537344079,537344079,1,3,1,27941892140,73389,73389,14,14,14,537344083,6,3,325151,3348212,4349368,77787,9355308269,3266569,214532613,3627
495151.75,31,253952,62,431668,28441982696,11,91635857,0,3150,14,14,4954,2810,7,1296,3318295,0,9,169183,19,13,250711479,2594,1,0,4,464,536388121,7,2145552484,18,28,14,74,1296,0,0,0,222038535,6976119,9487180859,0,1296,937,0,3,1,14,14,969,3,9478696674,8997104153,320013971,544187385,544187385,1,3,1,28296892084,73389,73389,14,14,14,544171005,6,3,328354,3401146,4420235,78796,9478696674,3318295,217626998,3627
497158.49,34,253952,62,436979,28790973474,11,93361496,0,3206,15,15,4954,2848,7,1296,3386114,0,9,171241,20,13,251290647,2594,1,0,4,464,542923700,7,2171694800,19,29,14,88,1296,0,0,0,224980877,7606193,9620168811,0,1296,937,0,3,1,14,14,969,3,9611821647,9108373971,325314141,550800044,550800044,1,3,1,28641602320,73389,73389,14,14,14,550800048,6,3,333278,3470185,4502383,79904,9611821647,3386114,220487317,3627
499170.77,34,253952,62,441814,29110373894,13,97113795,0,3225,15,15,4954,2871,7,1305,3419867,0,9,173117,20,13,253987178,2612,1,0,4,464,548894186,7,2195576744,19,29,14,88,1305,0,0,0,227210732,7663774,9732228003,0,1305,944,0,3,1,14,14,969,3,9723521714,9210011339,331346991,556869428,556885812,1,3,1,28957210288,73389,73389,14,14,14,556869432,6,3,341875,3504830,4544357,80811,9723521714,3419867,222675299,3650
501177.87,34,253952,62,446726,29434193154,13,98913310,0,3250,15,15,4954,2906,8,1305,3455967,0,9,175028,20,13,254288828,2612,1,0,4,464,554953432,7,2219749004,19,29,14,88,1305,0,0,0,229417829,7671809,9853741370,0,1305,944,0,3,1,14,14,969,3,9845463860,9313362475,335361645,563033242,563033242,1,3,1,29277728616,73389,73389,14,14,14,563033246,6,3,345965,3541869,4583325,81830,9845463860,3455967,224843525,3650
503186.48,34,253952,62,452217,29796621388,13,100391836,0,3299,16,16,4954,2943,8,1305,3523181,0,9,177165,20,13,254288828,2612,1,0,4,464,561705108,7,2246820432,19,30,14,88,1305,0,0,0,232540326,8524081,9988981728,0,1305,944,0,3,1,14,14,969,3,9980570169,9429067233,340798877,569897250,569897250,1,3,1,29633805064,73389,73389,14,14,14,569880870,6,3,350302,3611225,4653201,82955,9980570169,3523181,227896339,3650
505204.17,36,253952,62,457786,30162230870,13,102618723,0,3338,16,16,4954,2975,8,1305,3585320,0,9,179314,20,13,254288828,2612,1,0,4,464,568517630,7,2274070520,19,30,14,88,1305,0,0,0,235678660,9200428,10123606182,0,1305,944,0,3,1,14,14,969,3,10114414160,9546402718,346844670,576790596,576790596,1,3,1,29993111024,73389,73389,14,14,14,576790600,6,3,354255,3674626,4734100,84069,10114414160,3585320,230953902,3650
507224.17,37,253952,62,463376,30530531802,13,104627705,0,3388,16,16,4954,3008,9,1341,3651842,0,9,181470,20,13,259985878,2684,1,0,4,464,575386089,7,2301544356,19,30,14,88,1341,0,0,0,238868627,9960941,10259483276,0,1341,988,0,3,1,14,14,969,3,10251072973,9663989233,352788657,583757226,583757226,1,3,1,30355375784,73389,73389,14,14,14,583757230,6,3,359263,3742478,4814076,85204,10251072973,3651842,234064017,3777
509231.67,37,253952,62,468719,30881513672,14,107471254,0,3432,16,16,4954,3042,9,1593,3700266,6,9,183567,20,13,301411931,3188,1,0,4,464,582035443,7,2328077044,19,30,14,88,1593,0,0,0,241749464,10363294,10388448647,0,1587,1247,6,3,1,14,14,969,3,10379529756,9774729738,358905641,590485203,590485203,1,3,1,30705230588,73389,73389,14,14,14,590485207,6,3,361801,3792020,4877823,86281,10379529756,3700266,236881230,4693
511245.52,37,253952,62,473600,31202277760,14,109082891,0,3453,17,17,4954,3084,9,1800,3735614,6,9,185471,20,13,336403771,3602,1,0,4,464,588072364,7,2352289456,19,31,14,88,1800,0,0,0,244073205,10480346,10503336399,0,1794,1346,6,3,1,14,14,969,3,10493927948,9877058466,362955772,596575289,596575289,1,3,1,31021915060,73389,73389,14,14,14,596575293,6,3,363619,3828257,4922783,87217,10493927948,3735614,239160109,5291
512340.66,37,253952,62,476322,31380650402,15,110407556,1,3479,17,17,4954,3127,9,1800,3762218,6,9,186584,26,13,344359610,3609,1,1226,4,464,591599349,7,2366397396,25,38,19,965,1800,1,1226,1060,245786625,10824380,10562082922,8,1794,1346,6,3,1,14,14,969,3,10552471755,9932912796,498041801,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,6,3,365413,3855498,4952442,87671,10552471755,3762218,240843937,5291
