timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
572497.66,27,253952,62,365206,24062619862,15,104660722,0,2411,18,18,4826,2396,4,783,2853413,99,143581,15,74,155570557,1568,1,0,4,7102,455201362,9,1820805448,14,32,170,10,4420,783,0,0,187463835,11490803,7744990407,0,783,818,3,1,14,14,7762,3,7738617749,7589589396,303117496,461825261,461825261,1,3,1,24014913604,73389,73389,14,14,14,461825265,9,3,365985,2926059,3845583,64237,7738617749,2853413,183625600,2557
574505.66,27,253952,62,372973,24574485550,15,106129750,0,2479,18,18,4826,2449,4,783,2923034,99,146610,15,74,155570557,1568,1,0,4,7102,464811396,9,1859116312,14,32,170,10,4420,783,0,0,191881314,11663979,7918621743,0,783,818,3,1,14,14,7762,3,7911552841,7751803616,309196612,471603462,471603462,1,3,1,24523380056,73389,73389,14,14,14,471603466,9,3,372067,2997301,3934535,65671,7911552841,2923034,187954281,2557
576514.47,28,253952,62,380619,25078735098,15,107637426,0,2550,18,18,4826,2497,4,783,2990808,99,149606,15,74,155570557,1568,1,0,4,7102,474303577,9,1897149660,14,32,170,10,4420,783,0,0,196270627,11782249,8087124528,0,783,818,3,1,14,14,7762,3,8080177658,7911844311,315211991,481215664,481215664,1,3,1,25023214560,73389,73389,14,14,14,481215668,9,3,379541,3066664,4022533,67073,8080177658,2990808,192255750,2557
578520.11,35,253952,62,388068,25570351572,15,108942911,0,2606,18,18,4826,2541,4,792,3051331,99,152527,15,74,157080465,1586,1,0,4,7102,483559927,9,1934239708,14,32,170,10,4420,792,0,0,200438322,11875245,8251420281,0,792,826,3,1,14,14,7762,3,8243915698,8067110363,320766663,490620907,490637291,1,3,1,25512287196,73389,73389,14,14,14,490620911,9,3,384426,3128716,4121300,68421,8243915698,3051331,196324837,2595
580530.85,35,253952,62,393583,25932784090,16,111676938,0,2618,18,18,4826,2578,4,792,3084254,99,154673,15,74,157406247,1586,1,0,4,7102,490354834,9,1961419336,14,32,170,10,4420,792,0,0,202722899,11875345,8379782482,0,792,826,3,1,14,14,7762,3,8372716963,8182363172,325784513,497512094,497528478,1,3,1,25870628920,73389,73389,14,14,14,497512098,9,3,386911,3162640,4164306,69492,8372716963,3084254,198566498,2595
582543.52,35,253952,62,401434,26449792822,16,113012707,0,2682,19,19,4826,2626,4,792,3147082,99,157720,15,74,158335329,1586,1,0,4,7102,500066797,9,2000138224,14,33,170,10,4420,792,0,0,207074561,12011531,8557211361,0,792,826,3,1,14,14,7762,3,8549201849,8346261528,331582823,507390758,507390758,1,3,1,26384319448,73389,73389,14,14,14,507390762,9,3,391625,3227257,4238101,70953,8549201849,3147082,202844535,2595
584554.16,35,253952,62,409189,26960630758,16,114449289,0,2753,19,19,4826,2675,4,792,3214637,99,160769,15,74,158335329,1586,1,0,4,7102,509721014,9,2038884056,14,33,170,10,4420,792,0,0,211498827,12190563,8734439840,0,792,826,3,1,14,14,7762,3,8726269792,8508322106,337623584,517138350,517138350,1,3,1,26891194232,73389,73389,14,14,14,517138354,9,3,396393,3297294,4324118,72417,8726269792,3214637,207182954,2595
586562.60,35,253952,62,417383,27501349070,16,115875750,0,2822,19,19,4826,2726,4,810,3285519,99,163961,15,74,161532028,1622,1,0,4,7102,519841415,9,2079301040,14,33,170,10,4420,810,0,0,216007642,12303135,8925702954,0,810,843,3,1,14,14,7762,3,8917627526,8680282473,343656018,527417978,527417978,1,3,1,27425734888,73389,73389,14,14,14,527417982,9,3,404129,3370007,4416225,74004,8917627526,3285519,211599831,2661
588571.88,35,253952,62,425804,28053905876,16,117292625,0,2895,19,19,4826,2784,5,882,3362390,99,167236,15,74,173122767,1766,1,0,4,7102,530217706,9,2120806312,14,33,170,10,4420,882,0,0,220566195,12375338,9129487656,0,882,909,3,1,14,14,7762,3,9121501452,8855851613,349656112,537943810,537943810,1,3,1,27973078152,73389,73389,14,14,14,537943814,9,3,406234,3448777,4516116,75707,9121501452,3362390,216058671,2935
590584.25,35,253952,62,433888,28585379374,16,118706983,0,2964,19,19,4826,2835,5,918,3433497,99,170377,15,74,179432296,1838,1,0,4,7102,540131903,9,2160527612,14,33,170,10,4420,918,0,0,225037499,12525809,9320635410,0,918,937,3,1,14,14,7762,3,9312369353,9025078078,355686226,548015838,548048606,1,3,1,28496823608,73389,73389,14,14,14,548015842,9,3,414485,3521707,4601926,77294,9312369353,3433497,220444328,3065
592589.64,36,253952,62,439834,28976637076,17,121263510,0,2989,19,19,4826,2869,5,945,3471496,99,172672,15,74,184055733,1892,1,0,4,7102,547472404,9,2189889616,14,33,170,10,4420,945,0,0,227644031,12534756,9462063993,0,945,948,3,1,14,14,7762,3,9453290930,9149808713,360875780,555459763,555459763,1,3,1,28883907708,73389,73389,14,14,14,555459767,9,3,416870,3560775,4640879,78457,9453290930,3471496,223012008,3137
594594.85,36,253952,62,447021,29451119316,17,122335293,0,3032,20,20,4826,2915,5,954,3531333,99,175474,15,74,185868410,1910,1,0,4,7102,556365272,9,2225461088,14,34,170,10,4420,954,0,0,231236422,12622174,9635641341,0,954,956,3,1,14,14,7762,3,9626861004,9300848177,365615873,564479982,564479982,1,3,1,29352959096,73389,73389,14,14,14,564479986,9,3,422385,3622110,4716758,79893,9626861004,3531333,226528667,3167
596600.87,36,253952,62,452468,29809372904,19,125077804,0,3050,21,21,4826,2950,5,963,3564527,99,177579,15,74,187366284,1928,1,0,4,7102,563027763,9,2252046684,14,35,170,10,4420,963,0,0,233444545,12622206,9767915616,0,963,961,3,1,14,14,7762,3,9758920358,9415453420,370565946,571254322,571254322,1,3,1,29705224776,73389,73389,14,14,14,571254326,9,3,429857,3656229,4775622,80985,9758920358,3564527,228678007,3191
598607.45,36,253952,62,457986,30173077558,19,126733572,0,3075,21,21,4826,2982,8,1053,3599759,99,179739,15,74,202879108,2108,1,0,4,7102,569877899,9,2279447052,14,35,170,10,4420,1053,0,0,235794640,12622282,9900181250,0,1053,1012,3,1,14,14,7762,3,9891356899,9531107904,374570955,578186025,578186025,1,3,1,30065673332,73389,73389,14,14,14,578186029,9,3,432435,3692417,4820557,82083,9891356899,3599759,230983265,3441
600620.68,36,253952,62,465338,30657352590,19,128164116,0,3103,22,22,4826,3029,8,1251,3667061,99,182596,15,74,236208729,2504,1,0,4,7102,578912157,9,2315648628,14,36,170,10,4420,1251,0,0,239847068,12727177,10080781306,0,1251,1177,3,1,14,14,7762,3,10071944466,9685832669,380150929,587366210,587366210,1,3,1,30543042952,73389,73389,14,14,14,587366214,9,3,437278,3761319,4910389,83574,10071944466,3667061,234946007,4128
602635.98,36,253952,62,472491,31128363320,19,129995051,0,3139,22,22,4826,3079,8,1440,3733031,99,185383,15,74,269322079,2882,1,0,4,7102,587775618,9,2351037748,14,36,170,10,4420,1440,0,0,243951921,12894049,10251442443,0,1440,1372,3,1,14,14,7762,3,10242329924,9835971480,386240207,596306668,596306668,1,3,1,31007946768,73389,73389,14,14,14,596306672,9,3,439910,3828865,4985294,84982,10242329924,3733031,238976094,4807
603511.24,36,253952,62,475453,31323144582,20,130705472,1,3159,22,22,4826,3127,8,1440,3757334,99,186584,20,74,277326182,2889,1,1226,4,7102,591599349,9,2366397396,19,43,170,14,4624,1440,1226,121,245777208,13000057,10316626474,8,1440,1372,3,1,14,14,7762,3,10307179759,9897334966,532426015,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,9,3,440098,3853777,5021833,85479,10307179759,3757334,240764876,4807
