timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
495280.47,39,253952,62,405674,26727636550,9,90983988,0,3238,12,12,4610,2655,17,1215,3262238,2,15,159083,19,12,235694758,2432,1,0,4,469,504310770,6,2017243080,18,26,14,96,1215,0,0,0,213536018,7474639,8861573633,0,1213,1164,2,3,1,14,14,993,3,8853554989,8450453143,311357527,511634400,511634400,1,3,1,26604988832,73389,73389,14,14,14,511634404,4,3,355198,3343981,4310655,73556,8853554989,3262238,209233627,4068
497287.04,39,253952,62,411231,27092495798,10,93795016,0,3296,12,12,4610,2685,17,1215,3308605,2,15,161247,19,12,235694758,2432,1,0,4,469,511188019,6,2044752076,18,26,14,96,1215,0,0,0,216422077,7761124,8983741516,0,1213,1164,2,3,1,14,14,993,3,8975471861,8566247019,317312703,518609666,518609666,1,3,1,26967702664,73389,73389,14,14,14,518609670,4,3,356034,3391559,4364877,74554,8975471861,3308605,212065584,4068
499301.99,39,253952,62,416148,27417849338,10,95494405,0,3320,12,12,4610,2714,17,1215,3347741,2,15,163171,19,12,236008474,2432,1,0,4,469,517288502,6,2069154008,18,26,14,96,1215,0,0,0,218697421,7811066,9099755258,0,1213,1164,2,3,1,14,14,993,3,9091517906,8669492593,321330941,524797612,524797612,1,3,1,27289475856,73389,73389,14,14,14,524797616,4,3,367182,3431649,4443727,75513,9091517906,3347741,214262184,4068
501320.37,39,253952,62,421060,27740437866,10,97279547,0,3339,12,12,4610,2746,17,1296,3382469,2,15,165078,19,12,249834461,2594,1,0,4,469,523341879,6,2093367516,18,26,14,96,1296,0,0,0,220911431,7852180,9214792399,0,1294,1233,2,3,1,14,14,993,3,9207365124,8772169899,325369151,530937294,530937294,1,3,1,27608739320,73389,73389,14,14,14,530937298,4,3,371487,3467321,4486709,76465,9207365124,3382469,216433310,4324
503340.46,39,253952,62,426547,28101540372,10,99366580,0,3382,13,13,4610,2777,18,1413,3432608,2,15,167208,19,12,269696940,2828,1,0,4,469,530118508,6,2120474032,18,27,14,96,1413,0,0,0,224079569,8620869,9338096995,0,1411,1357,2,3,1,14,14,993,3,9329500538,8886288848,331374228,537856931,537856931,1,3,1,27968560444,73389,73389,14,14,14,537856935,4,3,377915,3518795,4570277,77476,9329500538,3432608,219518013,4749
505355.34,39,253952,62,431915,28455164548,10,101270054,0,3438,14,14,4610,2820,20,1584,3494395,2,15,169301,20,12,298877075,3170,1,0,4,469,536700282,6,2146801128,19,28,14,111,1584,0,0,0,227207745,9661727,9475174204,0,1582,1547,2,3,1,14,14,993,3,9466571738,8999586546,337432867,544551066,544551066,1,3,1,28316655464,73389,73389,14,14,14,544551070,4,3,385492,3582004,4659614,78618,9466571738,3494395,222556990,5392
507371.15,39,253952,62,437430,28818779534,11,104376408,0,3484,14,14,4610,2850,20,1584,3551129,2,15,171447,20,12,300095741,3170,1,0,4,469,543519426,6,2174077704,19,28,14,111,1584,0,0,0,230404694,10286917,9599579312,0,1582,1547,2,3,1,14,14,993,3,9592151721,9114977054,344350629,551482769,551482769,1,3,1,28676252052,73389,73389,14,14,14,551466389,4,3,387857,3640123,4725251,79641,9592151721,3551129,225688439,5392
509376.87,39,253952,62,442723,29167000908,12,107001010,0,3531,14,14,4610,2884,20,1584,3590450,2,15,173508,20,12,301073087,3170,1,0,4,469,550066968,6,2200267872,19,28,14,111,1584,0,0,0,233197463,10673534,9726793529,0,1582,1547,2,3,1,14,14,993,3,9718082308,9226155423,350133093,558076885,558076885,1,3,1,29019998052,73389,73389,14,14,14,558076889,4,3,390532,3680689,4781341,80683,9718082308,3590450,228425228,5392
511395.23,39,253952,62,447745,29497992930,12,108555716,0,3553,15,15,4610,2916,20,1584,3624960,2,15,175460,20,12,301398869,3170,1,0,4,469,556274763,6,2225034432,19,29,14,111,1584,0,0,0,235595211,10844614,9845138817,0,1582,1547,2,3,1,14,14,993,3,9836455462,9331550242,354256477,564355387,564355387,1,3,1,29346480156,73389,73389,14,14,14,564355391,4,3,395831,3716261,4826396,81657,9836455462,3624960,230778028,5392
513410.28,40,253952,62,453334,29866807494,12,110745713,0,3607,15,15,4610,2946,20,1584,3678017,2,15,177640,20,12,302653733,3170,1,0,4,469,563203937,6,2252751112,19,29,14,111,1584,0,0,0,238788575,11522264,9974042383,0,1582,1547,2,3,1,14,14,993,3,9964832052,9448617281,360306086,571383235,571383235,1,3,1,29711928252,73389,73389,14,14,14,571383239,4,3,397794,3770653,4888294,82711,9964832052,3678017,233909629,5392
515426.39,40,253952,62,459259,30257919672,12,112694411,0,3667,15,15,4610,2988,20,1584,3731923,2,15,179946,20,12,304487765,3170,1,0,4,469,570502530,6,2282010120,19,29,14,111,1584,0,0,0,242082153,12101348,10120969208,0,1582,1547,2,3,1,14,14,993,3,10112532191,9573723314,366110887,578802140,578802140,1,3,1,30097711312,73389,73389,14,14,14,578802144,4,3,404653,3826116,4948072,83936,10112532191,3731923,237143579,5392
517440.50,41,253952,62,465258,30653000696,12,114919810,0,3723,15,15,4610,3025,20,1584,3783791,2,15,182281,20,12,305416847,3170,1,0,4,469,577923672,6,2311694688,19,29,14,111,1584,0,0,0,245396789,12605705,10266681104,0,1582,1547,2,3,1,14,14,993,3,10257334691,9699459917,372133903,586309442,586309442,1,3,1,30488091016,73389,73389,14,14,14,586309446,4,3,408812,3879437,5007657,85136,10257334691,3783791,240398764,5392
519457.20,41,253952,62,471340,31053243690,12,117435473,0,3785,15,15,4610,3063,20,1584,3844218,2,15,184629,20,12,306020147,3170,1,0,4,469,585356933,6,2341427732,19,29,14,111,1584,0,0,0,248770457,13068501,10415281636,0,1582,1547,2,3,1,14,14,993,3,10406433619,9827461898,378425021,593868055,593868055,1,3,1,30881138892,73389,73389,14,14,14,593868059,4,3,416056,3941385,5085381,86363,10406433619,3844218,243694842,5392
521121.55,41,253952,62,476215,31374289614,13,119245311,1,3825,15,15,4610,3127,21,1584,3889092,2,15,186584,26,121,313674336,3177,1,1226,4,469,591599349,6,2366397396,25,36,19,1303,1584,1,1226,97,251747435,13350086,10522226382,8,1582,1547,2,3,1,14,14,993,3,10512501693,9928724992,519853910,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,4,3,445020,3987394,5174626,87209,10512501693,3889092,246582686,5392
