timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
281652.21,8,253952,62,392150,25834401802,14,101246300,2353,17,17,7603,2567,6,1386,3055115,2,14,153732,14,267235216,2774,1,0,4,994,487345444,7,1949381776,13,31,8,637,1386,0,0,201400532,4982854,8581797045,0,1384,1291,2,3,1,14,14,1574,0,3,8574996263,8169583020,307190716,494443771,494460155,1,3,1,0,25711076124,73389,73389,14,14,14,494443775,10,3,392369,3137697,4293103,71204,8574996263,3055115,197115047,6143
283660.79,8,253952,62,397845,26210790614,15,103641749,2365,17,17,7603,2596,6,1386,3094736,2,14,155960,14,267548932,2774,1,0,4,994,494433541,7,1977734164,13,31,8,637,1386,0,0,204037548,5004589,8711099600,0,1384,1291,2,3,1,14,14,1574,0,3,8703485133,8288916022,312242540,501631141,501631141,1,3,1,0,26084819364,73389,73389,14,14,14,501631145,10,3,399948,3178386,4343038,72257,8703485133,3094736,199702229,6143
285672.17,9,253952,62,404909,26676029458,15,105030895,2393,18,18,7603,2646,6,1386,3158366,2,14,158720,14,267560998,2774,1,0,4,994,503155012,7,2012620048,13,32,8,637,1386,0,0,208001771,5137174,8875869392,0,1384,1291,2,3,1,14,14,1574,0,3,8868378503,8436625711,317714209,510496156,510496156,1,3,1,0,26545800144,73389,73389,14,14,14,510496160,10,3,408049,3243626,4443742,73633,8868378503,3158366,203565886,6143
287682.47,9,253952,62,411999,27142734104,15,106902647,2432,18,18,7603,2688,6,1422,3218848,2,14,161480,14,274171266,2846,1,0,4,994,511918021,7,2047615988,13,32,8,637,1422,0,0,212102495,5289073,9033858110,0,1420,1329,2,3,1,14,14,1574,0,3,9026871982,8584511925,323804192,519416356,519416356,1,3,1,0,27009650544,73389,73389,14,14,14,519416360,10,3,421117,3306312,4530690,74955,9026871982,3218848,207579794,6298
289690.57,9,253952,62,418767,27589081064,15,108701607,2471,18,18,7603,2732,6,1566,3286647,2,14,164123,14,298202270,3134,1,0,4,994,520299826,7,2081134752,13,32,8,637,1566,0,0,216197276,5428422,9191915681,0,1564,1465,2,3,1,14,14,1574,0,3,9184674068,8726655317,329846546,527900221,527900221,1,3,1,0,27450811524,73389,73389,14,14,14,527900225,10,3,450837,3375713,4628579,76260,9184674068,3286647,211576824,6821
291698.10,9,253952,62,425479,28031782140,15,110539077,2494,18,18,7603,2776,6,1683,3346953,2,14,166748,14,318053357,3368,1,0,4,994,528617594,7,2114405796,13,32,8,637,1683,0,0,220239237,5481818,9347718909,0,1681,1581,2,3,1,14,14,1574,0,3,9340204883,8867143718,335775139,536351318,536351318,1,3,1,0,27889416600,73389,73389,14,14,14,536334938,10,3,458442,3437578,4714518,77546,9340204883,3346953,215532987,7246
293706.58,9,253952,62,432590,28499654734,15,112344140,2544,18,18,7603,2817,6,1755,3412636,2,14,169521,14,330289518,3512,1,0,4,994,537422796,7,2149691184,13,32,8,637,1755,0,0,224410945,5651317,9518014267,0,1753,1645,2,3,1,14,14,1574,0,3,9510104861,9016065593,341882195,545251260,545251260,1,3,1,0,28353065552,73389,73389,14,14,14,545251264,10,3,464735,3504946,4805347,78955,9510104861,3412636,219614015,7510
295719.15,9,253952,62,439812,28975863632,15,114044174,2591,18,18,7603,2865,6,1755,3483084,2,14,172306,14,330651498,3512,1,0,4,994,546255429,7,2185021716,13,32,8,637,1755,0,0,228572176,5820481,9694337550,0,1753,1645,2,3,1,14,14,1574,0,3,9686677376,9168729984,347902924,554226645,554226645,1,3,1,0,28819785572,73389,73389,14,14,14,554226649,10,3,471576,3577150,4902016,80422,9686677376,3483084,223678715,7510
297730.76,10,253952,62,447015,29450417102,15,115741708,2642,18,18,7603,2914,6,1755,3554131,2,14,175102,14,331568514,3512,1,0,4,994,555122330,7,2220360172,13,32,8,637,1755,0,0,232763316,5992321,9873497387,0,1753,1645,2,3,1,14,14,1574,0,3,9866215119,9319911838,353972652,563236957,563236957,1,3,1,0,29288321796,73389,73389,14,14,14,563236961,10,3,475668,3650037,4992209,81928,9866215119,3554131,227779812,7510
299744.45,10,253952,62,454211,29923908520,15,117323758,2701,18,18,7603,2954,6,1755,3626293,2,14,177899,14,332208012,3512,1,0,4,994,564010329,7,2255976484,13,32,8,637,1755,0,0,237027392,6181301,10049797512,0,1753,1645,2,3,1,14,14,1574,0,3,10042490860,9471091713,360002528,572218819,572218819,1,3,1,0,29755378620,73389,73389,14,14,14,572218823,10,3,479740,3725532,5078142,83402,10042490860,3626293,231958101,7510
301749.20,10,253952,62,459961,30303938010,16,119694506,2732,18,18,7603,2992,6,1755,3668105,2,14,180138,14,333474942,3512,1,0,4,994,571080445,7,2284321780,13,32,8,637,1755,0,0,239749345,6201214,10191458865,0,1753,1645,2,3,1,14,14,1574,0,3,10182619496,9592327205,365111796,579422573,579422573,1,3,1,0,30129973828,73389,73389,14,14,14,579422577,10,3,482787,3768481,5134227,84569,10182619496,3668105,234624068,7510
303761.85,10,253952,62,466946,30763287616,16,121296185,2775,19,19,7603,3029,9,1755,3729190,2,14,182840,14,334114440,3512,1,0,4,994,579679333,7,2318717332,13,33,8,637,1755,0,0,243372963,6290348,10359190390,0,1753,1645,2,3,1,14,14,1574,0,3,10350482139,9738872121,370417969,588128066,588144450,1,3,1,0,30582659464,73389,73389,14,14,14,588128070,10,3,484854,3831107,5186042,85964,10350482139,3729190,238196003,7510
305769.93,12,253952,62,474523,31262485686,16,122621854,2855,19,19,7603,3090,9,1755,3806723,2,14,185803,14,335417568,3512,1,0,4,994,589132350,7,2356529400,13,33,8,637,1755,0,0,247952588,6438276,10541261318,0,1753,1645,2,3,1,14,14,1574,0,3,10532264326,9898171086,376443142,597601004,597601004,1,3,1,0,31075252240,73389,73389,14,14,14,597601008,10,3,486227,3910470,5275963,87461,10532264326,3806723,242685867,7510
306326.27,12,253952,62,476433,31388250680,16,122967289,2881,19,19,7603,3130,9,1755,3823920,2,14,186584,19,343349275,3519,1,1226,4,994,591599349,7,2366397396,18,40,13,835,1755,1226,133,249268871,6470061,10583609812,8,1753,1645,2,3,1,14,14,1574,137153261,3,10574427970,9937566676,652420330,600037902,600037902,1,3,1,137153261,31201970936,73389,73389,14,14,14,600037906,10,3,512692,3928120,5336477,87801,10574427970,3823920,243941688,7510
