timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
305295.38,3,262144,64,387743,25549848050,3,192354500,9693,4,4,12434,2551,0,576,2056044,2,152758,6,117508164,1154,1,4,237,483894336,3,1935577344,5,66977,2406,2,17,576,113989901,5022,8113502070,576,162,3,1,2,2,570,3,8077248602,8046792633,314271040,491122778,491139162,3,1,25538384488,73389,73389,2,2,2,491122782,3,3,281035,5043165,1324156,78304,66971,8077248602,1977740,112671065,1187
310300.51,3,262144,64,391610,25804506494,3,196054992,9804,4,4,12434,2575,0,576,2077363,2,154266,6,117508164,1154,1,4,237,488632637,3,1954530548,5,67634,2423,2,17,576,115245930,5088,8193043424,576,162,3,1,2,2,570,3,8156426326,8127052915,319361193,496029342,496029342,3,1,25793525816,73389,73389,2,2,2,496029346,3,3,285009,5095741,1342348,79140,67628,8156426326,1998223,113908808,1187
315306.38,3,262144,64,396443,26123462126,3,199398228,9944,4,4,12434,2606,1,576,2108458,2,156160,6,117508164,1154,1,4,237,494675293,3,1978636684,5,68470,2529,2,17,576,116831369,5170,8295163470,576,162,3,1,2,2,570,3,8258086792,8227457882,324410882,502158229,502158229,3,1,26112227940,73389,73389,2,2,2,502158233,3,3,301089,5170291,1378165,80254,68464,8258086792,2028204,115458555,1187
320311.12,3,262144,64,401717,26470643438,3,202439392,10112,4,4,12434,2640,1,576,2142072,2,158210,6,117508164,1154,1,4,237,501206575,3,2004826300,5,69363,2689,2,17,576,118706328,5268,8402686328,576,162,3,1,2,2,570,3,8365110023,8336823779,329457902,508832106,508832106,3,1,26459269544,73389,73389,2,2,2,508832110,3,3,310303,5252672,1413749,81488,69357,8365110023,2060584,117298079,1187
325317.98,4,262144,64,406781,26805015404,3,205436478,10281,4,4,12434,2675,1,576,2176036,2,160223,6,117508164,1154,1,4,237,507612441,3,2030449764,5,70245,2803,2,17,576,120610443,5418,8509728523,576,162,3,1,2,2,570,3,8471658026,8441849981,334491362,515286514,515286514,3,1,26794898760,73389,73389,2,2,2,515286518,3,3,317543,5335231,1434280,82739,70239,8471658026,2093297,119181882,1187
330323.55,4,262144,64,411989,27147581756,3,208393023,10455,4,4,12434,2707,1,576,2211006,2,162275,6,117508164,1154,1,4,237,514091079,3,2056299636,5,71135,2993,2,17,576,122579870,5540,8617941863,576,162,3,1,2,2,570,3,8579368435,8550140008,339535694,521831478,521831478,3,1,27135236888,73389,73389,2,2,2,521831482,3,3,332421,5420130,1478431,84034,71129,8579368435,2126972,121107375,1187
335330.99,4,262144,64,417695,27523460732,3,211069854,10650,4,4,12434,2748,1,576,2255724,2,164528,6,117508164,1154,1,4,237,521159350,3,2084637400,5,72125,3331,2,17,576,124793344,6612,8737393655,576,162,3,1,2,2,570,3,8698259171,8668118490,344613978,529084828,529084828,3,1,27512411088,73389,73389,2,2,2,529084832,3,3,342540,5527070,1515647,85560,72119,8698259171,2170164,123283945,1187
340342.67,9,262144,64,423532,27908166244,3,213659981,10851,4,4,12434,2780,2,576,2304827,2,166768,6,117508164,1154,1,4,237,528323685,3,2113294740,5,73138,3642,2,17,576,127088220,11412,8860906595,576,162,3,1,2,2,570,3,8821198764,8789385035,349688805,536483475,536483475,3,1,27897140732,73389,73389,2,2,2,536483479,3,3,348124,5646550,1551749,87165,73132,8821198764,2217662,125542822,1187
345349.45,19,262144,64,429863,28325632652,3,215602048,11106,4,4,12434,2825,3,585,2366036,2,169272,6,118949768,1172,1,4,237,536147399,3,2144589596,5,74241,4335,2,17,585,130004178,16062,8993350893,585,169,3,1,2,2,570,3,8953006730,8920939040,354776963,544494363,544494363,3,1,28313706908,73389,73389,2,2,2,544494367,3,3,353765,5792185,1597104,89171,74235,8953006730,2276865,128413456,1223
350355.36,24,262144,64,435536,28699252412,3,218162203,11311,4,4,12434,2861,3,585,2409976,2,171569,6,118949768,1172,1,4,237,543406817,3,2173627268,5,75187,4703,2,17,585,132325150,17443,9108658071,585,169,3,1,2,2,570,3,9067772180,9038243142,359829143,551714945,551714945,3,1,28689177172,73389,73389,2,2,2,551714949,3,3,355933,5897358,1623137,90691,75181,9067772180,2319285,130708556,1223
355361.77,30,262144,64,441514,29092293550,3,220533614,11531,4,4,12434,2898,3,585,2459993,2,173916,6,118949768,1172,1,4,237,550907679,3,2203630716,5,76222,5038,2,17,585,134834087,20384,9234218386,585,169,3,1,2,2,570,3,9192743657,9162032290,364903154,559267525,559267525,3,1,29081911332,73389,73389,2,2,2,559267529,3,3,365684,6017759,1668216,92375,76216,9192743657,2367618,133172641,1223
360368.42,31,262144,64,447189,29466997596,3,223001317,11743,4,4,12434,2933,3,585,2508752,2,176096,6,118949768,1172,1,4,237,557885811,3,2231543244,5,77183,5399,2,17,585,137265850,24242,9350502883,585,169,3,1,2,2,570,3,9308476032,9279986508,369981549,566465246,566481630,3,1,29456192824,73389,73389,2,2,2,566465250,3,3,374686,6134169,1704934,93947,77177,9308476032,2414805,135567716,1223
365375.05,36,262144,64,452753,29833268810,3,225219555,11974,4,4,12434,2978,14,585,2561036,2,178327,6,118949768,1172,1,4,237,564859112,3,2259436448,5,78155,6021,2,17,585,139925348,30159,9467995723,585,169,3,1,2,2,570,3,9425405012,9395339923,375066954,573507763,573507763,3,1,29822403708,73389,73389,2,2,2,573507767,3,3,382542,6260699,1752993,95731,78149,9425405012,2465305,138179044,1223
370383.55,37,262144,64,458403,30205055460,3,227590476,12191,4,4,12434,3006,15,585,2612730,2,180512,6,118949768,1172,1,4,237,571843237,3,2287308424,5,79114,6448,2,17,585,142433132,36394,9584798820,585,169,3,1,2,2,570,3,9541654190,9512603602,380142569,580656776,580656776,3,1,30194152384,73389,73389,2,2,2,580656780,3,3,391324,6383732,1785538,97342,79108,9541654190,2515388,140654491,1223
375393.71,45,262144,64,464299,30593729444,3,229557500,12440,4,4,12434,3053,16,585,2682031,2,182800,6,118949768,1172,1,4,237,578861410,3,2315445640,5,80244,7503,2,17,585,145309315,50119,9719590474,585,169,3,1,2,2,570,3,9675800962,9635844762,385244318,588041828,588058212,3,1,30578175088,73389,73389,2,2,2,588041832,3,3,397344,6549565,1833500,99416,80238,9675800962,2582615,143483450,1223
380400.96,46,262144,64,470011,30969675854,3,231959988,12655,4,4,12434,3095,16,594,2740559,2,185088,6,120448419,1190,1,4,237,585883467,3,2343533868,5,81377,8143,2,17,594,147778314,56491,9856114862,594,182,3,1,2,2,570,3,9811690218,9756322174,390334794,595158073,595158073,3,1,30948219828,73389,73389,2,2,2,595158077,3,3,401424,6690771,1877769,101348,81371,9811690218,2639211,145908160,1258
385407.66,46,262144,64,473845,31222533590,3,235256028,12802,4,4,12434,3154,16,594,2768100,2,186880,6,120448419,1190,1,4,237,591599349,3,2366397396,5,82033,8425,2,17,594,149399090,56522,9940945867,594,182,3,1,2,2,570,3,9896146953,9835792468,395359858,600037902,600037902,3,1,31201970936,73389,73389,2,2,2,600037906,3,3,403600,6754816,1888209,102235,82027,9896146953,2665865,147518481,1258
