timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
369559.00,22,262144,64,312411,20585765730,160,12,585,8046422,35,84438,53,67,3,374246,131868648,1172,1,66,46343,20445367,2,424843,585,142806539,429294983,6094880131,585,1853,2,1,2,2,1420,1,6065529244,6021049358,6793769547,467511780,467528164,2,1,20570518320,73389,73389,2,2,2,467511780,19,1,3,529908,229189873,9676255,512983,46278,6065529244,7533439,133126742,25169
374645.77,22,262144,64,316729,20870342890,160,12,585,8153288,35,85614,53,67,3,374246,131868648,1172,1,66,46978,20593318,2,424843,585,145003501,434815680,6178391465,585,1853,2,1,2,2,1420,1,6148628892,6104278980,6897665834,473986890,473986890,2,1,20855423160,73389,73389,2,2,2,473986890,19,1,3,535133,231929848,9783201,535115,46912,6148628892,7618173,135217270,25169
379705.26,22,262144,64,321494,21184480094,161,13,585,8255783,35,86970,53,67,3,374246,132134100,1172,1,66,47676,20775720,2,424843,585,146944917,439417548,6270330761,585,1853,2,1,2,2,1420,1,6240117148,6196084478,6977455564,481123393,481139777,2,1,21169429292,73389,73389,2,2,2,481123393,19,1,3,537536,234292300,9888496,538010,47610,6240117148,7717773,137052992,25169
384848.40,22,262144,64,325685,21460734182,162,13,585,8352122,35,88165,53,67,3,374246,132399552,1172,1,66,48296,20882287,2,424843,585,149695404,444663272,6352001915,585,1853,2,1,2,2,1420,1,6321381788,6276819076,7079443464,487393703,487410087,2,1,21445322932,73389,73389,2,2,2,487393703,19,1,3,543614,236687534,10016417,540764,48230,6321381788,7811358,139675502,25169
389996.84,22,262144,64,329486,21710898326,163,13,585,8439673,35,89259,53,67,3,374246,132399552,1172,1,66,48852,21061563,2,424843,585,151652593,449576804,6425246801,585,1853,2,1,2,2,1420,1,6394257820,6349983462,7163151409,493078507,493094891,2,1,21695454308,73389,73389,2,2,2,493078507,19,1,3,548997,239049880,10109944,543408,48786,6394257820,7896265,141538455,25169
395178.75,22,262144,64,333252,21959034162,163,13,585,8533396,35,90285,53,67,3,374246,132399552,1172,1,66,49403,21249558,2,424843,585,153256718,454422444,6497834658,585,1853,2,1,2,2,1420,1,6466478492,6422532364,7400857894,498728384,498728384,2,1,21944048896,73389,73389,2,2,2,498728384,19,1,3,550071,241509282,10208023,546405,49337,6466478492,7986991,143044866,25169
400232.05,22,262144,64,336497,22173025742,164,13,585,8615238,35,91226,53,67,3,374246,132665004,1172,1,66,49880,21424355,2,424843,585,154778084,459406020,6560683402,585,1853,2,1,2,2,1420,1,6528999836,6485053539,7808186080,503591829,503591829,2,1,22158040476,73389,73389,2,2,2,503591829,19,1,3,552221,244024620,10321914,553351,49814,6528999836,8061887,144451403,25169
405609.30,22,262144,64,339955,22400976490,164,13,585,8695155,35,92169,53,67,3,374246,132665004,1172,1,66,50389,21662699,2,424843,585,156934959,464491360,6627869760,585,1853,2,1,2,2,1420,1,6595846556,6551621215,8010447155,508766570,508782954,2,1,22385729080,73389,73389,2,2,2,508766570,19,1,3,555276,246533144,10409999,555850,50324,6595846556,8139305,146521322,25169
410762.59,22,262144,64,343540,22636984858,165,13,585,8782975,35,93197,53,67,3,374246,132665004,1172,1,66,50914,21809868,2,424843,585,158832589,469759993,6697032888,585,1853,2,1,2,2,1420,1,6664659356,6620667805,8082920340,514123694,514140078,2,1,22621442536,73389,73389,2,2,2,514123694,19,1,3,563860,249682823,10539519,558633,50849,6664659356,8224342,148289321,25169
416051.37,22,262144,64,347151,22874962614,166,13,585,8924063,35,94177,53,67,3,374246,132665004,1172,1,66,51446,21992077,2,424843,585,160490625,475035171,6766986968,585,1853,2,1,2,2,1420,1,6734258588,6690239195,8122739711,519544195,519544195,2,1,22859944580,73389,73389,2,2,2,519544195,19,1,3,568647,252696270,10650239,614961,51380,6734258588,8309102,149836787,25169
421116.42,22,262144,64,351771,23179331646,166,13,585,9024467,35,95501,53,67,3,374246,132930456,1172,1,66,52125,22114195,2,424843,585,163507091,482888444,6856423325,585,1853,2,1,2,2,1420,1,6823256476,6779217172,8576428293,526461673,526461673,2,1,23164313612,73389,73389,2,2,2,526461673,19,1,3,575366,255241292,10775162,618037,52059,6823256476,8406430,152727363,25169
426155.24,22,262144,64,357812,23577358238,167,13,585,9147868,35,97203,53,67,3,374246,132930456,1172,1,66,53012,22219251,2,424843,585,166280251,488088762,6973236588,585,1853,2,1,2,2,1420,1,6939517340,6895528840,8636616579,535496561,535512945,2,1,23561848684,73389,73389,2,2,2,535496561,19,1,3,580146,257681667,10895518,621477,52946,6939517340,8526391,155378357,25169
431171.31,22,262144,64,377268,24859605924,171,14,585,9364833,35,102697,53,67,3,374246,133726812,1172,1,66,55868,22298374,2,424843,585,173344490,493072398,7349114574,585,1853,2,1,2,2,1420,1,7313858972,7270365927,8717751882,564642748,564659132,2,1,24844280912,73389,73389,2,2,2,564642748,19,1,3,599544,259444283,11181170,627154,55802,7313858972,8737679,162157241,25169
436190.85,22,262144,64,398226,26240276616,174,14,585,9594813,35,108609,53,67,3,374246,133992264,1172,1,66,58947,22340844,2,424843,585,179230923,496698291,7754334460,585,1853,2,1,2,2,1420,1,7717429660,7674049912,8840771932,596017159,596033543,2,1,26224754996,73389,73389,2,2,2,596017159,19,1,3,607054,261175011,11410110,638676,58882,7717429660,8956137,167815154,25169
