timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
369073.38,32,262144,64,311012,20493815414,159,7,585,7669792,19,84000,52,67,8,442830,131868648,1172,1,66,46139,22625686,2,558167,585,134116604,374976732,6067938554,585,2054,2,1,2,2,1063,1,6038659484,5994188507,6128347625,465416787,465433171,2,1,20478338628,73389,73389,2,2,2,465416787,26,1,3,322181,215215718,7992905,484461,46073,6038659484,7185331,126113650,35238
374290.23,32,262144,64,316323,20843469822,160,7,585,7781011,19,85504,52,67,8,442830,131868648,1172,1,66,46918,22755607,2,558167,585,136386815,380514330,6170536271,585,2054,2,1,2,2,1063,1,6140764572,6096454975,6244498833,473374649,473391033,2,1,20828484556,73389,73389,2,2,2,473374649,26,1,3,326549,217774703,8111645,488432,46852,6140764572,7292579,128265242,35238
379362.73,32,262144,64,321020,21153150578,161,7,585,7890110,19,86840,52,67,8,442830,132134100,1172,1,66,47607,22941931,2,558167,585,138623022,385737544,6261293495,585,2054,2,1,2,2,1063,1,6231073180,6186961002,6309038327,480412848,480412848,2,1,21138165312,73389,73389,2,2,2,480412848,26,1,3,330834,220273841,8238524,492718,47541,6231073180,7397392,130375024,35238
384420.84,32,262144,64,324544,21385426702,162,7,585,7974518,19,87855,52,67,8,442830,132399552,1172,1,66,48125,23090348,2,558167,585,140393661,390850679,6329535481,585,2054,2,1,2,2,1063,1,6298968476,6254834025,6362736598,485677701,485694085,2,1,21369818844,73389,73389,2,2,2,485677701,26,1,3,337503,222879781,8353011,495300,48060,6298968476,7479218,132029618,35238
389524.82,32,262144,64,327986,21612328874,162,7,585,8057517,19,88794,52,67,8,442830,132399552,1172,1,66,48633,23205645,2,558167,585,141815866,395465586,6396591015,585,2054,2,1,2,2,1063,1,6365684124,6321131357,6382189963,490836058,490852442,2,1,21596786552,73389,73389,2,2,2,490836058,26,1,3,339453,225537171,8423938,498263,48568,6365684124,7559254,133380984,35238
394589.05,32,262144,64,331258,21827824474,163,7,585,8138040,19,89741,52,67,8,442830,132399552,1172,1,66,49111,23524312,2,558167,585,143558351,400635173,6459568373,585,2054,2,1,2,2,1063,1,6428336540,6384155636,6405742338,495734430,495750814,2,1,21812314920,73389,73389,2,2,2,495734430,26,1,3,342825,228317052,8511936,500524,49046,6428336540,7637516,135035682,35238
399804.39,32,262144,64,334419,22036045578,163,7,585,8214059,19,90603,52,67,8,442830,132399552,1172,1,66,49577,23848754,2,558167,585,144907948,405695379,6520837902,585,2054,2,1,2,2,1063,1,6489285020,6445046836,6433724687,500477154,500477154,2,1,22020994776,73389,73389,2,2,2,500477154,26,1,3,343838,230969347,8565844,502842,49511,6489285020,7711217,136331009,35238
405095.59,32,262144,64,337617,22246860438,164,7,585,8297699,19,91530,52,67,8,442830,132665004,1172,1,66,50046,24006794,2,558167,585,146852116,410833540,6582763789,585,2054,2,1,2,2,1063,1,6550888860,6506603068,6596048155,505252646,505275063,2,1,22231116424,73389,73389,2,2,2,505252646,26,1,3,350204,233274570,8680456,510146,49981,6550888860,7787553,138160100,35238
410211.28,32,262144,64,341232,22484931414,165,7,585,8385157,19,92529,52,67,8,442830,132665004,1172,1,66,50576,24159771,2,558167,585,148446423,415771353,6652452643,585,2054,2,1,2,2,1063,1,6620225948,6576205342,6879749558,510681339,510681339,2,1,22469978916,73389,73389,2,2,2,510681339,26,1,3,353350,235860720,8773145,512829,50510,6620225948,7872328,139661677,35238
415259.77,32,262144,64,346117,22806667486,165,7,585,8490440,19,93906,52,67,8,442830,132665004,1172,1,66,51293,24228116,2,558167,585,150867504,421089980,6746897462,585,2054,2,1,2,2,1063,1,6714204572,6670254189,7048347904,517992033,518008417,2,1,22791649452,73389,73389,2,2,2,517992033,26,1,3,361142,238157858,8887298,515928,51227,6714204572,7974512,141969485,35238
420271.46,32,262144,64,353620,23301038614,167,8,585,8633348,19,96060,52,67,8,442830,132930456,1172,1,66,52395,24325457,2,558167,585,153332760,425347937,6892000889,585,2054,2,1,2,2,1063,1,6858645916,6814787839,7083342502,529218059,529234443,2,1,23285594596,73389,73389,2,2,2,529218059,26,1,3,367782,240325505,9024916,519569,52329,6858645916,8113779,144297814,35238
425284.86,32,262144,64,374913,24704206836,170,9,585,8856952,19,102033,52,67,8,442830,133461360,1172,1,66,55523,24369244,2,558167,585,157323328,428129535,7303662020,585,2054,2,1,2,2,1063,1,7268639132,7224901700,7107115644,561112440,561128824,2,1,24688947360,73389,73389,2,2,2,561112440,26,1,3,373922,242047675,9212398,525223,55457,7268639132,8331729,148100970,35238
430299.45,32,262144,64,396087,26099298756,174,9,585,9082690,19,108027,52,67,8,442830,133992264,1172,1,66,58634,24414781,2,558167,585,165881539,432964354,7713088329,585,2054,2,1,2,2,1063,1,7676404124,7632821759,7226341689,592820564,592836948,2,1,26084104816,73389,73389,2,2,2,592820564,26,1,3,385401,243805262,9524978,530722,58568,7676404124,8551968,156346943,35238
