timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
368441.17,30,262144,64,247492,16308139822,149,2,585,7507076,11,66129,55,67,1082,292627,130275936,1172,1,66,36803,21638071,2,396147,585,117296978,382250538,4839362329,585,8799,2,1,2,2,958,1,4814971292,4770597790,7242092528,370288541,370304925,2,1,16292695804,73389,73389,2,2,2,370288541,19,3,321461,221092711,7657386,589634,36737,4814971292,6917442,109634847,60889
373482.10,30,262144,64,252281,16623849890,150,2,585,7617883,11,67488,55,67,1082,292627,130541388,1172,1,66,37509,21783435,2,396147,585,119518764,386965576,4932483947,585,8799,2,1,2,2,958,1,4907639196,4862861688,7752603413,377457812,377474196,2,1,16608143728,73389,73389,2,2,2,377457812,19,3,325587,223522590,7772281,594850,37444,4907639196,7023033,111741267,60889
378520.07,30,262144,64,256626,16910196522,150,2,585,7718432,11,68673,55,67,1082,292627,130541388,1172,1,66,38150,21975272,2,396147,585,121543381,391471745,5016789589,585,8799,2,1,2,2,958,1,4991525276,4946544678,7813598433,383965690,383982074,2,1,16894490360,73389,73389,2,2,2,383965690,19,3,327476,225819639,7859682,597792,38084,4991525276,7120640,113677935,60889
383531.26,30,262144,64,269949,17787845334,153,2,585,7886638,11,72448,55,67,1082,292627,130806840,1172,1,66,40106,22037569,2,396147,585,125556733,395727162,5274115825,585,8799,2,1,2,2,958,1,5247771036,5203069088,8090669088,403925659,403942043,2,1,17772728996,73389,73389,2,2,2,403925659,19,3,336269,227757972,8045237,602989,40040,5247771036,7283649,117507121,60889
388541.98,30,262144,64,293463,19337353302,156,2,585,8139865,11,79050,55,67,1082,292627,131337744,1172,1,66,43561,22069986,2,396147,585,131979026,398959328,5728932769,585,8799,2,1,2,2,958,1,5700755868,5656120165,8386551906,439147707,439147707,2,1,19321778212,73389,73389,2,2,2,439131323,19,3,347081,229349077,8285921,611242,43495,5700755868,7528623,123689671,60889
393592.04,30,262144,64,305027,20099193386,158,2,585,8306042,11,82312,55,67,1082,292627,131603196,1172,1,66,45259,22131657,2,396147,585,135296731,402766044,5952574084,585,8799,2,1,2,2,958,1,5923447196,5878860865,8405885370,456449594,456465978,2,1,20083782136,73389,73389,2,2,2,456449594,19,3,354953,231450049,8467925,615593,45194,5923447196,7690449,126825527,60889
398827.04,30,262144,64,309245,20377216946,159,2,585,8413299,11,83519,55,67,1082,292627,131868648,1172,1,66,45877,22331978,2,396147,585,138903296,408555025,6033848816,585,8799,2,1,2,2,958,1,6004318620,5960138001,8499264505,462777248,462777248,2,1,20362198912,73389,73389,2,2,2,462777248,19,3,360974,233924290,8609681,618722,45811,6004318620,7794577,130290461,60889
403891.97,30,262144,64,311835,20547751542,160,2,585,8483930,11,84279,55,67,1082,292627,131868648,1172,1,66,46259,22530587,2,396147,585,140338424,413269257,6084180239,585,8799,2,1,2,2,958,1,6054388124,6010016334,8517992779,466653779,466653779,2,1,20532045380,73389,73389,2,2,2,466637395,19,3,361188,236423380,8663301,620844,46193,6054388124,7863086,131672441,60889
410135.31,30,262144,64,314934,20751909414,160,2,585,8571778,11,85123,55,67,1082,292627,131868648,1172,1,66,46715,22763814,2,396147,585,141680682,418634199,6144260126,585,8799,2,1,2,2,958,1,6114156956,6069699005,8590057486,471281815,471298199,2,1,20736399860,73389,73389,2,2,2,471281815,19,3,361914,239683641,8730218,626182,46649,6114156956,7945596,132947063,60889
415677.82,30,262144,64,317761,20938506946,161,3,585,8639048,11,85950,55,67,1082,292627,132134100,1172,1,66,47131,23150165,2,396147,585,143070252,424115602,6199066614,585,8799,2,1,2,2,958,1,6168682908,6124213393,8617749764,475522668,475539052,2,1,20922997392,73389,73389,2,2,2,475522668,19,3,365903,243006661,8813970,628502,47065,6168682908,8010546,134252678,60889
421239.05,30,262144,64,320672,21130090664,161,3,585,8699070,11,86745,55,67,1082,292627,132134100,1172,1,66,47556,23458094,2,396147,585,144368002,429629697,6255190485,585,8799,2,1,2,2,958,1,6224519580,6180148398,8709410979,479882527,479898911,2,1,21114831188,73389,73389,2,2,2,479882527,19,3,366937,246368159,8891081,631254,47491,6224519580,8067816,135473335,60889
428711.77,30,262144,64,324533,21384705806,162,3,585,8784747,11,87854,55,67,1082,292627,132399552,1172,1,66,48125,24109330,2,396147,585,146091788,436957596,6330015881,585,8799,2,1,2,2,958,1,6298968476,6254579961,8786780021,485677701,485677701,2,1,21369818844,73389,73389,2,2,2,485677701,19,3,367996,251147424,8995310,635208,48059,6298968476,8149539,137093598,60889
434009.44,30,262144,64,327504,21580475070,162,3,585,8848073,11,88662,55,67,1082,292627,132399552,1172,1,66,48560,24462446,2,396147,585,147689305,441873025,6387324370,585,8799,2,1,2,2,958,1,6355984796,6311822631,8859167042,490125513,490125513,2,1,21565522572,73389,73389,2,2,2,490125513,19,3,368959,253971970,9074467,638209,48494,6355984796,8209864,138612669,60889
439258.26,30,262144,64,331817,21864459098,163,3,585,8933423,11,89889,55,67,1082,292627,132399552,1172,1,66,49195,24724072,2,396147,585,149545078,446501321,6471102657,585,8799,2,1,2,2,958,1,6439346588,6394852179,8910218870,496570014,496586398,2,1,21849080616,73389,73389,2,2,2,496570014,19,3,369518,256673716,9161456,642015,49130,6439346588,8291408,140381210,60889
444269.67,30,262144,64,346017,22800113886,165,3,585,9109422,11,93876,55,67,1082,292627,132665004,1172,1,66,51280,24831928,2,396147,585,153494842,451055029,6745410125,585,8799,2,1,2,2,958,1,6712500636,6668335494,9033272722,517844577,517844577,2,1,22784440492,73389,73389,2,2,2,517828193,19,3,375262,258683861,9341269,647032,51214,6712500636,8462390,144153185,60889
449336.79,30,262144,64,356801,23510835890,167,3,585,9260240,11,96927,55,67,1082,292627,132930456,1172,1,66,52862,24897962,2,396147,585,158064755,455827179,6953668327,585,8799,2,1,2,2,958,1,6919856540,6876077270,9086965272,533999584,533999584,2,1,23495260800,73389,73389,2,2,2,533983200,19,3,380909,260804500,9515013,651073,52796,6919856540,8609167,148549986,60889
454387.52,30,262144,64,361279,23805898810,168,3,585,9362267,11,98202,55,67,1082,292627,133195908,1172,1,66,53520,25043859,2,396147,585,160429919,460583461,7040341740,585,8799,2,1,2,2,958,1,7006101916,6962353547,9115576155,540704070,540704070,2,1,23790979080,73389,73389,2,2,2,540704070,19,3,383344,263089889,9629217,657500,53454,7006101916,8704767,150801072,60889
459473.44,30,262144,64,365214,24065375682,169,3,585,9449824,11,99330,55,67,1082,292627,133461360,1172,1,66,54100,25200084,2,396147,585,162295790,465589109,7116743871,585,8799,2,1,2,2,958,1,7082123676,7038264880,9143079840,546581164,546597548,2,1,24049571216,73389,73389,2,2,2,546581164,19,3,385483,265499706,9717031,659946,54034,7082123676,8789878,152579403,60889
464544.11,30,262144,64,369488,24346803806,169,3,585,9538814,11,100497,55,67,1082,292627,133461360,1172,1,66,54726,25386433,2,396147,585,164062632,470190399,7199337857,585,8799,2,1,2,2,958,1,7164305820,7120487064,9308602690,552984705,553001089,2,1,24331327020,73389,73389,2,2,2,552984705,19,3,389260,267884802,9817620,662909,54661,7164305820,8875905,154245651,60889
471077.86,30,262144,64,373725,24626084616,170,4,585,9631542,11,101709,55,67,1082,292627,133461360,1172,1,66,55350,25679859,2,396147,585,166190876,476470060,7281409950,585,8799,2,1,2,2,958,1,7245963676,7202055119,9414946851,559336935,559353319,2,1,24610825140,73389,73389,2,2,2,559336935,19,3,391730,271351397,9927870,669758,55284,7245963676,8961784,156263968,60889
477240.25,30,262144,64,377306,24862096292,171,4,585,9710658,11,102740,55,67,1082,292627,133726812,1172,1,66,55873,25814755,2,396147,585,167770390,481920117,7350317250,585,8799,2,1,2,2,958,1,7314514332,7271109737,9443950853,564708284,564708284,2,1,24847164496,73389,73389,2,2,2,564708284,19,3,393218,274402527,10019531,673851,55807,7314514332,9036807,157751549,60889
483021.76,30,262144,64,381250,25121897536,171,4,585,9798112,11,103815,55,67,1082,292627,133726812,1172,1,66,56450,26039706,2,396147,585,169153671,486927426,7426467046,585,8799,2,1,2,2,958,1,7390273948,7347029810,9486010229,570603921,570620305,2,1,25106572524,73389,73389,2,2,2,570603921,19,3,394327,277348389,10104922,689086,56385,7390273948,9109026,159048806,60889
488237.79,30,262144,64,384852,25359020016,172,4,585,9868842,11,104852,55,67,1082,292627,133726812,1172,1,66,56980,26313270,2,396147,585,171176859,492229258,7496155572,585,8799,2,1,2,2,958,1,7459611036,7416464931,9549149237,575993813,575993813,2,1,25343727772,73389,73389,2,2,2,575993813,19,3,398929,280206122,10193158,691980,56914,7459611036,9176862,160983500,60889
493292.43,30,262144,64,388893,25625443704,172,4,585,9945969,11,105954,55,67,1082,292627,133726812,1172,1,66,57576,26468989,2,396147,585,172702938,496964443,7574663643,585,8799,2,1,2,2,958,1,7537729948,7494279670,9685544682,582042939,582059323,2,1,25609889316,73389,73389,2,2,2,582042939,19,3,402757,282828138,10278369,694928,57510,7537729948,9251041,162424843,60889
498336.48,30,262144,64,393573,25933756962,173,4,585,10037356,11,107283,55,67,1082,292627,133992264,1172,1,66,58264,26649389,2,396147,585,174767349,501826501,7665415198,585,8799,2,1,2,2,958,1,7628038556,7584441058,9832956819,589042337,589058721,2,1,25917862828,73389,73389,2,2,2,589042337,19,3,404708,285257621,10388124,697846,58199,7628038556,9339510,164379910,60889
503394.06,30,262144,64,398060,26229397640,174,4,585,10129186,11,108564,55,67,1082,292627,133992264,1172,1,66,58924,26740458,2,396147,585,177143123,507138013,7752219383,585,8799,2,1,2,2,958,1,7714415004,7670838821,9865346120,595771399,595787783,2,1,26213941556,73389,73389,2,2,2,595771399,19,3,411573,287733338,10510768,700573,58858,7714415004,9428613,166633385,60889
