timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
595384.63,39,253952,62,382294,25184840382,14,110524943,2745,16,16,6377,2507,8,1044,3254883,4,16,150266,20,197112489,2090,1,4,5802,476397127,14,1905588508,19,30,14,3752,1044,201722684,12445223,8126827590,1040,878,4,3,1,14,14,6456,3,8118935438,7944361085,324177599,483325956,483325956,1,3,1,25132949744,73389,73389,14,14,14,483325960,10,3,344978,3339636,4228299,67401,8118935438,3254883,197502264,3155
597390.30,39,253952,62,387484,25526926914,14,111943417,2771,16,16,6377,2541,8,1089,3288309,4,16,152290,20,205291381,2180,1,4,5802,482813948,14,1931255792,19,30,14,3752,1089,203950598,12445305,8249520459,1085,904,4,3,1,14,14,6456,3,8241663763,8053322002,327823101,489833834,489833834,1,3,1,25471359400,73389,73389,14,14,14,489833838,10,3,347242,3373975,4259188,68420,8241663763,3288309,199699386,3282
599404.06,39,253952,62,394031,25958537032,14,113722066,2802,17,17,6377,2582,8,1098,3338912,4,16,154859,20,207416996,2198,1,4,5802,490956707,14,1963826828,19,31,14,3752,1098,207221113,12512020,8395994975,1094,908,4,3,1,14,14,6456,3,8387877226,8190064173,332930781,498074098,498074098,1,3,1,25899853128,73389,73389,14,14,14,498074102,10,3,353201,3425874,4315119,69624,8387877226,3338912,202914106,3306
601414.77,39,253952,62,401084,26423123702,14,115545446,2837,17,17,6377,2625,8,1134,3405281,4,16,157618,20,213725229,2270,1,4,5802,499698704,14,1998730260,19,31,14,3752,1134,211282891,12669447,8550814562,1130,943,4,3,1,14,14,6456,3,8542554819,8337031393,338912958,506959371,506959371,1,3,1,26361887324,73389,73389,14,14,14,506959375,10,3,354547,3493786,4397905,70898,8542554819,3405281,206893241,3434
603425.98,41,253952,62,408465,26909716626,14,117458254,2864,17,17,6377,2680,8,1188,3476884,4,16,160507,20,223043765,2378,1,4,5802,508840885,14,2035363540,19,31,14,3752,1188,215310432,12792504,8727215821,1184,997,4,3,1,14,14,6456,3,8718811136,8491835588,344915639,516213284,516213284,1,3,1,26843090800,73389,73389,14,14,14,516213288,10,3,358971,3567009,4482854,72369,8718811136,3476884,210835977,3642
605431.59,41,253952,62,414629,27315550760,15,119838299,2895,17,17,6377,2711,8,1206,3528675,4,16,162900,20,226656865,2414,1,4,5802,516453058,14,2065747464,19,31,14,3752,1206,218441369,12846718,8862204117,1202,1011,4,3,1,14,14,6456,3,8853806394,8620505251,350603024,523966346,523966346,1,3,1,27246250024,73389,73389,14,14,14,523966350,10,3,360167,3619948,4537882,73469,8853806394,3528675,213912009,3702
607441.77,41,253952,62,420553,27705740716,15,120929636,2913,17,17,6377,2749,8,1206,3579240,4,16,165211,20,226693063,2414,1,4,5802,523770907,14,2095083628,19,31,14,3752,1206,221549548,12851171,9000566732,1202,1011,4,3,1,14,14,6456,3,8991922258,8744861337,354806440,531375344,531375344,1,3,1,27631517920,73389,73389,14,14,14,531375348,10,3,360727,3671733,4596801,74608,8991922258,3579240,216961380,3702
609450.91,41,253952,62,427480,28162544098,15,121371869,2936,19,19,6377,2798,8,1233,3651677,4,16,167916,20,232732209,2468,1,4,5802,532329768,14,2129319072,19,33,14,3752,1233,225524419,12962026,9164647290,1229,1035,4,3,1,14,14,6456,3,9156651683,8890271034,359331673,540039433,540072201,1,3,1,28082050548,73389,73389,14,14,14,540039437,10,3,368228,3745795,4687707,75981,9156651683,3651677,220845487,3798
611465.12,41,253952,62,434930,28652693726,16,123958576,2992,19,19,6377,2838,8,1269,3724378,4,16,170793,20,239182067,2540,1,4,5802,541488343,14,2165953372,19,33,14,3752,1269,229778743,13163006,9337720040,1265,1072,4,3,1,14,14,6456,3,9328787493,9046090443,366359555,549375710,549375710,1,3,1,28567536952,73389,73389,14,14,14,549375714,10,3,370316,3820201,4783659,77398,9328787493,3724378,225004014,3935
613473.06,41,253952,62,442831,29172934180,16,125504164,3056,19,19,6377,2892,8,1350,3807953,4,16,173866,20,253876286,2702,1,4,5802,551230980,14,2204859312,19,33,14,3752,1350,234167530,13296119,9529107083,1346,1141,4,3,1,14,14,6456,3,9521063644,9212337113,372397472,559227639,559227639,1,3,1,29079837260,73389,73389,14,14,14,559227643,10,3,376288,3905581,4866528,79002,9521063644,3807953,229310086,4219
615481.15,41,253952,62,451222,29726035610,16,127012105,3130,19,19,6377,2943,8,1494,3891883,4,16,177126,20,278890623,2990,1,4,5802,561542374,14,2246169496,19,33,14,3752,1494,238637348,13364939,9732795165,1490,1307,4,3,1,14,14,6456,3,9724187581,9388787853,378380935,569702160,569702160,1,3,1,29624512352,73389,73389,14,14,14,569702164,10,3,376939,3991364,4967637,80692,9724187581,3891883,233678973,4705
617485.65,41,253952,62,457131,30116011076,17,129416023,3160,19,19,6377,2979,8,1584,3934314,4,16,179423,20,294877493,3170,1,4,5802,568831662,14,2275326648,19,33,14,3752,1584,241241498,13368893,9875122500,1580,1403,4,3,1,14,14,6456,3,9866019464,9513130339,383437767,577094330,577094330,1,3,1,30008905192,73389,73389,14,14,14,577094334,10,3,381198,4034857,5028748,81861,9866019464,3934314,236222114,4948
619490.43,41,253952,62,463164,30513247928,17,130794992,3184,19,19,6377,3018,8,1764,3977848,4,16,181749,20,325909112,3530,1,4,5802,576217466,14,2304869864,19,33,14,3752,1764,243848598,13369410,10024532205,1760,1544,4,3,1,14,14,6456,3,10015587080,9640293350,387423677,584601632,584601632,1,3,1,30399284896,73389,73389,14,14,14,584601636,10,3,383349,4079473,5076757,83104,10015587080,3977848,238781314,5452
621495.59,42,253952,62,468976,30896134050,17,132471758,3219,19,19,6377,3054,8,1917,4017010,4,16,184008,20,352008564,3836,1,4,5802,583361631,14,2333446524,19,33,14,3752,1917,246269842,13369978,10168955105,1913,1659,4,3,1,14,14,6456,3,10159519003,9762711375,391520837,591830406,591846790,1,3,1,30775181144,73389,73389,14,14,14,591830410,10,3,387401,4119693,5118762,84286,10159519003,4017010,241160643,5860
623500.21,43,253952,62,474552,31263420950,17,133928969,3245,19,19,6377,3102,8,1935,4052125,4,16,186199,20,355565798,3872,1,4,5802,590424355,14,2361632680,19,33,14,3752,1935,248887949,13373374,10290655391,1931,1672,4,3,1,14,14,6456,3,10281379694,9878437526,395598358,598911724,598911724,1,3,1,31143409680,73389,73389,14,14,14,598911728,10,3,387619,4155808,5167753,85251,10281379694,4052125,243729869,5903
