timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
569656.01,34,253952,62,373247,24591929270,18,107450243,2632,20,20,10263,2447,7,747,3327927,0,12,146687,20,14,148204438,1496,1,4,437,465112069,8,1860383504,19,34,14,114,747,197061573,11643435,7937792543,747,512,0,3,1,14,14,914,3,7930745796,7758234770,315618900,471880275,471880275,1,3,1,24537774332,73389,73389,14,14,14,471880279,6,3,313014,3403906,4373945,65790,7930745796,3327927,192695220,1816
571665.99,34,253952,62,379737,25019851856,18,109067171,2650,21,21,10263,2487,7,765,3373796,0,12,149225,20,14,151779684,1532,1,4,437,473111996,8,1892383296,19,35,14,114,765,200140680,11672563,8079108838,765,530,0,3,1,14,14,914,3,8071816105,7893548270,320348883,480075261,480075261,1,3,1,24963913604,73389,73389,14,14,14,480075265,6,3,318832,3450939,4434989,66969,8071816105,3373796,195713396,1872
573676.69,34,253952,62,387442,25526073666,18,110735413,2701,21,21,10263,2538,7,783,3445263,0,12,152229,20,14,155107955,1568,1,4,437,482649945,8,1930535144,19,35,14,114,783,204390813,11791897,8257652070,783,547,0,3,1,14,14,914,3,8250075044,8054501451,326380259,489700417,489716801,1,3,1,25464421716,73389,73389,14,14,14,489700421,6,3,320209,3524085,4506038,68449,8250075044,3445263,199892637,1934
575685.61,34,253952,62,395341,26046941430,18,112299581,2758,21,21,10263,2589,7,792,3517844,0,12,155320,20,14,157471751,1586,1,4,437,492472045,8,1969759076,19,35,14,114,792,208724721,11939618,8435244051,792,556,0,3,1,14,14,914,3,8427243700,8219528201,332405806,499644173,499644173,1,3,1,25981497028,73389,73389,14,14,14,499644177,6,3,324952,3598374,4593127,69923,8427243700,3517844,204139631,1964
577693.57,35,253952,62,403257,26568584048,18,113864760,2813,21,21,10263,2637,7,801,3595584,2,12,158403,20,14,159239200,1604,1,4,437,502225281,8,2008836472,19,35,14,114,801,213081391,12088029,8623637009,799,568,2,3,1,14,14,914,3,8615605526,8385561155,338457447,509555605,509571989,1,3,1,26496891492,73389,73389,14,14,14,509555609,6,3,325888,3677922,4692933,71491,8615605526,3595584,208396653,1992
579699.20,35,253952,62,409367,26970915436,19,116316671,2840,21,21,10263,2677,7,828,3645581,2,12,160773,20,14,164234955,1658,1,4,437,509733189,8,2038867956,19,35,14,114,828,215874851,12150167,8767794800,826,589,2,3,1,14,14,914,3,8759787892,8513864814,343765654,517185787,517185787,1,3,1,26893660956,73389,73389,14,14,14,517185791,6,3,330195,3729045,4763817,72695,8759787892,3645581,211119327,2078
581706.38,35,253952,62,416452,27439002588,19,117797827,2874,22,22,10263,2719,7,837,3708460,2,12,163550,20,14,165699511,1676,1,4,437,518543383,8,2074108888,19,36,14,114,837,219457907,12230043,8934120076,835,598,2,3,1,14,14,914,3,8925978407,8662412278,348898378,526121927,526121927,1,3,1,27358340236,73389,73389,14,14,14,526121931,6,3,338120,3793393,4866948,74075,8925978407,3708460,214599392,2111
583714.61,35,253952,62,424257,27953382776,19,119357101,2935,22,22,10263,2771,7,873,3789174,2,12,166605,20,14,171813362,1748,1,4,437,528232660,8,2112865916,19,36,14,114,873,223783404,12422651,9123689824,871,642,2,3,1,14,14,914,3,9115254102,8825981639,354959580,535916512,535916512,1,3,1,27867658656,73389,73389,14,14,14,535916516,6,3,339883,3875923,4948684,75656,9115254102,3789174,218843315,2269
585730.40,35,253952,62,432202,28475944918,19,120832030,2995,22,22,10263,2820,7,900,3867239,2,12,169677,20,14,176224718,1802,1,4,437,537967056,8,2151868224,19,36,14,114,900,228189855,12585011,9313917206,898,673,2,3,1,14,14,914,3,9305581149,8992410474,360991065,545838295,545838295,1,3,1,28382739404,73389,73389,14,14,14,545821915,6,3,343660,3955801,5049669,77245,9305581149,3867239,223148941,2368
587739.27,35,253952,62,440253,29007315714,19,122230298,3055,22,22,10263,2872,7,972,3951987,2,12,172820,20,14,189065996,1946,1,4,437,547924913,8,2191699652,19,36,14,114,972,232687971,12741608,9510199575,970,752,2,3,1,14,14,914,3,9501827092,9161550061,367030148,555921315,555921315,1,3,1,28907908412,73389,73389,14,14,14,555921319,6,3,347955,4042431,5158762,78872,9501827092,3951987,227538143,2629
589745.93,37,253952,62,448424,29544942378,19,123632549,3127,22,22,10263,2923,7,1035,4035500,2,12,175984,20,14,199908170,2072,1,4,437,557973420,8,2231829244,19,36,14,114,1035,237197478,12860594,9708099751,1033,827,2,3,1,14,14,914,3,9699425849,9333445161,373054113,566103083,566103083,1,3,1,29437360348,73389,73389,14,14,14,566103087,6,3,350173,4127849,5261722,80501,9699425849,4035500,231944859,2866
591750.96,37,253952,62,455529,30013423234,19,124859651,3183,22,22,10263,2968,7,1053,4099606,2,12,178754,20,14,204067565,2108,1,4,437,566747960,8,2266991840,19,36,14,114,1053,240836220,12944233,9879672083,1051,846,2,3,1,14,14,914,3,9870599376,9482570031,377998806,575012932,575012932,1,3,1,29900672496,73389,73389,14,14,14,575012936,6,3,351914,4193487,5335628,81923,9870599376,4099606,235509822,2939
593757.87,38,253952,62,461889,30431211194,20,127352585,3201,23,23,10263,3008,7,1098,4149628,4,12,181213,20,14,211448987,2198,1,4,437,574559589,8,2298173868,19,37,14,114,1098,243791148,12970561,10033771908,1094,887,4,3,1,14,14,914,3,10024460133,9616029821,383469618,582919927,582919927,1,3,1,30311836236,73389,73389,14,14,14,582919931,6,3,358073,4244748,5396598,83194,10024460133,4149628,238403885,3094
595763.49,38,253952,62,467976,30831536866,21,129896407,3227,23,23,10263,3046,7,1377,4192275,4,12,183579,20,14,257875274,2756,1,4,437,582050986,8,2328203944,19,37,14,114,1377,246510357,12985797,10178107462,1373,1105,4,3,1,14,14,914,3,10169086866,9743241721,388750503,590534355,590550739,1,3,1,30707786492,73389,73389,14,14,14,590534359,6,3,360145,4288491,5441577,84399,10169086866,4192275,241078221,3915
597768.74,38,253952,62,473285,31180218402,21,131588347,3250,23,23,10263,3083,7,1530,4223773,4,12,185653,20,14,284417729,3062,1,4,437,588672390,8,2354689560,19,37,14,114,1530,248747015,12985852,10299882268,1526,1214,4,3,1,14,14,914,3,10290380336,9853818774,392678643,597197881,597197881,1,3,1,31054289844,73389,73389,14,14,14,597197885,6,3,364682,4320893,5487514,85382,10290380336,4223773,243269032,4347
