timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
492034.70,68,253952,62,385106,25372482058,10,85309951,3424,13,13,4555,2527,2,1143,3445322,2,10,151186,15,0,217492086,2288,1,0,4,548,479355880,7,1917358980,14,27,11,9,1531,1143,0,0,213840034,7044595,8267333199,0,1141,1178,2,3,1,14,14,1129,0,3,8259637248,8011041704,305594908,486405518,486405518,1,3,1,0,25293086968,73389,73389,14,14,14,486405522,8,3,318124,3525400,4446351,68618,8259637248,3445322,209401679,3709
494054.06,69,253952,62,390136,25703857650,10,87504494,3475,13,13,4555,2555,3,1179,3504124,2,10,153156,15,0,223799828,2360,1,0,4,548,485551968,7,1942207872,14,27,11,9,1531,1179,0,0,217044611,7828293,8378248385,0,1177,1223,2,3,1,14,14,1129,0,3,8370164986,8116207406,311783056,492722821,492722821,1,3,1,0,25621586724,73389,73389,14,14,14,492722825,8,3,325051,3585329,4518982,69523,8370164986,3504124,212533741,3841
496063.92,70,253952,62,395023,26025700662,10,89557983,3524,13,13,4555,2588,3,1233,3565758,2,10,155069,15,0,232793826,2468,1,0,4,548,491649516,7,1966598064,14,27,11,9,1531,1233,0,0,220193557,8666589,8488525538,0,1231,1285,2,3,1,14,14,1129,0,3,8480716048,8218269029,317335725,498872410,498872410,1,3,1,0,25941365352,73389,73389,14,14,14,498872414,8,3,327569,3648119,4592875,70446,8480716048,3565758,215608913,4072
498070.51,71,253952,62,399482,26321412760,11,92134886,3555,13,13,4555,2617,3,1233,3607956,2,10,156821,15,0,233131674,2468,1,0,4,548,497181373,7,1988725492,14,27,11,9,1531,1233,0,0,222650850,8810468,8589803203,0,1231,1285,2,3,1,14,14,1129,0,3,8581504065,8311934915,322933023,504517525,504517525,1,3,1,0,26234911332,73389,73389,14,14,14,504517529,8,3,331180,3691237,4639690,71282,8581504065,3607956,218019491,4072
500077.08,71,253952,62,403920,26613178544,11,93752149,3583,13,13,4555,2638,3,1233,3645038,2,10,158538,15,0,233421258,2468,1,0,4,548,502635381,7,2010541524,14,27,11,9,1531,1233,0,0,224959266,8858382,8687302878,0,1231,1285,2,3,1,14,14,1129,0,3,8678913264,8404267227,326903584,510097992,510097992,1,3,1,0,26525095616,73389,73389,14,14,14,510097996,8,3,336416,3729158,4686720,72080,8678913264,3645038,220280971,4072
502096.10,71,253952,62,408523,26916536608,11,95028452,3613,13,13,4555,2677,3,1233,3690184,2,10,160365,15,0,233421258,2468,1,0,4,548,508391270,7,2033565080,14,27,11,9,1531,1233,0,0,227562694,9080295,8791975329,0,1231,1285,2,3,1,14,14,1129,0,3,8783616870,8500371773,331014235,515891007,515891007,1,3,1,0,26826332396,73389,73389,14,14,14,515891011,8,3,339902,3775243,4744573,72969,8783616870,3690184,222826649,4072
504109.41,72,253952,62,413273,27229626768,11,97065619,3659,14,14,4555,2699,3,1251,3740678,2,10,162224,15,0,237291498,2504,1,0,4,548,514308060,7,2057167620,14,28,11,9,1531,1251,0,0,230705870,9803858,8897139769,0,1249,1304,2,3,1,14,14,1129,0,3,8889334048,8599589417,336900267,521872438,521872438,1,3,1,0,27137366808,73389,73389,14,14,14,521872442,8,3,343581,3826776,4817808,73836,8889334048,3740678,225896701,4152
506125.73,72,253952,62,418254,27556792160,11,99438422,3711,14,14,4555,2742,4,1332,3795438,2,10,164177,15,0,250780479,2666,1,0,4,548,520469220,7,2081876880,14,28,11,9,1531,1332,0,0,233869982,10444235,9016838011,0,1330,1425,2,3,1,14,14,1129,0,3,9008245361,8703446911,343056056,528089722,528106106,1,3,1,0,27460665576,73389,73389,14,14,14,528089726,8,3,346694,3882699,4888900,74838,9008245361,3795438,228989837,4443
508147.71,72,253952,62,423291,27888175988,11,101763905,3766,14,14,4555,2762,4,1386,3849141,2,10,166125,15,0,260741984,2774,1,0,4,548,526711845,7,2106847380,14,28,11,9,1531,1386,0,0,237012424,11022292,9127743225,0,1384,1517,2,3,1,14,14,1129,0,3,9118902661,8808460778,349081241,534438078,534438078,1,3,1,0,27790780088,73389,73389,14,14,14,534438082,8,3,350528,3937479,4961544,75738,9118902661,3849141,232059757,4655
510154.43,72,253952,62,428013,28199241758,12,104291815,3804,14,14,4555,2803,4,1404,3892028,2,10,167954,15,0,264053177,2810,1,0,4,548,532435467,7,2129741868,14,28,11,9,1531,1404,0,0,239401546,11149332,9238397368,0,1402,1543,2,3,1,14,14,1129,0,3,9229719017,8907216508,354120338,540358291,540358291,1,3,1,0,28098631164,73389,73389,14,14,14,540358295,8,3,353875,3981282,5011335,76676,9229719017,3892028,234399189,4726
512169.88,72,253952,62,432824,28515247348,12,105484840,3845,15,15,4555,2828,5,1404,3941724,2,10,169836,15,0,264366893,2810,1,0,4,548,538456287,7,2153825148,14,29,11,9,1531,1404,0,0,242281363,11641382,9347289900,0,1402,1543,2,3,1,14,14,1129,0,3,9338897349,9007444200,358668266,546383285,546399669,1,3,1,0,28411078884,73389,73389,14,14,14,546366905,8,3,358236,4032025,5068228,77561,9338897349,3941724,237222223,4726
514186.90,73,253952,62,437742,28839713210,12,107642505,3900,15,15,4555,2863,5,1404,4004939,2,10,171781,15,0,264716807,2810,1,0,4,548,544613181,7,2178388180,14,29,11,9,1531,1404,0,0,245434378,12396782,9463856958,0,1402,1543,2,3,1,14,14,1129,0,3,9454688713,9110285932,364729138,552577708,552577708,1,3,1,0,28734040848,73389,73389,14,14,14,552577712,8,3,363261,4096416,5156758,78533,9454688713,4004939,240286831,4726
516202.08,73,253952,62,442894,29179249044,12,109814059,3952,15,15,4555,2888,5,1404,4063231,2,10,173773,15,0,265645889,2810,1,0,4,548,550934907,7,2203739628,14,29,11,9,1531,1404,0,0,248658336,13020492,9581387750,0,1402,1543,2,3,1,14,14,1129,0,3,9572489368,9218214465,370746218,559036434,559036434,1,3,1,0,29069042632,73389,73389,14,14,14,559020054,8,3,364682,4155872,5223127,79506,9572489368,4063231,243444542,4726
518217.27,73,253952,62,448016,29517434164,12,112037720,4003,15,15,4555,2923,5,1404,4124918,2,10,175791,15,0,266249189,2810,1,0,4,548,557329037,7,2229251532,14,29,11,9,1531,1404,0,0,251899391,13608042,9700910932,0,1402,1543,2,3,1,14,14,1129,0,3,9691761122,9325480918,376782938,565490842,565490842,1,3,1,0,29405523816,73389,73389,14,14,14,565490846,8,3,365615,4218762,5303799,80501,9691761122,4124918,246605048,4726
520235.33,73,253952,62,453555,29881960038,12,114107183,4053,15,15,4555,2957,6,1404,4188254,2,10,177941,15,0,266249189,2810,1,0,4,548,564151262,7,2256605048,14,29,11,9,1531,1404,0,0,255394236,14071810,9832378131,0,1402,1543,2,3,1,14,14,1129,0,3,9822973932,9441206918,382802178,572426863,572426863,1,3,1,0,29765344940,73389,73389,14,14,14,572410483,8,3,371891,4284589,5389179,81597,9822973932,4188254,250014639,4726
522241.90,73,253952,62,458821,30229656026,13,116721672,4105,15,15,4555,2989,6,1530,4240670,2,10,179989,15,0,288123928,3062,1,0,4,548,570682662,7,2282666064,14,29,11,9,1531,1530,0,0,258320271,14352107,9957717054,0,1528,1640,2,3,1,14,14,1129,0,3,9948972302,9552249229,388375601,579014058,579014058,1,3,1,0,30108731048,73389,73389,14,14,14,579014062,8,3,376451,4338093,5460155,82647,9948972302,4240670,252869813,5090
524256.80,74,253952,62,463991,30569030406,13,117923023,4127,16,16,4555,3025,6,1755,4289574,2,10,182012,15,0,325337092,3512,1,0,4,548,577053933,7,2308151076,14,30,11,9,1531,1755,0,0,261061833,14453589,10085396179,0,1753,1823,2,3,1,14,14,1129,0,3,10075639930,9660320271,392653153,585465036,585481420,1,3,1,0,30444181904,73389,73389,14,14,14,585465040,8,3,379842,4388019,5521937,83713,10075639930,4289574,255549704,5825
526266.40,74,253952,62,469831,30953901290,14,120724794,4176,17,17,4555,3055,6,1782,4352368,2,10,184285,15,0,331996811,3566,1,0,4,548,584270235,7,2337080940,14,31,11,9,1531,1782,0,0,264647815,15039736,10221079815,0,1780,1854,2,3,1,14,14,1129,0,3,10211896845,9783055345,399625934,592779604,592779604,1,3,1,0,30824539440,73389,73389,14,14,14,592779608,8,3,386792,4452159,5612554,84823,10211896845,4352368,259045199,5941
528279.01,74,253952,62,475595,31333078126,14,122834658,4224,17,17,4555,3127,10,1791,4415425,2,10,186564,15,0,333963782,3584,1,0,4,548,591599349,7,2366397396,14,31,11,9,1531,1791,0,0,268336775,15341806,10349871816,0,1789,1865,2,3,1,14,14,1129,0,3,10339857080,9902878654,405733876,600037902,600037902,1,3,1,0,31201970936,73389,73389,14,14,14,600037906,8,3,390677,4516525,5691510,85856,10339857080,4415425,262655326,5973
528300.78,74,253952,62,475595,31333078126,14,122834658,4224,17,17,4555,3130,10,1791,4415425,2,10,186584,22,17,341304255,3591,1,1226,4,548,591599349,7,2366397396,21,38,11,21,2150,1791,1226,131,268379959,15367691,10349879182,8,1789,1865,2,3,1,14,14,1129,144771381,3,10339857080,9902878654,695315791,600037902,600037902,2,3,1,144771381,31201970936,73389,73389,14,14,14,600037906,8,3,391324,4516525,5693504,85856,10339857080,4415425,262696523,5973
