timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
506900.72,40,253952,62,365123,24054325076,12,91637486,3201,15,15,4520,2396,19,918,3278113,4,20,143322,11,180604417,1838,1,0,4,2772,454368957,8,1817411404,10,29,5,2082,918,0,0,204905357,9709515,7892206049,0,914,1073,4,3,1,14,14,3430,0,3,7884599650,7598544032,305592499,460947632,460947632,1,3,1,0,23969276896,73389,73389,14,14,14,460947636,9,3,292259,3352486,4385437,65480,7884599650,3278113,200527545,3331
508908.22,40,253952,62,370243,24391425910,12,93473288,3256,15,15,4520,2423,19,918,3325192,4,20,145315,11,180604417,1838,1,0,4,2772,460722622,8,1842826100,10,29,5,2082,918,0,0,207904666,10233030,8005700549,0,914,1073,4,3,1,14,14,3430,0,3,7997976227,7705400919,310930524,467392133,467392133,1,3,1,0,24304390948,73389,73389,14,14,14,467392137,9,3,295155,3400731,4447060,66413,7997976227,3325192,203465351,3331
510918.50,40,253952,62,374430,24666488772,13,96178388,3275,16,16,4520,2458,19,918,3359685,4,20,146953,11,180918133,1838,1,0,4,2772,465871534,8,1863486136,10,30,5,2082,918,0,0,210139197,10320243,8101736776,0,914,1073,4,3,1,14,14,3430,0,3,8094980258,7792727460,315957392,472630695,472630695,1,3,1,0,24576796172,73389,73389,14,14,14,472630699,9,3,298731,3436078,4493132,67230,8094980258,3359685,205653903,3331
512936.16,40,253952,62,379326,24989898954,13,98390961,3317,16,16,4520,2482,19,918,3423032,4,20,148864,11,180918133,1838,1,0,4,2772,471962672,8,1887850688,10,30,5,2082,918,0,0,213267196,11058476,8212626939,0,914,1073,4,3,1,14,14,3430,0,3,8205486546,7895319811,321537006,478806575,478806575,1,3,1,0,24897941932,73389,73389,14,14,14,478806579,9,3,305288,3503542,4567852,68132,8205486546,3423032,208706706,3331
514947.83,40,253952,62,384421,25325952622,13,100685579,3365,16,16,4520,2513,19,918,3478472,4,20,150865,11,181219783,1838,1,0,4,2772,478310173,8,1913176148,10,30,5,2082,918,0,0,216438505,11698301,8322889831,0,914,1073,4,3,1,14,14,3430,0,3,8315365887,8001498414,328117215,485230374,485246758,1,3,1,0,25231979480,73389,73389,14,14,14,485230378,9,3,317143,3560111,4649552,69042,8315365887,3478472,211797036,3331
516959.85,40,253952,62,389534,25662353384,13,102912039,3424,16,16,4520,2556,19,945,3537073,4,20,152868,11,185717138,1892,1,0,4,2772,484648479,8,1938529428,10,30,5,2082,945,0,0,219686889,12314034,8442570692,0,941,1102,4,3,1,14,14,3430,0,3,8434399589,8108309744,334210283,491660650,491660650,1,3,1,0,25566353832,73389,73389,14,14,14,491660654,9,3,325425,3619948,4736786,70045,8434399589,3537073,214958301,3433
518979.21,41,253952,62,395056,26025646018,13,104846480,3478,16,16,4520,2584,19,990,3595205,4,20,155021,11,193860278,1982,1,0,4,2772,491477233,8,1965844352,10,30,5,2082,990,0,0,223018227,12830250,8564552433,0,986,1154,4,3,1,14,14,3430,0,3,8556254937,8223268490,339967920,498602704,498602704,1,3,1,0,25927340640,73389,73389,14,14,14,498602708,9,3,333702,3679348,4820633,71042,8556254937,3595205,218205913,3600
520988.89,41,253952,62,400737,26399826264,13,107131401,3534,16,16,4520,2617,21,1026,3657427,4,20,157245,11,200423437,2054,1,0,4,2772,498523587,8,1994094348,10,30,5,2082,1026,0,0,226510278,13354605,8687946947,0,1022,1197,4,3,1,14,14,3430,0,3,8679651108,8341613723,346244592,505765942,505782326,1,3,1,0,26299829016,73389,73389,14,14,14,505765946,9,3,340497,3742856,4908389,72060,8679651108,3657427,221610340,3762
522994.53,41,253952,62,405684,26725323030,14,109602209,3564,16,16,4520,2654,21,1152,3692498,4,20,159168,11,221342117,2306,1,0,4,2772,504604548,8,2018418192,10,30,5,2082,1152,0,0,228904269,13391058,8802938860,0,1148,1283,4,3,1,14,14,3430,0,3,8794543551,8445163340,351143710,511966842,511966842,1,3,1,0,26622275816,73389,73389,14,14,14,511966846,9,3,343886,3778841,4952451,73029,8794543551,3692498,223960377,4144
525003.11,41,253952,62,411388,27100845754,14,110729764,3602,17,17,4520,2687,21,1197,3738306,4,20,161406,11,229136030,2396,1,0,4,2772,511712883,8,2046851532,10,31,5,2082,1197,0,0,232219858,13570586,8927143011,0,1193,1320,4,3,1,14,14,3430,0,3,8919022995,8563841396,355763775,519160689,519160689,1,3,1,0,26996355860,73389,73389,14,14,14,519160693,9,3,352006,3825847,5016582,74045,8919022995,3738306,227211954,4291
527017.64,41,253952,62,417361,27495176056,14,113100716,3658,17,17,4520,2725,21,1260,3794740,4,20,163746,11,241224616,2522,1,0,4,2772,519124889,8,2076499556,10,31,5,2082,1260,0,0,235827658,13932065,9066348278,0,1256,1386,4,3,1,14,14,3430,0,3,9057706617,8689353644,362038843,526645130,526645130,1,3,1,0,27385546792,73389,73389,14,14,14,526645134,9,3,357192,3883609,5097216,75196,9057706617,3794740,230739251,7545
529031.64,41,253952,62,423537,27902411988,14,114945730,3707,17,17,4520,2765,21,1260,3851852,4,20,166143,11,242141632,2522,1,0,4,2772,526732866,8,2106866780,10,31,5,2082,1260,0,0,239577531,14275585,9212779636,0,1256,1386,4,3,1,14,14,3430,0,3,9204005049,8819135016,368016070,534377490,534377490,1,3,1,0,27787629512,73389,73389,14,14,14,534377494,9,3,361418,3942130,5169965,76402,9204005049,3851852,234416508,7545
531036.95,41,253952,62,429208,28276033402,15,117516289,3749,17,17,4520,2799,21,1314,3898019,4,20,168346,11,252141285,2630,1,0,4,2772,533733901,8,2134935604,10,31,5,2082,1314,0,0,242508376,14384287,9346261596,0,1310,1464,4,3,1,14,14,3430,0,3,9337241985,8938240178,373616067,541460967,541460967,1,3,1,0,28155970316,73389,73389,14,14,14,541460971,9,3,365105,3989459,5242871,77507,9337241985,3898019,237274568,7738
533042.36,41,253952,62,434562,28629374610,15,119180147,3782,17,17,4520,2837,21,1386,3935468,4,20,170430,11,264978835,2774,1,0,4,2772,540323768,8,2161295072,10,31,5,2082,1386,0,0,244918081,14387053,9474712655,0,1382,1537,4,3,1,14,14,3430,0,3,9465869214,9050936185,377531053,548144751,548161135,1,3,1,0,28503527084,73389,73389,14,14,14,548144755,9,3,367636,4027897,5282798,78575,9465869214,3935468,239644441,7949
535047.72,41,253952,62,440454,29016682880,15,120409603,3808,17,17,4520,2869,21,1404,3978693,4,20,172722,11,267989702,2810,1,0,4,2772,547616590,8,2190466360,10,31,5,2082,1404,0,0,247753737,14391767,9606806097,0,1400,1557,4,3,1,14,14,3430,0,3,9597573557,9173848144,381759055,555547716,555547716,1,3,1,0,28888481264,73389,73389,14,14,14,555547720,9,3,374390,4072222,5344684,79656,9597573557,3978693,242418322,7999
537065.19,41,253952,62,445877,29373942772,15,121895434,3821,17,17,4520,2909,21,1449,4017727,4,20,174832,11,276152090,2900,1,0,4,2772,554272787,8,2217026484,10,31,5,2082,1449,0,0,250267120,14400512,9739241918,0,1445,1592,4,3,1,14,14,3430,0,3,9730437688,9287898516,385765251,562309546,562309546,1,3,1,0,29240096424,73389,73389,14,14,14,562309550,9,3,379191,4112302,5391633,80773,9730437688,4017727,244884848,8116
539073.93,41,253952,62,452278,29795972568,16,124074046,3845,19,19,4520,2943,21,1449,4077848,4,20,177340,11,276465806,2900,1,0,4,2772,562235777,8,2248943108,10,33,5,2082,1449,0,0,254215347,14601905,9879185083,0,1445,1592,4,3,1,14,14,3430,0,3,9870762971,9421410077,391955204,570385970,570385970,1,3,1,0,29660070472,73389,73389,14,14,14,570385974,9,3,386746,4173795,5476457,81932,9870762971,4077848,248748383,8116
541082.75,42,253952,62,459805,30292121682,16,125645378,3902,19,19,4520,2994,21,1449,4147770,4,20,180262,11,277732736,2900,1,0,4,2772,571505263,8,2285956492,10,33,5,2082,1449,0,0,258518395,14759046,10061622758,0,1445,1592,4,3,1,14,14,3430,0,3,10052140096,9579976098,398114629,579787339,579787339,1,3,1,0,30148941660,73389,73389,14,14,14,579787343,9,3,389705,4245496,5563584,83443,10052140096,4147770,252964463,8116
543090.03,42,253952,62,467937,30828209660,16,127141007,3966,19,19,4520,3043,21,1449,4223767,4,20,183420,11,278975534,2900,1,0,4,2772,581514914,8,2326059656,10,33,5,2082,1449,0,0,262963632,14845219,10262714128,0,1445,1592,4,3,1,14,14,3430,0,3,10253328454,9751051687,404125816,589940213,589940213,1,3,1,0,30676891108,73389,73389,14,14,14,589940217,9,3,394192,4323330,5661316,85110,10253328454,4223767,257312144,8116
545094.60,42,253952,62,474505,31259640930,17,129552297,4010,19,19,4520,3092,21,1530,4269648,4,20,185949,11,292801334,3062,1,0,4,2772,589620988,8,2358483952,10,33,5,2082,1530,0,0,266066315,14875866,10414764663,0,1526,1707,4,3,1,14,14,3430,0,3,10404865894,9887980439,409660800,598162378,598162378,1,3,1,0,31104443688,73389,73389,14,14,14,598162382,9,3,398514,4370469,5728334,86335,10404865894,4269648,260347930,8380
545723.64,42,253952,62,475976,31357275118,17,130227657,4013,19,19,4520,3130,21,1530,4277504,4,20,186584,15,300745107,3069,1,1226,4,2772,591599349,8,2366397396,14,40,10,2307,1530,1226,90,266796269,14878341,10448113706,8,1526,1707,4,3,1,14,14,3430,149341425,3,10438182681,9918663534,709718680,600037902,600037902,1,3,1,149341425,31201970936,73389,73389,14,14,14,600037906,9,3,399323,4378574,5736283,86596,10438182681,4277504,261069965,8380
