timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
557864.67,38,253952,62,366124,24122720658,12,102998620,0,2561,15,15,9101,2406,11,630,2906708,21,143889,19,28,126989514,1262,1,0,4,420,456226107,5,1824774836,18,29,0,14,107,630,0,0,187818506,13988885,7796356089,0,630,619,3,1,14,14,887,3,7789619215,7611037974,303853043,462847546,462847546,1,3,1,24068072424,73389,73389,14,14,14,462847550,5,3,406776,2978600,4060233,64629,7789619215,2906708,183765715,1864
559869.41,38,253952,62,373567,24614293830,13,105268631,0,2612,15,15,9101,2446,11,639,2959122,21,146819,19,28,128487985,1280,1,0,4,420,465505333,5,1862021332,18,29,0,14,107,639,0,0,191252034,14046899,7958459238,0,639,627,3,1,14,14,887,3,7951454400,7766192707,309608648,472275206,472291590,1,3,1,24558310744,73389,73389,14,14,14,472275210,5,3,410245,3032295,4117102,65957,7951454400,2959122,187142514,1885
561881.27,38,253952,62,380993,25103461828,13,106597803,0,2650,16,16,9101,2501,11,648,3011780,21,149724,19,28,129986824,1298,1,0,4,420,474726870,5,1898842856,18,30,0,14,107,648,0,0,194634500,14067857,8125436392,0,648,636,3,1,14,14,887,3,8117772804,7921309882,314338298,481613198,481613198,1,3,1,25043886328,73389,73389,14,14,14,481613202,5,3,419873,3086260,4196992,67348,8117772804,3011780,190445223,1912
563886.61,39,253952,62,389774,25681129456,13,107717021,0,2732,16,16,9101,2549,11,666,3076233,21,153157,19,28,133013600,1334,1,0,4,420,485647806,5,1942526496,18,30,0,14,107,666,0,0,199274778,14123381,8313954749,0,666,654,3,1,14,14,887,3,8306109442,8103809769,320140405,492690053,492690053,1,3,1,25619882788,73389,73389,14,14,14,492690057,5,3,424195,3152353,4277851,68892,8306109442,3076233,195004827,1975
565893.04,40,253952,62,395827,26079713226,14,110383986,0,2752,16,16,9101,2592,11,666,3108990,21,155529,19,28,133013600,1334,1,0,4,420,493146409,5,1972585636,18,30,0,14,107,666,0,0,201618480,14123854,8452979627,0,666,654,3,1,14,14,887,3,8445175677,8230185412,325151622,500295659,500295659,1,3,1,26015374300,73389,73389,14,14,14,500295663,5,3,432538,3185925,4326808,70055,8445175677,3108990,197298769,1975
567900.13,41,253952,62,404670,26662711016,14,111640589,0,2813,17,17,9101,2642,11,675,3178035,21,158989,19,28,135139156,1352,1,0,4,420,504123204,5,2016492816,18,31,0,14,107,675,0,0,206081174,14212047,8648368579,0,675,664,3,1,14,14,887,3,8640647081,8414772512,330919395,511429414,511445798,1,3,1,26594329560,73389,73389,14,14,14,511429418,5,3,440087,3256617,4414500,71663,8640647081,3178035,201674846,2005
569905.32,41,253952,62,411643,27122191206,15,113607013,0,2852,17,17,9101,2691,11,684,3231265,21,161704,19,28,136637727,1370,1,0,4,420,512707900,5,2050831600,18,31,0,14,107,684,0,0,209266166,14251701,8813454642,0,684,667,3,1,14,14,887,3,8805347999,8561200269,336132794,520169390,520169390,1,3,1,27048808312,73389,73389,14,14,14,520169394,5,3,447572,3311144,4487528,73036,8805347999,3231265,204786933,2026
571913.32,41,253952,62,418618,27581597346,15,115418458,0,2877,18,18,9101,2729,11,684,3286541,21,164405,19,28,136649793,1370,1,0,4,420,521288434,5,2085153736,18,32,0,14,107,684,0,0,212627945,14315561,8972233971,0,684,667,3,1,14,14,887,3,8964262073,8707279196,341368681,528903333,528919717,1,3,1,27502973348,73389,73389,14,14,14,528903337,5,3,457540,3367759,4564511,74341,8964262073,3286541,208071857,2026
573920.69,42,253952,62,426601,28106829992,15,117040636,0,2920,18,18,9101,2788,12,738,3365357,21,167507,19,28,145973113,1478,1,0,4,420,531074003,5,2124231384,18,32,0,14,107,738,0,0,216865523,14428409,9165823135,0,738,715,3,1,14,14,887,3,9157429399,8874436599,347334849,538863473,538879857,1,3,1,28020900628,73389,73389,14,14,14,538863477,5,3,462928,3448351,4659447,75962,9157429399,3365357,212214659,2235
575929.14,42,253952,62,434707,28639692178,15,118686816,0,2981,18,18,9101,2833,12,945,3436430,21,170662,19,28,180006057,1892,1,0,4,420,541129365,5,2164452988,18,32,0,14,107,945,0,0,221205791,14562805,9355571913,0,945,902,3,1,14,14,887,3,9346881268,9043905807,353440936,549029931,549029931,1,3,1,28549556444,73389,73389,14,14,14,549029935,5,3,466560,3521148,4735254,77528,9346881268,3436430,216479290,2951
577942.26,42,253952,62,442773,29170552772,15,120207451,0,3040,18,18,9101,2892,12,1152,3509737,21,173804,19,28,215676864,2306,1,0,4,420,551027383,5,2204109532,18,32,0,14,107,1152,0,0,225547657,14721241,9549016317,0,1152,1097,3,1,14,14,887,3,9540292883,9213172798,359442289,559084501,559100885,1,3,1,29072394084,73389,73389,14,14,14,559084505,5,3,471615,3596140,4824949,79147,9540292883,3509737,220731622,3695
579947.76,42,253952,62,448651,29556679496,16,122872507,0,3068,18,18,9101,2923,12,1233,3548410,21,176061,19,28,229512661,2468,1,0,4,420,558227845,5,2232911380,18,32,0,14,107,1233,0,0,228081198,14742496,9685447675,0,1233,1149,3,1,14,14,887,3,9677025351,9336181885,364660829,566419771,566436155,1,3,1,29453828124,73389,73389,14,14,14,566419775,5,3,475269,3635779,4881941,80268,9677025351,3548410,223208264,3920
581955.41,43,253952,62,456136,30049312266,17,125193773,0,3101,20,20,9101,2973,12,1440,3611974,21,178983,20,28,265604633,2882,1,0,4,420,567442531,5,2269705608,19,34,0,14,115,1440,0,0,231954605,14817554,9867896041,0,1440,1333,3,1,14,14,887,3,9858798861,9493013801,370925442,575782339,575782339,1,3,1,29940681660,73389,73389,14,14,14,575782343,5,3,483885,3700869,4973964,81783,9858798861,3611974,226989799,4609
583964.87,43,253952,62,464068,30573160020,17,126748068,0,3165,20,20,9101,3019,12,1539,3686511,21,182061,20,28,283948408,3080,1,0,4,420,577188378,5,2308753512,19,34,0,14,115,1539,0,0,236283764,14965073,10059475256,0,1539,1414,3,1,14,14,887,3,10051002157,9660292722,376941414,585699360,585715744,1,3,1,30456366752,73389,73389,14,14,14,585699364,5,3,489402,3777216,5055745,83365,10051002157,3686511,231237339,4974
585975.26,43,253952,62,471944,31091148484,17,128176441,0,3230,20,20,9101,3074,12,1728,3759880,21,185129,20,28,316015500,3458,1,0,4,420,586956416,5,2347825664,19,34,0,14,115,1728,0,0,240696338,15181453,10250130240,0,1728,1585,3,1,14,14,887,3,10240837408,9825060393,382974289,595539223,595539223,1,3,1,30968039628,73389,73389,14,14,14,595539227,5,3,495697,3852299,5153585,84930,10240837408,3759880,235552239,5653
586977.14,43,253952,62,475502,31326005932,18,128894505,1,3264,21,21,9101,3127,12,1728,3790884,21,186584,27,28,324285055,3465,1,1226,4,420,591599349,5,2366397396,26,42,10,19,631,1728,1226,132,242886904,15284813,10327189871,8,1728,1585,3,1,14,14,887,3,10317679843,9899463122,527684270,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,5,3,497746,3884121,5187583,85536,10317679843,3790884,237708893,5653
