timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
643951.42,34,253952,62,379866,25023781554,16,96513191,0,2381,19,19,9566,2484,4,1143,2788790,22,149141,20,21,215110440,2288,1,0,4,1438,472863834,5,1891390632,19,33,0,14,121,1143,0,0,197484615,4497811,8165397177,0,1143,775,3,1,14,14,1947,3,8158004017,7901367431,298066795,479708139,479708139,1,3,1,24944823260,73389,73389,14,14,14,479708143,6,3,331041,2861011,3858539,67695,8158004017,2788790,193633605,3171
645960.90,34,253952,62,386890,25487002258,16,98617379,0,2419,19,19,9566,2533,4,1188,2851443,22,151885,20,21,223895734,2378,1,0,4,1438,481535321,5,1926076476,19,33,0,14,121,1188,0,0,201369204,4627041,8331740179,0,1188,818,3,1,14,14,1947,3,8324205918,8048783353,304182720,488519684,488519684,1,3,1,25403023600,73389,73389,14,14,14,488519688,6,3,336098,2925220,3932382,69077,8324205918,2851443,197444491,3311
647966.31,34,253952,62,393027,25891066920,17,101272094,0,2456,19,19,9566,2570,4,1224,2896983,22,154272,20,21,230750288,2450,1,0,4,1438,489108708,5,1956434832,19,33,0,14,121,1224,0,0,204359944,4651718,8477644340,0,1224,843,3,1,14,14,1947,3,8469996429,8177440928,309848761,496201177,496201177,1,3,1,25802461236,73389,73389,14,14,14,496201181,6,3,338399,2971884,3987456,70284,8469996429,2896983,200380267,3427
649973.81,35,253952,62,399147,26295420312,17,102612265,0,2476,20,20,9566,2615,4,1314,2945301,22,156649,20,21,246515296,2630,1,0,4,1438,496603017,5,1986347432,19,34,0,14,121,1314,0,0,207315864,4694782,8623909706,0,1314,903,3,1,14,14,1947,3,8616546864,8306723222,314041090,503834789,503834789,1,3,1,26199409060,73389,73389,14,14,14,503834793,6,3,342887,3021342,4048409,71513,8616546864,2945301,203275335,3680
651988.37,36,253952,62,405915,26741574216,17,104595097,0,2502,20,20,9566,2654,4,1332,3005209,22,159283,20,21,250128386,2666,1,0,4,1438,504954964,5,2019819856,19,34,0,14,121,1332,0,0,211204809,4845241,8779266462,0,1332,917,3,1,14,14,1947,3,8771374839,8448524960,320204637,512320813,512320813,1,3,1,26640682308,73389,73389,14,14,14,512320817,6,3,348693,3082703,4146284,72802,8771374839,3005209,207066537,3735
653994.82,36,253952,62,412401,27168848790,17,106521523,0,2544,20,20,9566,2690,4,1359,3060392,22,161823,20,21,254938075,2720,1,0,4,1438,513049584,5,2052133904,19,34,0,14,121,1359,0,0,214923180,4951922,8924507735,0,1359,950,3,1,14,14,1947,3,8916877252,8583747236,325937641,520497700,520497700,1,3,1,27065880432,73389,73389,14,14,14,520497704,6,3,351997,3139279,4216315,74000,8916877252,3060392,210715011,3822
656006.92,37,253952,62,417768,27523066098,18,109246300,0,2561,20,20,9566,2730,4,1440,3093580,22,163924,20,21,269083557,2882,1,0,4,1438,519674412,5,2078697648,19,34,0,14,121,1440,0,0,217209670,4975933,9054709176,0,1440,1014,3,1,14,14,1947,3,9046727229,8696772603,330971409,527216411,527249179,1,3,1,27415253404,73389,73389,14,14,14,527216415,6,3,355040,3173415,4259207,75073,9046727229,3093580,212958693,4037
658021.19,37,253952,62,424514,27967102514,18,109372239,0,2583,20,20,9566,2768,12,1467,3149416,22,166547,20,21,274230868,2936,1,0,4,1438,528044970,5,2112050616,19,34,0,14,121,1467,0,0,221041873,5048837,9204115018,0,1467,1053,3,1,14,14,1947,3,9195869298,8837339382,334998452,535706753,535706753,1,3,1,27856751188,73389,73389,14,14,14,535706757,6,3,357057,3230628,4331171,76304,9195869298,3149416,216719065,4141
660028.60,37,253952,62,431238,28411176050,18,110970261,0,2620,21,21,9566,2817,12,1530,3208263,22,169185,20,21,285354555,3062,1,0,4,1438,536371797,5,2145487188,19,35,0,14,121,1530,0,0,224844517,5177633,9362322451,0,1530,1144,3,1,14,14,1947,3,9354071102,8978431800,340527687,544153532,544153532,1,3,1,28295983696,73389,73389,14,14,14,544153536,6,3,360385,3290958,4411018,77619,9354071102,3208263,220442001,4353
662040.09,37,253952,62,436496,28756951768,19,113789407,0,2636,21,21,9566,2845,12,1620,3237940,22,171220,20,21,300999302,3242,1,0,4,1438,542838013,5,2171287556,19,35,0,14,121,1620,0,0,227059295,5181385,9481528415,0,1620,1224,3,1,14,14,1947,3,9473556813,9088420386,345564305,550729105,550729105,1,3,1,28637913492,73389,73389,14,14,14,550729109,6,3,363165,3321477,4444966,78600,9473556813,3237940,222622870,4582
664046.28,38,253952,62,442185,29132597450,19,114840160,0,2669,21,21,9566,2885,12,1629,3280346,22,173446,20,21,303439272,3260,1,0,4,1438,549880115,5,2199455744,19,35,0,14,121,1629,0,0,229790786,5200344,9620811482,0,1629,1236,3,1,14,14,1947,3,9612995685,9207812715,349053416,557885866,557885866,1,3,1,29010065064,73389,73389,14,14,14,557885870,6,3,366663,3364975,4504991,79762,9612995685,3280346,225294444,4614
666060.38,38,253952,62,448278,29533537208,19,115713339,0,2693,21,21,9566,2922,12,1629,3328980,22,175823,20,21,303463404,3260,1,0,4,1438,557428838,5,2229650600,19,35,0,14,121,1629,0,0,233106276,5260512,9754947088,0,1629,1236,3,1,14,14,1947,3,9746513972,9334722395,353600516,565542783,565542783,1,3,1,29408224748,73389,73389,14,14,14,565542787,6,3,374853,3414819,4580878,80860,9746513972,3328980,228534165,4614
668070.81,39,253952,62,454732,29958678432,19,115884727,0,2723,22,22,9566,2957,12,1629,3392419,22,178342,20,21,304066704,3260,1,0,4,1438,565409134,5,2261636536,19,36,0,14,121,1629,0,0,236891603,5341068,9899176797,0,1629,1236,3,1,14,14,1947,3,9892558925,9469650001,357630033,573621366,573654134,1,3,1,29828311064,73389,73389,14,14,14,573621370,6,3,382668,3479737,4664884,82056,9892558925,3392419,232235616,4614
670079.45,39,253952,62,461396,30397328830,19,118477059,0,2758,22,22,9566,3006,12,1629,3455261,22,180934,20,21,304078770,3260,1,0,4,1438,573617915,5,2294471660,19,36,0,14,121,1629,0,0,240673922,5461682,10062531852,0,1629,1236,3,1,14,14,1947,3,10054712090,9609776233,364120804,581964252,581964252,1,3,1,30261289168,73389,73389,14,14,14,581947872,6,3,388838,3544123,4750623,83405,10054712090,3455261,235932332,4614
672088.95,40,253952,62,468203,30846065956,20,120538913,0,2798,23,23,9566,3045,12,1791,3517535,22,183577,20,21,331669187,3584,1,0,4,1438,582021180,5,2327955472,19,37,0,14,121,1791,0,0,244428585,5588046,10228270949,0,1791,1378,3,1,14,14,1947,3,10219962562,9752513423,370051195,590503302,590503302,1,3,1,30706171736,73389,73389,14,14,14,590503306,6,3,396839,3607940,4841555,84783,10219962562,3517535,239596199,5163
674094.67,40,253952,62,473759,31212078334,21,123185184,0,2835,23,23,9566,3086,12,1881,3559245,22,185753,20,21,347920880,3764,1,0,4,1438,588986663,5,2355882156,19,37,0,14,121,1881,0,0,247239130,5635148,10356129972,0,1881,1443,3,1,14,14,1947,3,10347184026,9868517919,375553891,597502700,597502700,1,3,1,31070140432,73389,73389,14,14,14,597502704,6,3,397299,3650714,4885431,85823,10347184026,3559245,242362980,5460
675002.69,40,253952,62,475749,31343110340,22,124247940,1,2837,23,23,9566,3127,12,1881,3570489,22,186584,27,21,355563003,3771,1,1226,4,1438,591599349,5,2366397396,26,44,14,19,890,1881,1226,80,248167115,5635193,10400633127,8,1881,1443,3,1,14,14,1947,3,10391382686,9909557758,521057840,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,6,3,397365,3662275,4899573,86165,10391382686,3570489,243276857,5460
