timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
602172.24,26,253952,62,351329,23144745468,15,98913421,2450,18,18,5944,2306,4,1053,2853046,4,32,138115,13,128,199210849,2108,1,0,4,2820,437905009,10,1751490676,12,32,55,8,2297,1053,0,0,186920102,10141405,7452466795,0,1049,1122,4,3,1,14,14,3520,0,3,7445824027,7299333412,295541554,444270940,444270940,1,3,1,0,23102088912,73389,73389,14,14,14,444270944,10,3,357867,2925496,3933355,61982,7445824027,2853046,182993913,3817
604180.46,27,253952,62,358662,23628446050,15,100892420,2481,18,18,5944,2360,5,1098,2923674,4,32,140985,13,128,207342464,2198,1,0,4,2820,446985807,10,1787814168,12,32,55,8,2297,1098,0,0,190967254,10297263,7615081482,0,1094,1171,4,3,1,14,14,3520,0,3,7608161815,7452706874,301715262,453489926,453489926,1,3,1,0,23581476184,73389,73389,14,14,14,453489930,10,3,361068,2997754,4029168,63340,7608161815,2923674,186945404,3997
606185.67,27,253952,62,363933,23976206164,16,103049724,2503,18,18,5944,2390,5,1152,2956764,4,32,143056,13,128,216244195,2306,1,0,4,2820,453554430,10,1814153160,12,32,55,8,2297,1152,0,0,193344575,10299366,7731416580,0,1148,1194,4,3,1,14,14,3520,0,3,7724002639,7562634038,306249527,460155167,460155167,1,3,1,0,23928068716,73389,73389,14,14,14,460155171,10,3,363979,3031733,4076184,64294,7724002639,2956764,189275809,4150
608198.28,27,253952,62,371042,24444412810,16,104756430,2525,19,19,5944,2429,5,1179,3023108,4,32,145845,13,128,221311511,2360,1,0,4,2820,462373677,10,1849430056,12,33,55,8,2297,1179,0,0,197163435,10372611,7885195490,0,1175,1215,4,3,1,14,14,3520,0,3,7878011594,7710391364,311842484,469138744,469138744,1,3,1,0,24394362752,73389,73389,14,14,14,469122364,10,3,371202,3099538,4144760,65563,7878011594,3023108,193026226,4254
610215.48,27,253952,62,378111,24909653552,16,106548406,2567,19,19,5944,2482,7,1233,3089518,4,32,148605,13,128,230567314,2468,1,0,4,2820,471105720,10,1884358296,12,33,55,8,2297,1233,0,0,201237156,10531253,8045410500,0,1229,1256,4,3,1,14,14,3520,0,3,8038240670,7858568073,317858305,477973150,477973150,1,3,1,0,24854603832,73389,73389,14,14,14,477973154,10,3,373841,3167451,4252716,66903,8038240670,3089518,196992133,4452
612223.65,28,253952,62,385810,25417002462,16,108207964,2619,19,19,5944,2533,7,1242,3164257,4,32,151613,13,128,232066619,2486,1,0,4,2820,480649809,10,1922534696,12,33,55,8,2297,1242,0,0,205509483,10673254,8222502110,0,1238,1262,4,3,1,14,14,3520,0,3,8214781686,8019486482,323894196,487653047,487653047,1,3,1,0,25357958476,73389,73389,14,14,14,487653051,10,3,376584,3243929,4327882,68358,8214781686,3164257,201189455,4493
614234.45,29,253952,62,393618,25931591324,16,109584712,2690,19,19,5944,2582,7,1242,3236543,4,32,154660,13,128,232380335,2486,1,0,4,2820,490306943,10,1961227772,12,33,55,8,2297,1242,0,0,210023102,10832367,8401103229,0,1238,1262,4,3,1,14,14,3520,0,3,8393616129,8183044467,329940382,497447632,497447632,1,3,1,0,25867276896,73389,73389,14,14,14,497447636,10,3,379150,3319896,4419301,69845,8393616129,3236543,205611817,4493
616239.23,29,253952,62,401290,26437194894,16,110857543,2753,19,19,5944,2632,7,1242,3298614,4,32,157653,13,128,232681985,2486,1,0,4,2820,499802584,10,1999210336,12,33,55,8,2297,1242,0,0,214098893,10872388,8578197350,0,1238,1262,4,3,1,14,14,3520,0,3,8570027059,8343478445,335323997,507094761,507094761,1,3,1,0,26368927604,73389,73389,14,14,14,507094765,10,3,383330,3383520,4489394,71295,8570027059,3298614,209617675,4493
618245.14,29,253952,62,406828,26801750106,17,113494532,2766,19,19,5944,2666,7,1242,3333509,4,32,159813,13,128,232694051,2486,1,0,4,2820,506657095,10,2026563584,12,33,55,8,2297,1242,0,0,216473559,10872441,8707250100,0,1238,1262,4,3,1,14,14,3520,0,3,8699381776,8459562111,340335976,514030782,514030782,1,3,1,0,26729600696,73389,73389,14,14,14,514030786,10,3,384021,3419303,4522378,72375,8699381776,3333509,211959454,4493
620250.04,30,253952,62,412119,27150359246,17,114514357,2784,19,19,5944,2698,7,1242,3364807,4,32,161868,13,128,232694051,2486,1,0,4,2820,513153802,10,2052615208,12,33,55,8,2297,1242,0,0,218746577,10872565,8830005392,0,1238,1262,4,3,1,14,14,3520,0,3,8821783657,8570564410,343258478,520653348,520653348,1,3,1,0,27073974128,73389,73389,14,14,14,520653352,10,3,385880,3451469,4566326,73389,8821783657,3364807,214188619,4493
622255.37,30,253952,62,417456,27503310302,17,116435946,2819,19,19,5944,2732,7,1314,3398946,4,32,163961,13,128,245623170,2630,1,0,4,2820,519790032,10,2079160128,12,33,55,8,2297,1314,0,0,221164537,10875134,8956359864,0,1310,1335,4,3,1,14,14,3520,0,3,8948295084,8682694190,347968915,527367741,527367741,1,3,1,0,27423122564,73389,73389,14,14,14,527367745,10,3,392325,3486515,4613417,74448,8948295084,3398946,216559594,4688
624260.63,30,253952,62,423088,27874327548,17,117944391,2846,19,19,5944,2769,7,1314,3437066,4,32,166155,13,128,245924820,2630,1,0,4,2820,526771510,10,2107086040,12,33,55,8,2297,1314,0,0,223796886,10876944,9089649080,0,1310,1335,4,3,1,14,14,3520,0,3,9081219471,8800494143,352111110,534432675,534432675,1,3,1,0,27790499132,73389,73389,14,14,14,534432679,10,3,394054,3525641,4659396,75552,9081219471,3437066,219146065,4688
626268.40,30,253952,62,429634,28305196434,17,119575956,2875,20,20,5944,2800,7,1359,3490706,4,32,168687,13,128,253976869,2720,1,0,4,2820,534820073,10,2139280292,12,34,55,8,2297,1359,0,0,227303467,10959306,9233882699,0,1355,1381,4,3,1,14,14,3520,0,3,9225851878,8937284473,357272954,542628105,542644489,1,3,1,0,28216661492,73389,73389,14,14,14,542628109,10,3,398509,3580583,4720212,76742,9225851878,3490706,222591958,4836
628274.32,30,253952,62,435157,28669065938,18,121557635,2894,20,20,5944,2840,7,1377,3531340,4,32,170842,13,128,257288844,2756,1,0,4,2820,541655302,10,2166556708,12,34,55,8,2297,1377,0,0,229935192,10971055,9368288290,0,1373,1394,4,3,1,14,14,3520,0,3,9359892631,9053190103,361951050,549561967,549561967,1,3,1,0,28577222316,73389,73389,14,14,14,549561971,10,3,401495,3622279,4774262,77863,9359892631,3531340,225169737,4887
630280.16,30,253952,62,440689,29032299252,19,123165594,2919,21,21,5944,2870,7,1449,3569085,4,32,172975,13,128,269605491,2900,1,0,4,2820,548413190,10,2193587956,12,35,55,8,2297,1449,0,0,232561601,10992035,9494819902,0,1445,1438,4,3,1,14,14,3520,0,3,9486319471,9168651621,366203984,556465220,556465220,1,3,1,0,28936191472,73389,73389,14,14,14,556465224,10,3,408390,3661107,4827149,78910,9486319471,3569085,227743363,5064
632285.63,30,253952,62,445959,29379290816,19,125168463,2957,21,21,5944,2910,7,1530,3605836,4,32,175035,13,128,283447930,3062,1,0,4,2820,554888142,10,2219552568,12,35,55,8,2297,1530,0,0,234934091,10992440,9626940557,0,1526,1500,4,3,1,14,14,3520,0,3,9617943625,9279039516,370579052,563065369,563065369,1,3,1,0,29279399220,73389,73389,14,14,14,563065373,10,3,415204,3698852,4877178,80008,9617943625,3605836,230065920,5283
634300.66,30,253952,62,451382,29737965616,19,126407347,2983,21,21,5944,2941,7,1638,3649498,4,32,177172,13,128,303013323,3278,1,0,4,2820,561671090,10,2246684360,12,35,55,8,2297,1638,0,0,237630372,11072473,9755127598,0,1634,1607,4,3,1,14,14,3520,0,3,9746157963,9393241452,374589392,569879781,569879781,1,3,1,0,29633748644,73389,73389,14,14,14,569879785,10,3,421859,3743547,4933987,81063,9746157963,3649498,232705495,5625
636314.36,30,253952,62,457630,30148158504,20,128210702,3039,22,22,5944,2986,7,1854,3714941,4,32,179573,13,128,339374895,3710,1,0,4,2820,569291863,10,2277102880,12,36,55,8,2297,1854,0,0,241197735,11278364,9911545119,0,1850,1788,4,3,1,14,14,3520,0,3,9903354336,9524961906,380152271,577608711,577608711,1,3,1,0,30035653004,73389,73389,14,14,14,577608715,10,3,429324,3810420,5012889,82373,9903354336,3714941,236194080,6352
638320.45,30,253952,62,463440,30532337342,21,130480313,3087,23,23,5944,3018,7,1980,3763040,4,32,181840,13,128,362158762,3962,1,0,4,2820,576488789,10,2305955156,12,37,55,8,2297,1980,0,0,244243780,11400034,10048852473,0,1976,1874,4,3,1,14,14,3520,0,3,10039894063,9647326241,385586408,584908610,584908610,1,3,1,0,30415247752,73389,73389,14,14,14,584908614,10,3,431905,3859676,5066836,83493,10039894063,3763040,239186294,6754
640335.93,30,253952,62,469295,30918258700,21,131687292,3103,23,23,5944,3059,7,1998,3809443,4,32,184111,13,128,365784095,3998,1,0,4,2820,583678356,10,2334648748,12,37,55,8,2297,1998,0,0,247104967,11421697,10197109161,0,1994,1891,4,3,1,14,14,3520,0,3,10188569262,9770850704,389674033,592200761,592200761,1,3,1,0,30794439604,73389,73389,14,14,14,592200765,10,3,435970,3907282,5120756,84720,10188569262,3809443,241993671,6813
642228.27,30,253952,62,475511,31327211122,21,132394313,3123,25,25,5944,3130,7,1998,3860397,4,32,186584,21,128,373438284,4005,1,1226,4,2820,591599349,10,2366397396,20,46,55,20,2451,1998,1226,99,250792736,11592255,10333867925,8,1994,1891,4,3,1,14,14,3520,148563734,3,10324273521,9899870541,691339346,600037902,600037902,1,3,1,148563734,31201970936,73389,73389,14,14,14,600037906,10,3,440442,3959503,5184879,85783,10324273521,3860397,245617458,6813
